	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	0.101739217251	0.0	0.0
0.2	0.2	0.203478434502	0.01897957479043195	0.01846277979244767
0.3	0.3	0.305217651753	0.05673247734394118	0.07100076243266115
0.4	0.4	0.406956869004	0.18927817608549377	0.1368686962919609
0.5	0.5	0.508696086255	0.21901965146995542	0.17508476989698932
0.6	0.6	0.6104353035060001	0.24510614604431935	0.20345555928874368
0.7	0.7	0.712174520757	0.2686390715801114	0.22826068175215408
0.8	0.8	0.8139137380079999	0.2902533813183768	0.25059343056286487
0.9	0.9	0.915652955259	0.3103562330620341	0.27107755490073016
1.0	1.0	1.01739217251	0.32922774175170166	0.2901103216600958
1.1	1.1	1.9809562859890004	0.3470705897122282	0.30796371484592355
1.2	1.2	2.9445203994680016	0.36403713016205197	0.32483380973745024
1.3	1.3	3.908084512947	0.3802453615572801	0.3408675665130881
1.4	1.4	4.871648626426001	0.3957889066617685	0.35617854003779476
1.5	1.5	5.835212739905	0.41074354133646224	0.37085665286041003
1.6	1.6	6.798776853384	0.4251716301084274	0.38497456731328683
1.7	1.7	7.762340966863	0.43912523572720624	0.3985920022087899
1.8	1.8	8.725905080341999	0.45264835781827945	0.41175875166180215
1.9	1.9	9.689469193821	0.4657785817190022	0.4245168538350964
2.0	2.0	10.6530333073	0.47854831717116747	0.43690218534448894
2.1	2.1	14.413898089440004	0.4909857451784477	0.4489456571176718
2.2	2.2	18.174762871580004	0.5031155529725552	0.4606741271935271
2.3	2.3	21.935627653720008	0.514959512353775	0.47211110833994147
2.4	2.4	25.69649243586001	0.5265369403925533	0.4832773242294769
2.5	2.5	29.457357218	0.537865070497229	0.4941911520206811
2.6	2.6	33.21822200014	0.5489593542949819	0.5048689784917328
2.7	2.7	36.97908678228001	0.5598337094763893	0.5153254895200304
2.8	2.8	40.73995156442001	0.5705007249808027	0.5255739075558812
2.9	2.9	44.50081634656001	0.5809718321714772	0.5356261880779292
3.0	3.0	48.2616811287	0.5912574486495554	0.5454931833744332
3.1	3.1	58.82346090423	0.6013670998717053	0.5551847800590076
3.2	3.2	69.38524067976003	0.6113095226216764	0.5647100152943737
3.3	3.3	79.94702045529003	0.6210927535402321	0.5740771756212107
3.4	3.4	90.50880023082004	0.6307242052697203	0.5832938814730124
3.5	3.5	101.07058000635	0.6402107322680038	0.5923671598328326
3.6	3.6	111.63235978188	0.6495586879553225	0.6013035070047056
3.7	3.7	122.19413955741004	0.6587739745499279	0.6101089430959057
3.8	3.8	132.75591933294004	0.6678620867045142	0.6187890595102056
3.9	3.9	143.31769910847004	0.6768281498608916	0.6273490605178887
4.0	4.0	153.879478884	0.6856769540840594	0.6357937997813327
4.1	4.1	174.0207257983001	0.6944129840104493	0.6441278125648884
4.2	4.2	194.16197271260003	0.7030404454423848	0.652355344236518
4.3	4.3	214.3032196269	0.7115632890367547	0.6604803755700975
4.4	4.4	234.4444665412001	0.7199852314668703	0.6685066452767483
4.5	4.5	254.5857134555	0.7283097743793575	0.6764376701273619
4.6	4.6	274.7269603698001	0.7365402214206186	0.6842767629738399
4.7	4.7	294.8682072841001	0.7446796935678534	0.6920270489312094
4.8	4.8	315.00945419840014	0.7527311429665464	0.6996914799449676
4.9	4.9	335.15070111270006	0.7606973654485502	0.7072728479363657
5.0	5.0	355.291948027	0.7685810118813392	0.7147737966917298
5.1	5.1	358.8186933854	0.7763845984791431	0.722196832639464
5.145465469	5.145465469	390.559401611	0.779906712633203	0.7255466344457466
