	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	1.316023435009999	0.0	0.0
0.2	0.2	2.63204687002	0.01897957479043195	0.01846277979244767
0.3	0.3	3.948070305030001	0.05673247734394118	0.07100076243266115
0.4	0.4	5.26409374004	0.18927817608549377	0.1368686962919609
0.5	0.5	6.58011717505	0.21901965146995542	0.17508476989698932
0.6	0.6	7.896140610060001	0.24510614604431935	0.20345555928874368
0.7	0.7	9.21216404507	0.2686390715801114	0.22826068175215408
0.8	0.8	10.52818748008	0.2902533813183768	0.25059343056286487
0.9	0.9	11.84421091509	0.3103562330620341	0.27107755490073016
1.0	1.0	13.1602343501	0.32922774175170166	0.2901103216600958
1.1	1.1	27.22031737859002	0.3470705897122282	0.30796371484592355
1.2	1.2	41.28040040708004	0.36403713016205197	0.32483380973745024
1.3	1.3	55.340483435570015	0.3802453615572801	0.3408675665130881
1.4	1.4	69.40056646406002	0.3957889066617685	0.35617854003779476
1.5	1.5	83.46064949255	0.41074354133646224	0.37085665286041003
1.6	1.6	97.52073252104002	0.4251716301084274	0.38497456731328683
1.7	1.7	111.58081554953004	0.43912523572720624	0.3985920022087899
1.8	1.8	125.64089857802	0.45264835781827945	0.41175875166180215
1.9	1.9	139.70098160651006	0.4657785817190022	0.4245168538350964
2.0	2.0	153.761064635	0.47854831717116747	0.43690218534448894
2.1	2.1	195.0475419361001	0.4909857451784477	0.4489456571176718
2.2	2.2	236.3340192372001	0.5031155529725552	0.4606741271935271
2.3	2.3	277.62049653830013	0.514959512353775	0.47211110833994147
2.4	2.4	318.90697383940017	0.5265369403925533	0.4832773242294769
2.5	2.5	360.19345114050003	0.537865070497229	0.4941911520206811
2.6	2.6	401.4799284416	0.5489593542949819	0.5048689784917328
2.7	2.7	442.7664057427001	0.5598337094763893	0.5153254895200304
2.8	2.8	484.0528830438002	0.5705007249808027	0.5255739075558812
2.9	2.9	525.3393603449002	0.5809718321714772	0.5356261880779292
3.0	3.0	566.625837646	0.5912574486495554	0.5454931833744332
3.1	3.1	643.7451498344001	0.6013670998717053	0.5551847800590076
3.2	3.2	720.8644620228001	0.6113095226216764	0.5647100152943737
3.3	3.3	797.9837742112003	0.6210927535402321	0.5740771756212107
3.4	3.4	875.1030863996002	0.6307242052697203	0.5832938814730124
3.5	3.5	952.222398588	0.6402107322680038	0.5923671598328326
3.6	3.6	1029.3417107764	0.6495586879553225	0.6013035070047056
3.7	3.7	1106.4610229648	0.6587739745499279	0.6101089430959057
3.8	3.8	1183.5803351532002	0.6678620867045142	0.6187890595102056
3.9	3.9	1260.6996473416002	0.6768281498608916	0.6273490605178887
4.0	4.0	1337.81895953	0.6856769540840594	0.6357937997813327
4.1	4.1	1458.7153913030004	0.6944129840104493	0.6441278125648884
4.2	4.2	1579.6118230760003	0.7030404454423848	0.652355344236518
4.3	4.3	1700.508254849	0.7115632890367547	0.6604803755700975
4.4	4.4	1821.4046866220008	0.7199852314668703	0.6685066452767483
4.5	4.5	1942.301118395	0.7283097743793575	0.6764376701273619
4.6	4.6	2063.1975501680013	0.7365402214206186	0.6842767629738399
4.7	4.7	2184.093981941	0.7446796935678534	0.6920270489312094
4.8	4.8	2304.990413714001	0.7527311429665464	0.6996914799449676
4.9	4.9	2425.8868454870003	0.7606973654485502	0.7072728479363657
5.0	5.0	2546.78327726	0.7685810118813392	0.7147737966917298
5.083942003	5.083942003	2668.81195811	0.775136794326995	0.7210099930704517
