	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	16.088694687599997	0.0	0.0
0.2	0.2	32.17738937519999	0.04744893697607988	0.03133168715018184
0.3	0.3	48.266084062800005	0.14183119335985295	0.13173397265856196
0.4	0.4	64.3547787504	0.2689657187161219	0.2953651038590215
0.5	0.5	80.443473438	0.4140998136094244	0.48452313616902287
0.6	0.6	96.5321681256	0.5847504379685192	0.7326606989997501
0.7	0.7	112.6208628132	1.435792080098215	1.0084874170053917
0.8	0.8	128.7095575008	1.5949489861474266	1.3614465830700155
0.9	0.9	144.7982521884	1.7384872225395658	1.523296168369251
1.0	1.0	160.886946876	1.8704692118517925	1.6682072863355133
1.1	1.1	204.8968819410001	1.993398331709338	1.8008551121886696
1.2	1.2	248.9068170060001	2.1089643583066437	1.9240195874842019
1.3	1.3	292.916752071	2.2183782823065963	2.0395386226581147
1.4	1.4	336.92668713600006	2.3225460423059805	2.1487110806787206
1.5	1.5	380.936622201	2.422167781268498	2.252498744980709
1.6	1.6	424.946557266	2.5177986432964787	2.351639072273678
1.666258689	1.666258689	600.9862975259999	2.579187405794258	2.41505745763009
