	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	14.092316312500005	0.0	0.0
0.2	0.2	28.184632624999992	0.05693872437129586	0.03475228361209412
0.3	0.3	42.27694893750001	0.17019743203182353	0.1472540224000317
0.4	0.4	56.36926525	0.32275886245934626	0.3332135233431681
0.5	0.5	70.4615815625	0.4969197763313092	0.551870606960567
0.6	0.6	84.55389787500002	0.7017005255622231	0.845894628062157
0.7	0.7	98.64621418750002	0.9319186696933279	1.1850672405373928
0.8	0.8	112.7385305	2.1739131103445697	1.515008635657652
0.9	0.9	126.8308468125	2.394044868336302	2.0939791308770332
1.0	1.0	140.923163125	2.593761807343193	2.3258551460600922
1.1	1.1	207.3624843867001	2.7781976830631203	2.534169347794335
1.2	1.2	273.8018056484001	2.950554759696391	2.725405902373922
1.3	1.3	340.24112691010004	3.113016552994627	2.903389929006011
1.4	1.4	406.68044817180015	3.2671613357265668	3.0706496982378266
1.5	1.5	473.1197694335	3.4141784778179116	3.2289757706030033
1.6	1.6	539.5590906952	3.5549930007967445	3.3796978903506014
1.7	1.7	605.9984119569001	3.690342415862845	3.5238388127226394
1.8	1.8	672.4377332186	3.8208266837654254	3.6622068242762977
1.9	1.9	738.8770544803001	3.946942076348012	3.795454760457383
2.0	2.0	805.316375742	4.069104915293623	3.9241194098589807
2.1	2.1	923.0476470738	4.187668687873969	4.048648804331978
2.2	2.2	1040.7789184056	4.3029366838860055	4.1694216973197005
2.3	2.3	1158.5101897374002	4.415171517753674	4.286761822607969
2.4	2.4	1276.2414610692003	4.524602431608825	4.400948559775668
2.5	2.5	1393.972732401	4.631430984088352	4.512225062008957
2.6	2.6	1511.7040037328004	4.735835542980267	4.620804551806005
2.7	2.7	1629.4352750646003	4.837974876982176	4.726875268154907
2.8	2.8	1747.1665463964005	4.937991059005009	4.830604404056396
2.9	2.9	1864.8978177282004	5.036011836435282	4.9321412765460275
3.0	3.0	1982.62908906	5.1321525837760165	5.0316199052987765
3.095706836	3.095706836	2145.58727953	5.222501833512506	5.125011824569156
