	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	2.995907695250001	0.0	0.0
0.2	0.2	5.991815390499998	0.02846936218564793	0.02381510821470987
0.3	0.3	8.987723085750002	0.08509871601591176	0.0969759598068315
0.4	0.4	11.983630781	0.16137943122967313	0.2083723735444207
0.5	0.5	14.97953847625	0.4585166406887618	0.3245321747123045
0.6	0.6	17.975446171500003	0.5215893197108906	0.44646713226110374
0.7	0.7	20.97135386675	0.5775579839306884	0.511500489982601
0.8	0.8	23.967261562	0.6284399144835229	0.568852199812921
0.9	0.9	26.96316925725	0.6754331144572602	0.6207938457078392
1.0	1.0	29.9590769525	0.7193229197409083	0.6686412913427054
1.1	1.1	46.51421033655001	0.7606589270480376	0.7132440804377255
1.2	1.2	63.06934372060002	0.7998442653909353	0.7551905121708471
1.3	1.3	79.62447710465001	0.8371853567564054	0.7949087497987339
1.4	1.4	96.1796104887	0.8729217408152461	0.8327222817224148
1.5	1.5	112.73474387275	0.9072449735180207	0.8688827672475521
1.6	1.6	129.28987725680005	0.940311143641967	0.9035906558737192
1.7	1.7	145.84501064085003	0.9722494671161772	0.9370087408941487
1.8	1.8	162.40014402490004	1.0031683683646928	0.9692714079923945
1.9	1.9	178.95527740895005	1.0331598945320395	1.0004911452884484
2.0	2.0	195.510410793	1.0623029905306347	1.0307632475777524
2.1	2.1	235.4533243433	1.0906659755722918	1.0601692930033702
2.2	2.2	275.3962378936001	1.1183084474109632	1.088779763119519
2.3	2.3	315.3391514439001	1.1452827683462024	1.1166560514508317
2.4	2.4	355.28206499420014	1.1716352402321202	1.1438520267117185
2.5	2.5	395.2249785445	1.1974070446332121	1.1704152659100655
2.6	2.6	435.1678920948	1.2226350031439304	1.196388038854656
2.7	2.7	475.1108056451001	1.2473521982589664	1.2218081027831074
2.8	2.8	515.0537191954002	1.271588484869291	1.2467093500902229
2.9	2.9	554.9966327457001	1.2953709150737092	1.2711223410794987
3.0	3.0	594.939546296	1.31872409362904	1.295074745764397
3.1	3.1	675.4931414244	1.3416704774100632	1.3185917130231923
3.2	3.2	756.0467365528001	1.364230629304339	1.3416961812071793
3.3	3.3	836.6003316812001	1.3864234347460782	1.3644091411750812
3.4	3.4	917.1539268096004	1.4082662874013598	1.3867498603740755
3.5	3.5	997.707521938	1.4297752492155693	1.4087360747991706
3.6	3.6	1078.2611170664	1.4509651890239936	1.4303841542893367
3.7	3.7	1158.8147121948	1.4718499031358807	1.4517092455546805
3.8	3.8	1239.3683073232	1.4924422206787609	1.4727253964973686
3.9	3.9	1319.9219024516	1.5127540959942358	1.49344566473402
4.0	4.0	1400.47549758	1.532796689979958	1.5138822127074616
4.1	4.1	1546.215209836001	1.5525804419531386	1.534046391360387
4.2	4.2	1691.9549220920003	1.5721151333521963	1.5539488140092892
4.3	4.3	1837.694634348	1.5914099443821814	1.5735994217865985
4.4	4.4	1983.4343466040004	1.6104735045368264	1.5930075417987628
4.5	4.5	2129.17405886	1.6293139377876407	1.6121819389677465
4.6	4.6	2274.913771116001	1.6479389031126221	1.6311308623750658
4.7	4.7	2420.653483372	1.6663556309391152	1.6498620868047833
4.8	4.8	2566.393195628001	1.6845709559934055	1.668382950079933
4.9	4.9	2712.1329078840004	1.7025913469810126	1.6867003867017207
5.0	5.0	2857.87262014	1.7204229334636343	1.704820958229518
5.098023788	5.098023788	3058.19357902	1.7377244931995897	1.722398355891757
