	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	0.6192509261069999	0.0	0.0
0.2	0.2	1.2385018522139992	0.01897957479043195	0.01846277979244767
0.3	0.3	1.857752778321	0.05673247734394118	0.07100076243266115
0.4	0.4	2.477003704428	0.18927817608549377	0.1368686962919609
0.5	0.5	3.096254630535	0.21901965146995542	0.17508476989698932
0.6	0.6	3.715505556642	0.24510614604431935	0.20345555928874368
0.7	0.7	4.334756482749	0.2686390715801114	0.22826068175215408
0.8	0.8	4.954007408856	0.2902533813183768	0.25059343056286487
0.9	0.9	5.573258334963	0.3103562330620341	0.27107755490073016
1.0	1.0	6.19250926107	0.32922774175170166	0.2901103216600958
1.1	1.1	11.235120201443005	0.3470705897122282	0.30796371484592355
1.2	1.2	16.277731141816005	0.36403713016205197	0.32483380973745024
1.3	1.3	21.320342082189	0.3802453615572801	0.3408675665130881
1.4	1.4	26.362953022562014	0.3957889066617685	0.35617854003779476
1.5	1.5	31.405563962935	0.41074354133646224	0.37085665286041003
1.6	1.6	36.448174903308	0.4251716301084274	0.38497456731328683
1.686784887	1.686784887	56.6186186648	0.4373068176833976	0.39681927795912075
