	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	6.003019972689997	0.0	0.0
0.2	0.2	12.006039945379994	0.042704043278471895	0.029472736806067438
0.3	0.3	18.00905991807	0.12764807402386766	0.12323909255710772
0.4	0.4	24.012079890760003	0.24206914684450972	0.27446012263492875
0.5	0.5	30.01509986345	0.37268983224848196	0.4469407254717659
0.6	0.6	36.01811983614	1.058998488287873	0.6684190171395178
0.7	0.7	42.02113980883	1.1996175697207274	0.9878713920224963
0.8	0.8	48.024159781520005	1.3241384575340616	1.1284227268222404
0.9	0.9	54.02717975421	1.437331149649218	1.2518738075469953
1.0	1.0	60.0301997269	1.541921041393082	1.3635747729557945
1.1	1.1	115.31873982451008	1.6396636801429407	1.4664672402763614
1.2	1.2	170.60727992212014	1.731776765043292	1.5624079863672153
1.3	1.3	225.89582001973	1.819149271343828	1.6526681473107532
1.4	1.4	281.1843601173401	1.9024552261897378	1.738167036067737
1.5	1.5	336.47290021495	1.9822208778609773	1.8195967154370667
1.6	1.6	391.76144031256007	2.0588668416922817	1.897494458554672
1.7	1.7	447.04998041017006	2.1327358310716185	1.9722877072336544
1.8	1.8	502.33852050778	2.204111614386423	2.044323391810462
1.9	1.9	557.62706060539	2.2732323886106762	2.1138878292997316
2.0	2.0	612.915600703	2.340300466949381	2.18122067603098
2.1	2.1	834.6948690697003	2.4054894566768033	2.246524982626927
2.2	2.2	1056.4741374364005	2.4689496821947428	2.309974610791219
2.3	2.3	1278.2534058031003	2.5308123527681454	2.371719815039945
2.4	2.4	1500.0326741698009	2.591192814047681	2.4318915175951705
2.5	2.5	1721.8119425364998	2.650193118934262	2.4906046332658187
2.6	2.6	1943.5912109032	2.7079040847449405	2.5479606910686776
2.7	2.7	2165.3704792699004	2.764406957168085	2.604049926787608
2.8	2.8	2387.1497476366008	2.8197747693746797	2.6589529717315012
2.9	2.9	2608.929016003301	2.8740734620466033	2.7127422292596535
3.0	3.0	2830.70828437	2.927362813911772	2.765483007016577
3.1	3.1	3534.963773928001	2.9796972206358254	2.817234455972439
3.2	3.2	4239.219263486001	3.0311263512804167	2.8680503551715697
3.3	3.3	4943.474753044002	3.0816957051010547	2.91797977214275
3.4	3.4	5647.730242602002	3.131447086606487	2.9670676222746057
3.5	3.5	6351.985732159998	3.1804190131067633	3.0153551454591767
3.6	3.6	7056.241221718001	3.228647066135872	3.0628803145069083
3.7	3.7	7760.496711276	3.2761641959295074	3.1096781869199024
3.8	3.8	8464.752200834002	3.323000986412634	3.155781209351116
3.9	3.9	9169.007690392002	3.369185886789829	3.201219482312226
4.0	4.0	9873.26317995	3.4147454147493947	3.2460209913027724
4.1	4.1	11397.451135245008	3.459704335426045	3.2902118094302057
4.2	4.2	12921.639090540002	3.504085819569601	3.333816275709039
4.3	4.3	14445.827045834998	3.5479115838014943	3.3768571525182827
4.4	4.4	15970.015001130008	3.591202015380183	3.4193557651224538
4.5	4.5	17494.202956425	3.633976283518553	3.4613321256941902
4.6	4.6	19018.39091172001	3.6762524389852818	3.5028050438939426
4.7	4.7	20542.578867015007	3.718047503464088	3.543792225747318
4.8	4.8	22066.766822310008	3.759377549930572	3.584310362300234
4.9	4.9	23590.95477760501	3.800257775127002	3.6243752093155748
5.0	5.0	25115.142732900003	3.840702565064947	3.6640016590943145
5.1	5.1	25317.185456470004	3.8807255543591044	3.7032038053525795
5.101116641	5.101116641	27135.5699686	3.881170135757933	3.703639208365907
