	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	6.221594657159997	0.0	0.0
0.2	0.2	12.443189314319994	0.02846936218564793	0.02381510821470987
0.3	0.3	18.66478397148001	0.08509871601591176	0.0969759598068315
0.4	0.4	24.886378628640003	0.16137943122967313	0.2083723735444207
0.5	0.5	31.1079732858	0.4585166406887618	0.3245321747123045
0.6	0.6	37.32956794296	0.5215893197108906	0.44646713226110374
0.7	0.7	43.55116260012001	0.5775579839306884	0.511500489982601
0.8	0.8	49.772757257280006	0.6284399144835229	0.568852199812921
0.9	0.9	55.99435191444	0.6754331144572602	0.6207938457078392
1.0	1.0	62.2159465716	0.7193229197409083	0.6686412913427054
1.092794037	1.092794037	77.9591689728	0.7577563443958213	0.710124766687403
