	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	103.30610357800003	0.0	0.0
0.2	0.2	206.612207156	0.01897957479043195	0.01846277979244767
0.3	0.3	309.9183107340001	0.05673247734394118	0.07100076243266115
0.4	0.4	413.224414312	0.18927817608549377	0.1368686962919609
0.5	0.5	516.53051789	0.21901965146995542	0.17508476989698932
0.6	0.6	619.8366214680002	0.24510614604431935	0.20345555928874368
0.7	0.7	723.142725046	0.2686390715801114	0.22826068175215408
0.8	0.8	826.4488286240003	0.2902533813183768	0.25059343056286487
0.9	0.9	929.754932202	0.3103562330620341	0.27107755490073016
1.0	1.0	1033.06103578	0.32922774175170166	0.2901103216600958
1.1	1.1	1151.3160714920002	0.3470705897122282	0.30796371484592355
1.2	1.2	1269.5711072040006	0.36403713016205197	0.32483380973745024
1.3	1.3	1387.8261429160004	0.3802453615572801	0.3408675665130881
1.335103664	1.335103664	2215.6113929000007	0.3857732133114686	0.3463195700489837
