	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	0.6756631836439997	0.0	0.0
0.2	0.2	1.3513263672879994	0.01897957479043195	0.01846277979244767
0.3	0.3	2.026989550932001	0.05673247734394118	0.07100076243266115
0.4	0.4	2.7026527345760005	0.18927817608549377	0.1368686962919609
0.5	0.5	3.37831591822	0.21901965146995542	0.17508476989698932
0.6	0.6	4.053979101864002	0.24510614604431935	0.20345555928874368
0.7	0.7	4.7296422855080005	0.2686390715801114	0.22826068175215408
0.8	0.8	5.405305469152001	0.2902533813183768	0.25059343056286487
0.9	0.9	6.080968652796002	0.3103562330620341	0.27107755490073016
1.0	1.0	6.75663183644	0.32922774175170166	0.2901103216600958
1.1	1.1	12.368143507806003	0.3470705897122282	0.30796371484592355
1.2	1.2	17.979655179172013	0.36403713016205197	0.32483380973745024
1.3	1.3	23.591166850538	0.3802453615572801	0.3408675665130881
1.4	1.4	29.202678521904005	0.3957889066617685	0.35617854003779476
1.5	1.5	34.81419019327	0.41074354133646224	0.37085665286041003
1.6	1.6	40.425701864636	0.4251716301084274	0.38497456731328683
1.7	1.7	46.03721353600203	0.43912523572720624	0.3985920022087899
1.8	1.8	51.648725207368	0.45264835781827945	0.41175875166180215
1.9	1.9	57.260236878734005	0.4657785817190022	0.4245168538350964
2.0	2.0	62.8717485501	0.47854831717116747	0.43690218534448894
2.1	2.1	82.98185231029001	0.4909857451784477	0.4489456571176718
2.2	2.2	103.09195607048002	0.5031155529725552	0.4606741271935271
2.3	2.3	123.20205983067008	0.514959512353775	0.47211110833994147
2.4	2.4	143.3121635908601	0.5265369403925533	0.4832773242294769
2.5	2.5	163.42226735104998	0.537865070497229	0.4941911520206811
2.6	2.6	183.53237111124	0.5489593542949819	0.5048689784917328
2.7	2.7	203.6424748714301	0.5598337094763893	0.5153254895200304
2.8	2.8	223.7525786316201	0.5705007249808027	0.5255739075558812
2.9	2.9	243.86268239181013	0.5809718321714772	0.5356261880779292
3.0	3.0	263.972786152	0.5912574486495554	0.5454931833744332
3.1	3.1	308.75101965320005	0.6013670998717053	0.5551847800590076
3.2	3.2	353.5292531544	0.6113095226216764	0.5647100152943737
3.3	3.3	398.30748665560014	0.6210927535402321	0.5740771756212107
3.4	3.4	443.08572015680016	0.6307242052697203	0.5832938814730124
3.5	3.5	487.863953658	0.6402107322680038	0.5923671598328326
3.6	3.6	532.6421871591999	0.6495586879553225	0.6013035070047056
3.7	3.7	577.4204206603998	0.6587739745499279	0.6101089430959057
3.8	3.8	622.1986541616001	0.6678620867045142	0.6187890595102056
3.9	3.9	666.9768876628001	0.6768281498608916	0.6273490605178887
4.0	4.0	711.7551211639999	0.6856769540840594	0.6357937997813327
4.1	4.1	790.1475777456003	0.6944129840104493	0.6441278125648884
4.2	4.2	868.5400343272	0.7030404454423848	0.652355344236518
4.3	4.3	946.9324909087998	0.7115632890367547	0.6604803755700975
4.4	4.4	1025.3249474904003	0.7199852314668703	0.6685066452767483
4.5	4.5	1103.717404072	0.7283097743793575	0.6764376701273619
4.6	4.6	1182.1098606536004	0.7365402214206186	0.6842767629738399
4.7	4.7	1260.5023172352	0.7446796935678534	0.6920270489312094
4.8	4.8	1338.8947738168006	0.7527311429665464	0.6996914799449676
4.9	4.9	1417.2872303984009	0.7606973654485502	0.7072728479363657
5.0	5.0	1495.67968698	0.7685810118813392	0.7147737966917298
5.074378355	5.074378355	1568.4065572999998	0.7743926851905215	0.720302218741357
