	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	4.12328520877	0.0	0.0
0.2	0.2	8.24657041754	0.01897957479043195	0.01846277979244767
0.3	0.3	12.369855626310002	0.05673247734394118	0.07100076243266115
0.4	0.4	16.493140835080002	0.18927817608549377	0.1368686962919609
0.5	0.5	20.61642604385	0.21901965146995542	0.17508476989698932
0.6	0.6	24.739711252620005	0.24510614604431935	0.20345555928874368
0.7	0.7	28.862996461390004	0.2686390715801114	0.22826068175215408
0.8	0.8	32.986281670160004	0.2902533813183768	0.25059343056286487
0.9	0.9	37.10956687893	0.3103562330620341	0.27107755490073016
1.0	1.0	41.2328520877	0.32922774175170166	0.2901103216600958
1.1	1.1	69.28378110033003	0.3470705897122282	0.30796371484592355
1.2	1.2	97.33471011296004	0.36403713016205197	0.32483380973745024
1.3	1.3	125.38563912559002	0.3802453615572801	0.3408675665130881
1.4	1.4	153.43656813822005	0.3957889066617685	0.35617854003779476
1.5	1.5	181.48749715085	0.41074354133646224	0.37085665286041003
1.6	1.6	209.53842616348004	0.4251716301084274	0.38497456731328683
1.7	1.7	237.58935517611008	0.43912523572720624	0.3985920022087899
1.8	1.8	265.64028418874	0.45264835781827945	0.41175875166180215
1.9	1.9	293.69121320137003	0.4657785817190022	0.4245168538350964
2.0	2.0	321.742142214	0.47854831717116747	0.43690218534448894
2.1	2.1	396.17929195460016	0.4909857451784477	0.4489456571176718
2.2	2.2	470.6164416952002	0.5031155529725552	0.4606741271935271
2.3	2.3	545.0535914358003	0.514959512353775	0.47211110833994147
2.4	2.4	619.4907411764002	0.5265369403925533	0.4832773242294769
2.5	2.5	693.927890917	0.537865070497229	0.4941911520206811
2.6	2.6	768.3650406575999	0.5489593542949819	0.5048689784917328
2.7	2.7	842.8021903982001	0.5598337094763893	0.5153254895200304
2.8	2.8	917.2393401388	0.5705007249808027	0.5255739075558812
2.9	2.9	991.6764898794004	0.5809718321714772	0.5356261880779292
3.0	3.0	1066.11363962	0.5912574486495554	0.5454931833744332
3.1	3.1	1130.433260925	0.6013670998717053	0.5551847800590076
3.2	3.2	1194.75288223	0.6113095226216764	0.5647100152943737
3.3	3.3	1259.072503535	0.6210927535402321	0.5740771756212107
3.4	3.4	1323.3921248400004	0.6307242052697203	0.5832938814730124
3.463545214	3.463545214	1709.30985267	0.636768813886203	0.5890757073341425
