	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	47.649711507000006	0.0	0.0
0.2	0.2	95.29942301399996	0.18030596050910352	0.0629088783531575
0.3	0.3	142.94913452100002	0.5389585347674412	0.2726171978971837
0.4	0.4	190.59884602800005	1.0220697311212632	0.6323079867898991
0.5	0.5	238.248557535	1.5735792917158127	1.072325917871286
0.6	0.6	285.89826904200004	2.222051664280373	1.6942253915146317
0.7	0.7	333.54798054900004	2.9510757873622055	2.4566701199905494
0.8	0.8	381.1976920560001	3.718780519853052	3.2501422660131913
0.9	0.9	428.84740356300006	4.543478400620151	4.2283307361105775
1.0	1.0	476.49711507	5.421472403489635	5.320478126852535
1.1	1.1	886.3451659620005	6.349704098805423	6.421601523277462
1.2	1.2	1296.193216854001	7.325588426298346	7.719140767327589
1.3	1.3	1706.0412677460004	8.346902804156981	9.115306414690677
1.4	1.4	2115.889318638001	9.411709541141974	10.483993830087762
1.5	1.5	2525.7373695300007	10.518299693330109	12.054835584086348
1.6	1.6	2935.585420422001	11.665151294799141	13.707209155245007
1.7	1.7	3345.433471314001	12.850897549012467	15.298829477924643
1.8	1.8	3755.281522206	14.074302119307527	17.091283719776026
1.9	1.9	4165.129573098001	15.334239602093003	18.945757265694475
2.0	2.0	4574.97762399	16.6296798632634	20.70945008415227
2.1	2.1	6041.899634901001	32.476910143153496	22.663926626132753
2.2	2.2	7508.821645812002	34.07191369549676	24.657365612532196
2.3	2.3	8975.743656723003	35.57088283770216	26.533141854293074
2.4	2.4	10442.665667634004	36.99332794026143	33.6621364954408
2.5	2.5	11909.587678544998	38.3520926200048	35.170948740099995
2.6	2.6	13376.509689456	39.6563706260527	36.59942783140561
2.7	2.7	14843.431700367	40.913105737505916	37.96218460927317
2.8	2.8	16310.353711278003	42.12774329928099	39.269199588018736
2.9	2.9	17777.275722189002	43.304674596493776	40.527827514215375
3.0	3.0	19244.1977331	44.4475184591856	41.74375280786069
3.1	3.1	22187.473251	45.55930930873547	42.92151726789199
3.2	3.2	25130.748768900005	46.64262798929735	44.0648404262492
3.3	3.3	28074.02428680001	47.69969585408087	45.17682740882951
3.4	3.4	31017.29980470001	48.73244429666329	46.260110676604434
3.5	3.5	33960.5753226	49.74256732459684	47.316950488533244
3.6	3.6	36903.8508405	50.731562092830394	48.34930834958495
3.7	3.7	39847.1263584	51.70076068354751	49.358902093371285
3.8	3.8	42790.40187630001	52.651355390192755	50.347248081964786
3.9	3.9	45733.67739420002	53.584419094099864	51.315694127789456
4.0	4.0	48676.9529121	54.500921874796056	52.265445582175936
4.1	4.1	53591.41836541003	55.40174468895987	53.197586292664944
4.2	4.2	58505.88381872001	56.28769073913785	54.11309564152893
4.3	4.3	63420.34927202999	57.15949500107978	55.01286254661852
4.4	4.4	68334.81472534002	58.01783226834944	55.89769707621173
4.5	4.5	73249.28017865	58.863323991881344	56.76834016745796
4.6	4.6	78163.74563196003	59.6965441318196	57.62547182142897
4.7	4.7	83078.21108527001	60.51802419345833	58.46971806257745
4.8	4.8	87992.67653858004	61.32825758437276	59.30165688721298
4.9	4.9	92907.14199189002	62.12770340304878	60.12182337812188
5.0	5.0	97821.6074452	62.916789748464275	60.93071412634861
5.091447905	5.091447905	103327.216269	63.62966489571773	61.660950686526384
