	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	69.40685953460002	0.0	0.0
0.2	0.2	138.81371906920003	0.01897957479043195	0.01846277979244767
0.3	0.3	208.22057860380005	0.05673247734394118	0.07100076243266115
0.4	0.4	277.6274381384	0.18927817608549377	0.1368686962919609
0.5	0.5	347.034297673	0.21901965146995542	0.17508476989698932
0.6	0.6	416.4411572076001	0.24510614604431935	0.20345555928874368
0.7	0.7	485.8480167422001	0.2686390715801114	0.22826068175215408
0.8	0.8	555.2548762768001	0.2902533813183768	0.25059343056286487
0.9	0.9	624.6617358114	0.3103562330620341	0.27107755490073016
1.0	1.0	694.068595346	0.32922774175170166	0.2901103216600958
1.1	1.1	803.0488986214	0.3470705897122282	0.30796371484592355
1.2	1.2	912.0292018968	0.36403713016205197	0.32483380973745024
1.3	1.3	1021.0095051722	0.3802453615572801	0.3408675665130881
1.4	1.4	1129.9898084476	0.3957889066617685	0.35617854003779476
1.5	1.5	1238.970111723	0.41074354133646224	0.37085665286041003
1.6	1.6	1347.9504149984	0.4251716301084274	0.38497456731328683
1.7	1.7	1456.9307182738005	0.43912523572720624	0.3985920022087899
1.8	1.8	1565.9110215492	0.45264835781827945	0.41175875166180215
1.9	1.9	1674.8913248246	0.4657785817190022	0.4245168538350964
2.0	2.0	1783.8716281	0.47854831717116747	0.43690218534448894
2.1	2.1	1928.629457282	0.4909857451784477	0.4489456571176718
2.2	2.2	2073.387286464	0.5031155529725552	0.4606741271935271
2.3	2.3	2218.145115646	0.514959512353775	0.47211110833994147
2.4	2.4	2362.902944828001	0.5265369403925533	0.4832773242294769
2.5	2.5	2507.66077401	0.537865070497229	0.4941911520206811
2.6	2.6	2652.4186031920003	0.5489593542949819	0.5048689784917328
2.7	2.7	2797.1764323740003	0.5598337094763893	0.5153254895200304
2.8	2.8	2941.9342615560004	0.5705007249808027	0.5255739075558812
2.9	2.9	3086.6920907380004	0.5809718321714772	0.5356261880779292
3.0	3.0	3231.44991992	0.5912574486495554	0.5454931833744332
3.1	3.1	3427.86030319	0.6013670998717053	0.5551847800590076
3.2	3.2	3624.27068646	0.6113095226216764	0.5647100152943737
3.3	3.3	3820.681069730001	0.6210927535402321	0.5740771756212107
3.4	3.4	4017.091453000002	0.6307242052697203	0.5832938814730124
3.5	3.5	4213.501836269998	0.6402107322680038	0.5923671598328326
3.6	3.6	4409.91221954	0.6495586879553225	0.6013035070047056
3.7	3.7	4606.32260281	0.6587739745499279	0.6101089430959057
3.8	3.8	4802.73298608	0.6678620867045142	0.6187890595102056
3.9	3.9	4999.14336935	0.6768281498608916	0.6273490605178887
4.0	4.0	5195.55375262	0.6856769540840594	0.6357937997813327
4.1	4.1	5473.715293323001	0.6944129840104493	0.6441278125648884
4.2	4.2	5751.876834025999	0.7030404454423848	0.652355344236518
4.3	4.3	6030.038374729001	0.7115632890367547	0.6604803755700975
4.4	4.4	6308.199915432001	0.7199852314668703	0.6685066452767483
4.5	4.5	6586.361456135001	0.7283097743793575	0.6764376701273619
4.6	4.6	6864.522996838002	0.7365402214206186	0.6842767629738399
4.7	4.7	7142.684537541001	0.7446796935678534	0.6920270489312094
4.8	4.8	7420.846078244002	0.7527311429665464	0.6996914799449676
4.9	4.9	7699.007618947001	0.7606973654485502	0.7072728479363657
5.0	5.0	7977.16915965	0.7685810118813392	0.7147737966917298
5.1	5.1	8016.200832001999	0.7763845984791431	0.722196832639464
5.117870347	5.117870347	8367.48588317	0.7777708793993415	0.7235153330691472
