damID	depth	storage	outflow_rect	outflow_circ
200026	1.9	5256.4380170401	0.4657785817190022	0.4245168538350964
200026	2.0	5799.78547561	0.47854831717116747	0.43690218534448894
200026	2.1	5996.165997439	0.4909857451784477	0.4489456571176718
200026	2.169150598	7763.5906939	0.49940502998931996	0.45708808979139814
200027	0.0	0.0	0.0	0.0
200027	0.1	9.452237604450003	0.0	0.0
200027	0.2	18.904475208900003	0.01897957479043195	0.01846277979244767
200027	0.3	28.35671281335	0.05673247734394118	0.07100076243266115
200027	0.4	37.808950417800006	0.18927817608549377	0.1368686962919609
200027	0.5	47.26118802225	0.21901965146995542	0.17508476989698932
200027	0.6	56.71342562670002	0.24510614604431935	0.20345555928874368
200027	0.7	66.16566323114999	0.2686390715801114	0.22826068175215408
200027	0.8	75.61790083560001	0.2902533813183768	0.25059343056286487
200027	0.9	85.07013844005002	0.3103562330620341	0.27107755490073016
200027	1.0	94.5223760445	0.32922774175170166	0.2901103216600958
200027	1.1	260.37510128805025	0.3470705897122282	0.30796371484592355
200027	1.2	426.22782653160033	0.36403713016205197	0.32483380973745024
200027	1.3	592.0805517751502	0.3802453615572801	0.3408675665130881
200027	1.4	757.9332770187002	0.3957889066617685	0.35617854003779476
200027	1.5	923.78600226225	0.41074354133646224	0.37085665286041003
200027	1.6	1089.6387275058	0.4251716301084274	0.38497456731328683
200027	1.7	1255.4914527493502	0.43912523572720624	0.3985920022087899
200027	1.8	1421.3441779929	0.45264835781827945	0.41175875166180215
200027	1.9	1587.1969032364502	0.4657785817190022	0.4245168538350964
200027	2.0	1753.04962848	0.47854831717116747	0.43690218534448894
200027	2.1	1791.525608518	0.4909857451784477	0.4489456571176718
200027	2.110660527	2137.80942886	0.4922930906903959	0.4502105356498521
200029	0.0	0.0	0.0	0.0
200029	0.1	8.503138560279991	0.0	0.0
200029	0.2	17.00627712056	0.02846936218564793	0.02381510821470987
200029	0.3	25.50941568084001	0.08509871601591176	0.0969759598068315
200029	0.4	34.01255424112	0.16137943122967313	0.2083723735444207
200029	0.5	42.5156928014	0.4585166406887618	0.3245321747123045
200029	0.6	51.018831361680014	0.5215893197108906	0.44646713226110374
200029	0.7	59.52196992196001	0.5775579839306884	0.511500489982601
200029	0.8	68.02510848224	0.6284399144835229	0.568852199812921
200029	0.9	76.52824704252002	0.6754331144572602	0.6207938457078392
200029	1.0	85.0313856028	0.7193229197409083	0.6686412913427054
200029	1.1	145.35901374212006	0.7606589270480376	0.7132440804377255
200029	1.2	205.68664188144007	0.7998442653909353	0.7551905121708471
200029	1.3	266.0142700207601	0.8371853567564054	0.7949087497987339
200029	1.4	326.3418981600801	0.8729217408152461	0.8327222817224148
200029	1.5	386.6695262994001	0.9072449735180207	0.8688827672475521
200029	1.6	446.99715443872014	0.940311143641967	0.9035906558737192
200029	1.7	507.3247825780402	0.9722494671161772	0.9370087408941487
200029	1.8	567.6524107173601	1.0031683683646928	0.9692714079923945
200029	1.9	627.9800388566803	1.0331598945320395	1.0004911452884484
200029	2.0	688.3076669960001	1.0623029905306347	1.0307632475777524
200029	2.1	834.5963966174002	1.0906659755722918	1.0601692930033702
200029	2.2	980.8851262388002	1.1183084474109632	1.088779763119519
200029	2.3	1127.1738558602003	1.1452827683462024	1.1166560514508317
200029	2.4	1273.4625854816004	1.1716352402321202	1.1438520267117185
200029	2.5	1419.7513151029998	1.1974070446332121	1.1704152659100655
200029	2.6	1566.0400447244	1.2226350031439304	1.196388038854656
200029	2.7	1712.3287743458002	1.2473521982589664	1.2218081027831074
200029	2.8	1858.6175039672007	1.271588484869291	1.2467093500902229
200029	2.9	2004.9062335886008	1.2953709150737092	1.2711223410794987
200029	2.949634136	2151.19496321	1.3070142698383316	1.2830668573193702
200030	0.0	0.0	0.0	0.0
200030	0.1	13.9751117072	0.0	0.0
200030	0.2	27.9502234144	0.02846936218564793	0.02381510821470987
200030	0.3	41.9253351216	0.08509871601591176	0.0969759598068315
200030	0.4	55.9004468288	0.16137943122967313	0.2083723735444207
200030	0.5	69.875558536	0.4585166406887618	0.3245321747123045
200030	0.6	83.85067024320001	0.5215893197108906	0.44646713226110374
200030	0.7	97.8257819504	0.5775579839306884	0.511500489982601
200030	0.8	111.8008936576	0.6284399144835229	0.568852199812921
200030	0.9	125.7760053648	0.6754331144572602	0.6207938457078392
200030	1.0	139.751117072	0.7193229197409083	0.6686412913427054
200030	1.1	216.3213855455	0.7606589270480376	0.7132440804377255
200030	1.2	292.89165401900004	0.7998442653909353	0.7551905121708471
200030	1.3	369.4619224925	0.8371853567564054	0.7949087497987339
200030	1.4	446.03219096600014	0.8729217408152461	0.8327222817224148
200030	1.5	522.6024594395	0.9072449735180207	0.8688827672475521
200030	1.6	599.172727913	0.940311143641967	0.9035906558737192
200030	1.7	675.7429963865003	0.9722494671161772	0.9370087408941487
200030	1.8	752.31326486	1.0031683683646928	0.9692714079923945
200030	1.9	828.8835333335	1.0331598945320395	1.0004911452884484
200030	2.0	905.453801807	1.0623029905306347	1.0307632475777524
200030	2.1	1086.2087839033004	1.0906659755722918	1.0601692930033702
200030	2.2	1266.9637659996006	1.1183084474109632	1.088779763119519
200030	2.3	1447.7187480959003	1.1452827683462024	1.1166560514508317
200030	2.4	1628.4737301922007	1.1716352402321202	1.1438520267117185
200030	2.5	1809.2287122885	1.1974070446332121	1.1704152659100655
200030	2.6	1989.9836943848004	1.2226350031439304	1.196388038854656
200030	2.7	2170.7386764811004	1.2473521982589664	1.2218081027831074
200030	2.8	2351.493658577401	1.271588484869291	1.2467093500902229
200030	2.9	2532.2486406737007	1.2953709150737092	1.2711223410794987
200030	3.0	2713.00362277	1.31872409362904	1.295074745764397
200030	3.1	3054.906749075001	1.3416704774100632	1.3185917130231923
200030	3.2	3396.8098753800014	1.364230629304339	1.3416961812071793
200030	3.3	3738.713001685001	1.3864234347460782	1.3644091411750812
200030	3.4	4080.616127990001	1.4082662874013598	1.3867498603740755
200030	3.5	4422.519254295001	1.4297752492155693	1.4087360747991706
200030	3.6	4764.422380600001	1.4509651890239936	1.4303841542893367
200030	3.7	5106.325506905001	1.4718499031358807	1.4517092455546805
200030	3.8	5448.228633210001	1.4924422206787609	1.4727253964973686
200030	3.9	5790.131759515001	1.5127540959942358	1.49344566473402
200030	4.0	6132.03488582	1.532796689979958	1.5138822127074616
200030	4.1	6364.4020270710025	1.5525804419531386	1.534046391360387
200030	4.2	6596.769168322001	1.5721151333521963	1.5539488140092892
200030	4.3	6829.136309573	1.5914099443821814	1.5735994217865985
200030	4.4	7061.503450824001	1.6104735045368264	1.5930075417987628
200030	4.477247159	8455.70629833	1.625046407533776	1.6078393221997163
200031	0.0	0.0	0.0	0.0
200031	0.1	11.139645188199992	0.0	0.0
200031	0.2	22.2792903764	0.02846936218564793	0.02381510821470987
200031	0.3	33.418935564600005	0.08509871601591176	0.0969759598068315
200031	0.4	44.558580752800005	0.16137943122967313	0.2083723735444207
200031	0.5	55.698225941	0.4585166406887618	0.3245321747123045
200031	0.6	66.83787112920001	0.5215893197108906	0.44646713226110374
200031	0.7	77.97751631740002	0.5775579839306884	0.511500489982601
200031	0.8	89.11716150560001	0.6284399144835229	0.568852199812921
200031	0.9	100.25680669380002	0.6754331144572602	0.6207938457078392
200031	1.0	111.396451882	0.7193229197409083	0.6686412913427054
200031	1.1	185.9189443029001	0.7606589270480376	0.7132440804377255
200031	1.2	260.44143672380017	0.7998442653909353	0.7551905121708471
200031	1.3	334.96392914470005	0.8371853567564054	0.7949087497987339
200031	1.4	409.48642156560015	0.8729217408152461	0.8327222817224148
200031	1.5	484.0089139865	0.9072449735180207	0.8688827672475521
200031	1.6	558.5314064074001	0.940311143641967	0.9035906558737192
200031	1.7	633.0538988283001	0.9722494671161772	0.9370087408941487
200031	1.8	707.5763912492001	1.0031683683646928	0.9692714079923945
200031	1.9	782.0988836701002	1.0331598945320395	1.0004911452884484
200031	2.0	856.6213760910001	1.0623029905306347	1.0307632475777524
200031	2.1	1059.8983856689	1.0906659755722918	1.0601692930033702
200031	2.2	1263.1753952468002	1.1183084474109632	1.088779763119519
200031	2.3	1466.4524048247006	1.1452827683462024	1.1166560514508317
200031	2.4	1669.7294144026007	1.1716352402321202	1.1438520267117185
200031	2.5	1873.0064239805	1.1974070446332121	1.1704152659100655
200031	2.6	2076.2834335584	1.2226350031439304	1.196388038854656
200031	2.7	2279.5604431363004	1.2473521982589664	1.2218081027831074
200031	2.8	2482.8374527142005	1.271588484869291	1.2467093500902229
200031	2.9	2686.114462292101	1.2953709150737092	1.2711223410794987
200031	3.0	2889.39147187	1.31872409362904	1.295074745764397
200031	3.1	3259.653980213	1.3416704774100632	1.3185917130231923
200031	3.2	3629.916488556001	1.364230629304339	1.3416961812071793
200031	3.3	4000.178996899001	1.3864234347460782	1.3644091411750812
200031	3.4	4370.441505242001	1.4082662874013598	1.3867498603740755
200031	3.5	4740.704013585	1.4297752492155693	1.4087360747991706
200031	3.6	5110.966521928001	1.4509651890239936	1.4303841542893367
200031	3.7	5481.229030271001	1.4718499031358807	1.4517092455546805
200031	3.8	5851.491538614002	1.4924422206787609	1.4727253964973686
200031	3.9	6221.754046957002	1.5127540959942358	1.49344566473402
200031	4.0	6592.0165553000015	1.532796689979958	1.5138822127074616
200031	4.1	7134.565292280004	1.5525804419531386	1.534046391360387
200031	4.2	7677.114029260001	1.5721151333521963	1.5539488140092892
200031	4.3	8219.662766239999	1.5914099443821814	1.5735994217865985
200031	4.4	8762.211503220002	1.6104735045368264	1.5930075417987628
200031	4.5	9304.7602402	1.6293139377876407	1.6121819389677465
200031	4.6	9847.308977180004	1.6479389031126221	1.6311308623750658
200031	4.7	10389.857714160002	1.6663556309391152	1.6498620868047833
200031	4.8	10932.406451140005	1.6845709559934055	1.668382950079933
200031	4.9	11474.955188120002	1.7025913469810126	1.6867003867017207
200031	5.0	12017.5039251	1.7204229334636343	1.704820958229518
200031	5.094147539	12623.7270457	1.7370435945457576	1.7217066848243536
200034	0.0	0.0	0.0	0.0
200034	0.1	17.872177545400007	0.0	0.0
200034	0.2	35.744355090799985	0.01897957479043195	0.01846277979244767
200034	0.3	53.616532636200006	0.05673247734394118	0.07100076243266115
200034	0.4	71.48871018160001	0.18927817608549377	0.1368686962919609
200034	0.5	89.360887727	0.21901965146995542	0.17508476989698932
200034	0.6	107.23306527240004	0.24510614604431935	0.20345555928874368
200034	0.7	125.1052428178	0.2686390715801114	0.22826068175215408
200034	0.8	142.97742036320005	0.2902533813183768	0.25059343056286487
200034	0.9	160.8495979086	0.3103562330620341	0.27107755490073016
200034	1.0	178.721775454	0.32922774175170166	0.2901103216600958
200034	1.1	197.80511951250003	0.3470705897122282	0.30796371484592355
200034	1.2	216.888463571	0.36403713016205197	0.32483380973745024
200034	1.296400388	369.555216039	0.3796739626691811	0.3403035555201373
200035	0.0	0.0	0.0	0.0
200035	0.1	20.556475057499995	0.0	0.0
200035	0.2	41.11295011499999	0.01897957479043195	0.01846277979244767
200035	0.3	61.66942517250001	0.05673247734394118	0.07100076243266115
200035	0.4	82.22590023000002	0.18927817608549377	0.1368686962919609
200035	0.5	102.7823752875	0.21901965146995542	0.17508476989698932
200035	0.6	123.33885034500004	0.24510614604431935	0.20345555928874368
200035	0.7	143.89532540250005	0.2686390715801114	0.22826068175215408
200035	0.8	164.45180046000004	0.2902533813183768	0.25059343056286487
200035	0.9	185.0082755175	0.3103562330620341	0.27107755490073016
200035	1.0	205.564750575	0.32922774175170166	0.2901103216600958
200035	1.1	318.8943976865002	0.3470705897122282	0.30796371484592355
200035	1.2	432.22404479800025	0.36403713016205197	0.32483380973745024
200035	1.3	545.5536919095001	0.3802453615572801	0.3408675665130881
200035	1.4	658.8833390210002	0.3957889066617685	0.35617854003779476
200035	1.5	772.2129861325002	0.41074354133646224	0.37085665286041003
200035	1.6	885.5426332440003	0.4251716301084274	0.38497456731328683
200035	1.7	998.8722803555004	0.43912523572720624	0.3985920022087899
200035	1.8	1112.201927467	0.45264835781827945	0.41175875166180215
200035	1.9	1225.5315745785006	0.4657785817190022	0.4245168538350964
200035	2.0	1338.86122169	0.47854831717116747	0.43690218534448894
200035	2.1	1473.0304200620003	0.4909857451784477	0.4489456571176718
200035	2.2	1607.1996184340005	0.5031155529725552	0.4606741271935271
200035	2.3	1741.3688168060005	0.514959512353775	0.47211110833994147
200035	2.4	1875.5380151780005	0.5265369403925533	0.4832773242294769
200035	2.5	2009.70721355	0.537865070497229	0.4941911520206811
200035	2.591300585	2680.55320541	0.5480031411341322	0.5039490598022942
200037	0.0	0.0	0.0	0.0
200037	0.1	32.02420993779998	0.0	0.0
200037	0.2	64.04841987559996	0.01897957479043195	0.01846277979244767
200037	0.3	96.0726298134	0.05673247734394118	0.07100076243266115
200037	0.4	128.0968397512	0.18927817608549377	0.1368686962919609
200037	0.5	160.121049689	0.21901965146995542	0.17508476989698932
200037	0.6	192.14525962680003	0.24510614604431935	0.20345555928874368
200037	0.7	224.1694695646	0.2686390715801114	0.22826068175215408
200037	0.8	256.1936795024	0.2902533813183768	0.25059343056286487
200037	0.9	288.2178894402	0.3103562330620341	0.27107755490073016
200037	1.0	320.242099378	0.32922774175170166	0.2901103216600958
200037	1.1	471.7678286472001	0.3470705897122282	0.30796371484592355
200037	1.2	623.2935579164002	0.36403713016205197	0.32483380973745024
200037	1.3	774.8192871855998	0.3802453615572801	0.3408675665130881
200037	1.4	926.3450164548004	0.3957889066617685	0.35617854003779476
200037	1.5	1077.870745724	0.41074354133646224	0.37085665286041003
200037	1.6	1229.3964749932002	0.4251716301084274	0.38497456731328683
200037	1.7	1380.9222042624006	0.43912523572720624	0.3985920022087899
200037	1.8	1532.4479335316	0.45264835781827945	0.41175875166180215
200037	1.9	1683.9736628008004	0.4657785817190022	0.4245168538350964
200037	2.0	1835.49939207	0.47854831717116747	0.43690218534448894
200037	2.1	2165.287157087	0.4909857451784477	0.4489456571176718
200037	2.2	2495.0749221040005	0.5031155529725552	0.4606741271935271
200037	2.3	2824.862687121001	0.514959512353775	0.47211110833994147
200037	2.4	3154.650452138001	0.5265369403925533	0.4832773242294769
200037	2.5	3484.438217155	0.537865070497229	0.4941911520206811
200037	2.6	3814.225982172	0.5489593542949819	0.5048689784917328
200037	2.7	4144.013747189001	0.5598337094763893	0.5153254895200304
200037	2.8	4473.8015122060015	0.5705007249808027	0.5255739075558812
200037	2.9	4803.589277223002	0.5809718321714772	0.5356261880779292
200037	3.0	5133.37704224	0.5912574486495554	0.5454931833744332
200037	3.1	5708.251501035999	0.6013670998717053	0.5551847800590076
200037	3.2	6283.125959832001	0.6113095226216764	0.5647100152943737
200037	3.3	6858.000418628002	0.6210927535402321	0.5740771756212107
200037	3.4	7432.874877424001	0.6307242052697203	0.5832938814730124
200037	3.5	8007.74933622	0.6402107322680038	0.5923671598328326
200037	3.6	8582.623795016	0.6495586879553225	0.6013035070047056
200037	3.7	9157.498253812	0.6587739745499279	0.6101089430959057
200037	3.8	9732.372712608	0.6678620867045142	0.6187890595102056
200037	3.9	10307.247171404002	0.6768281498608916	0.6273490605178887
200037	4.0	10882.1216302	0.6856769540840594	0.6357937997813327
200037	4.1	11090.336615200002	0.6944129840104493	0.6441278125648884
200037	4.2	11298.5516002	0.7030404454423848	0.652355344236518
200037	4.264588182	12964.2714802	0.708556921257941	0.6576146366490594
200039	0.0	0.0	0.0	0.0
200039	0.1	160.211565565	0.0	0.0
200039	0.2	320.42313113	0.01897957479043195	0.01846277979244767
200039	0.3	480.634696695	0.05673247734394118	0.07100076243266115
200039	0.4	640.84626226	0.18927817608549377	0.1368686962919609
200039	0.5	801.057827825	0.21901965146995542	0.17508476989698932
200039	0.6	961.26939339	0.24510614604431935	0.20345555928874368
200039	0.7	1121.480958955	0.2686390715801114	0.22826068175215408
200039	0.8	1281.69252452	0.2902533813183768	0.25059343056286487
200039	0.9	1441.904090085	0.3103562330620341	0.27107755490073016
200039	1.0	1602.11565565	0.32922774175170166	0.2901103216600958
200039	1.1	1652.608312132	0.3470705897122282	0.30796371484592355
200039	1.10873333	2107.04222047	0.34858535061751256	0.30947381786092143
200040	0.0	0.0	0.0	0.0
200040	0.1	39.84333090399997	0.0	0.0
200040	0.2	79.686661808	0.01897957479043195	0.01846277979244767
200040	0.3	119.529992712	0.05673247734394118	0.07100076243266115
200040	0.4	159.373323616	0.18927817608549377	0.1368686962919609
200040	0.5	199.21665452	0.21901965146995542	0.17508476989698932
200040	0.6	239.059985424	0.24510614604431935	0.20345555928874368
200040	0.7	278.903316328	0.2686390715801114	0.22826068175215408
200040	0.8	318.746647232	0.2902533813183768	0.25059343056286487
200040	0.9	358.589978136	0.3103562330620341	0.27107755490073016
200040	1.0	398.43330904	0.32922774175170166	0.2901103216600958
200040	1.097654428	511.618924931	0.34666262836792916	0.3075568679657575
200041	0.0	0.0	0.0	0.0
200041	0.1	8.038344447149996	0.0	0.0
200041	0.2	16.07668889429999	0.01897957479043195	0.01846277979244767
200041	0.3	24.11503334145	0.05673247734394118	0.07100076243266115
200041	0.4	32.153377788600004	0.18927817608549377	0.1368686962919609
200041	0.5	40.19172223575	0.21901965146995542	0.17508476989698932
200041	0.6	48.23006668290001	0.24510614604431935	0.20345555928874368
200041	0.7	56.26841113005001	0.2686390715801114	0.22826068175215408
200041	0.8	64.30675557720001	0.2902533813183768	0.25059343056286487
200041	0.9	72.34510002435	0.3103562330620341	0.27107755490073016
200041	1.0	80.3834444715	0.32922774175170166	0.2901103216600958
200041	1.1	136.06101303605	0.3470705897122282	0.30796371484592355
200041	1.2	191.7385816006001	0.36403713016205197	0.32483380973745024
200041	1.3	247.41615016515	0.3802453615572801	0.3408675665130881
200041	1.4	303.09371872970013	0.3957889066617685	0.35617854003779476
200041	1.5	358.77128729425004	0.41074354133646224	0.37085665286041003
200041	1.6	414.4488558588	0.4251716301084274	0.38497456731328683
200041	1.7	470.12642442335016	0.43912523572720624	0.3985920022087899
200041	1.8	525.8039929879002	0.45264835781827945	0.41175875166180215
200041	1.9	581.4815615524501	0.4657785817190022	0.4245168538350964
200041	2.0	637.159130117	0.47854831717116747	0.43690218534448894
200041	2.1	715.4829772313001	0.4909857451784477	0.4489456571176718
200041	2.2	793.8068243456001	0.5031155529725552	0.4606741271935271
200041	2.3	872.1306714599002	0.514959512353775	0.47211110833994147
200041	2.4	950.4545185742004	0.5265369403925533	0.4832773242294769
200041	2.5	1028.7783656885	0.537865070497229	0.4941911520206811
200041	2.6	1107.1022128028	0.5489593542949819	0.5048689784917328
200041	2.687405126	1420.39760126	0.558475758923971	0.5140202193130845
200043	0.0	0.0	0.0	0.0
200043	0.1	28.15605348700001	0.0	0.0
200043	0.2	56.312106974	0.01897957479043195	0.01846277979244767
200043	0.3	84.46816046100001	0.05673247734394118	0.07100076243266115
200043	0.4	112.624213948	0.18927817608549377	0.1368686962919609
200043	0.5	140.780267435	0.21901965146995542	0.17508476989698932
200043	0.6	168.93632092200002	0.24510614604431935	0.20345555928874368
200043	0.7	197.0923744090001	0.2686390715801114	0.22826068175215408
200043	0.8	225.248427896	0.2902533813183768	0.25059343056286487
200043	0.9	253.404481383	0.3103562330620341	0.27107755490073016
200043	1.0	281.56053487	0.32922774175170166	0.2901103216600958
200043	1.1	470.17914696400015	0.3470705897122282	0.30796371484592355
200043	1.2	658.7977590580002	0.36403713016205197	0.32483380973745024
200043	1.3	847.4163711520002	0.3802453615572801	0.3408675665130881
200043	1.4	1036.0349832460004	0.3957889066617685	0.35617854003779476
200043	1.5	1224.65359534	0.41074354133646224	0.37085665286041003
200043	1.6	1413.2722074340002	0.4251716301084274	0.38497456731328683
200043	1.7	1601.8908195280003	0.43912523572720624	0.3985920022087899
200043	1.8	1790.5094316220002	0.45264835781827945	0.41175875166180215
200043	1.9	1979.1280437160003	0.4657785817190022	0.4245168538350964
200043	2.0	2167.74665581	0.47854831717116747	0.43690218534448894
200043	2.1	2634.9056886820013	0.4909857451784477	0.4489456571176718
200043	2.2	3102.0647215540007	0.5031155529725552	0.4606741271935271
200043	2.3	3569.223754426001	0.514959512353775	0.47211110833994147
200043	2.4	4036.382787298002	0.5265369403925533	0.4832773242294769
200043	2.5	4503.54182017	0.537865070497229	0.4941911520206811
200043	2.6	4970.700853042001	0.5489593542949819	0.5048689784917328
200043	2.7	5437.859885914001	0.5598337094763893	0.5153254895200304
200043	2.8	5905.0189187860005	0.5705007249808027	0.5255739075558812
200043	2.9	6372.177951658002	0.5809718321714772	0.5356261880779292
200043	3.0	6839.33698453	0.5912574486495554	0.5454931833744332
200043	3.081939011	7389.908116099998	0.5995538156082457	0.5534469444489138
200044	0.0	0.0	0.0	0.0
200044	0.1	31.10808673050002	0.0	0.0
200044	0.2	62.216173460999975	0.01897957479043195	0.01846277979244767
200044	0.3	93.32426019150006	0.05673247734394118	0.07100076243266115
200044	0.4	124.432346922	0.18927817608549377	0.1368686962919609
200044	0.5	155.5404336525	0.21901965146995542	0.17508476989698932
200044	0.6	186.6485203830001	0.24510614604431935	0.20345555928874368
200044	0.7	217.7566071135	0.2686390715801114	0.22826068175215408
200044	0.8	248.864693844	0.2902533813183768	0.25059343056286487
200044	0.9	279.9727805745	0.3103562330620341	0.27107755490073016
200044	1.0	311.080867305	0.32922774175170166	0.2901103216600958
200044	1.1	516.8631981405003	0.3470705897122282	0.30796371484592355
200044	1.2	722.6455289760004	0.36403713016205197	0.32483380973745024
