	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	55.21401953179998	0.0	0.0
0.2	0.2	110.42803906359995	0.2372446848803994	0.06836082608740189
0.3	0.3	165.64205859540002	0.7091559667992647	0.29667722485235054
0.4	0.4	220.8560781272	1.3448285935806095	0.6891578549296992
0.5	0.5	276.070097659	2.0704990680471216	1.170340744619199
0.6	0.6	331.28411719080015	2.923752189842596	1.852115800999047
0.7	0.7	386.4981367226001	3.882994457055533	2.6902072570810076
0.8	0.8	441.7121562544	4.893132262964541	3.5646308255879036
0.9	0.9	496.9261757862	5.978261053447566	4.6460834746629756
1.0	1.0	552.140195318	7.133516320381099	5.857500617439718
1.1	1.1	1072.4929377032004	8.354873814217662	7.082287470881148
1.2	1.2	1592.8456800884014	9.638932139866244	8.531436772095283
1.3	1.3	2113.1984224736	10.982766847574974	10.097061640059575
1.4	1.4	2633.551164858801	12.38382834360786	11.636930696398661
1.5	1.5	3153.903907244	13.839868017539615	13.413571201759114
1.6	1.6	3674.256649629201	15.348883282630448	15.292020728699518
1.7	1.7	4194.609392014401	16.909075722384824	17.10865541748679
1.8	1.8	4714.9621343996005	18.518818578036218	19.16889874295489
1.9	1.9	5235.314876784801	20.176631055385528	21.314784790018592
2.0	2.0	5755.66761917	21.881157714820265	23.36600715386146
2.1	2.1	8155.701934443001	23.631151719964897	25.661224421105345
2.2	2.2	10555.736249716005	45.91469175117677	28.02393910554449
2.3	2.3	12955.770564989009	48.08654404620627	30.262482536132534
2.4	2.4	15355.804880262009	50.130426305015	32.73769346617757
2.5	2.5	17755.839195535	52.07211178404719	35.25951243158064
2.6	2.6	20155.873510808004	53.92859140814828	37.63106176451736
2.7	2.7	22555.90782608101	55.71204475775066	40.22228423104946
2.8	2.8	24955.942141354008	57.43168320392859	50.489123778925766
2.9	2.9	27355.976456627013	59.09473974661869	52.43423875216456
3.0	3.0	29756.010771900004	60.707054540151766	54.28778249013776
3.1	3.1	34678.57031531001	62.27344612361215	56.06498783142593
3.2	3.2	39601.129858720014	63.797959445897064	57.776555786113796
3.3	3.3	44523.68940213002	65.28403852339905	59.43052664345133
3.4	3.4	49446.24894554002	66.73465067849644	61.033208367779544
3.5	3.5	54368.80848895	68.1523784100433	62.58970302376833
3.6	3.6	59291.36803236001	69.53948890158263	64.104232599281
3.7	3.7	64213.92757577001	70.89798764532732	65.58035367486939
3.8	3.8	69136.48711918	72.22966051266056	67.02110567637662
3.9	3.9	74059.04666259003	73.53610724710093	68.42911710153257
4.0	4.0	78981.606206	74.81876847407169	69.80668392653168
4.1	4.1	79809.27842267	76.07894773250095	71.15582891121447
4.119685248	4.119685248	87258.3283727	76.32447280419703	71.41822169337134
