	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	20.556475057499995	0.0	0.0
0.2	0.2	41.11295011499999	0.01897957479043195	0.01846277979244767
0.3	0.3	61.66942517250001	0.05673247734394118	0.07100076243266115
0.4	0.4	82.22590023000002	0.18927817608549377	0.1368686962919609
0.5	0.5	102.7823752875	0.21901965146995542	0.17508476989698932
0.6	0.6	123.33885034500004	0.24510614604431935	0.20345555928874368
0.7	0.7	143.89532540250005	0.2686390715801114	0.22826068175215408
0.8	0.8	164.45180046000004	0.2902533813183768	0.25059343056286487
0.9	0.9	185.0082755175	0.3103562330620341	0.27107755490073016
1.0	1.0	205.564750575	0.32922774175170166	0.2901103216600958
1.1	1.1	318.8943976865002	0.3470705897122282	0.30796371484592355
1.2	1.2	432.22404479800025	0.36403713016205197	0.32483380973745024
1.3	1.3	545.5536919095001	0.3802453615572801	0.3408675665130881
1.4	1.4	658.8833390210002	0.3957889066617685	0.35617854003779476
1.5	1.5	772.2129861325002	0.41074354133646224	0.37085665286041003
1.6	1.6	885.5426332440003	0.4251716301084274	0.38497456731328683
1.7	1.7	998.8722803555004	0.43912523572720624	0.3985920022087899
1.8	1.8	1112.201927467	0.45264835781827945	0.41175875166180215
1.9	1.9	1225.5315745785006	0.4657785817190022	0.4245168538350964
2.0	2.0	1338.86122169	0.47854831717116747	0.43690218534448894
2.1	2.1	1473.0304200620003	0.4909857451784477	0.4489456571176718
2.2	2.2	1607.1996184340005	0.5031155529725552	0.4606741271935271
2.3	2.3	1741.3688168060005	0.514959512353775	0.47211110833994147
2.4	2.4	1875.5380151780005	0.5265369403925533	0.4832773242294769
2.5	2.5	2009.70721355	0.537865070497229	0.4941911520206811
2.591300585	2.591300585	2680.55320541	0.5480031411341322	0.5039490598022942
