	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	16.175444380399995	0.0	0.0
0.2	0.2	32.35088876079999	0.01897957479043195	0.01846277979244767
0.3	0.3	48.526333141200006	0.05673247734394118	0.07100076243266115
0.4	0.4	64.70177752160001	0.18927817608549377	0.1368686962919609
0.5	0.5	80.877221902	0.21901965146995542	0.17508476989698932
0.6	0.6	97.0526662824	0.24510614604431935	0.20345555928874368
0.7	0.7	113.2281106628	0.2686390715801114	0.22826068175215408
0.8	0.8	129.40355504320002	0.2902533813183768	0.25059343056286487
0.9	0.9	145.5789994236	0.3103562330620341	0.27107755490073016
1.0	1.0	161.754443804	0.32922774175170166	0.2901103216600958
1.1	1.1	261.2092868656	0.3470705897122282	0.30796371484592355
1.2	1.2	360.6641299272002	0.36403713016205197	0.32483380973745024
1.3	1.3	460.1189729888	0.3802453615572801	0.3408675665130881
1.4	1.4	559.5738160504002	0.3957889066617685	0.35617854003779476
1.5	1.5	659.028659112	0.41074354133646224	0.37085665286041003
1.6	1.6	758.4835021736002	0.4251716301084274	0.38497456731328683
1.7	1.7	857.9383452352002	0.43912523572720624	0.3985920022087899
1.8	1.8	957.3931882968	0.45264835781827945	0.41175875166180215
1.9	1.9	1056.8480313584002	0.4657785817190022	0.4245168538350964
2.0	2.0	1156.30287442	0.47854831717116747	0.43690218534448894
2.1	2.1	1419.4414082540002	0.4909857451784477	0.4489456571176718
2.2	2.2	1682.5799420880007	0.5031155529725552	0.4606741271935271
2.3	2.3	1945.7184759220008	0.514959512353775	0.47211110833994147
2.4	2.4	2208.8570097560014	0.5265369403925533	0.4832773242294769
2.5	2.5	2471.99554359	0.537865070497229	0.4941911520206811
2.6	2.6	2735.1340774240007	0.5489593542949819	0.5048689784917328
2.7	2.7	2998.272611258001	0.5598337094763893	0.5153254895200304
2.8	2.8	3261.411145092001	0.5705007249808027	0.5255739075558812
2.9	2.9	3524.549678926001	0.5809718321714772	0.5356261880779292
3.0	3.0	3787.68821276	0.5912574486495554	0.5454931833744332
3.1	3.1	4221.277090926001	0.6013670998717053	0.5551847800590076
3.2	3.2	4654.865969092	0.6113095226216764	0.5647100152943737
3.3	3.3	5088.454847258001	0.6210927535402321	0.5740771756212107
3.4	3.4	5522.043725424001	0.6307242052697203	0.5832938814730124
3.5	3.5	5955.63260359	0.6402107322680038	0.5923671598328326
3.6	3.6	6389.221481756001	0.6495586879553225	0.6013035070047056
3.7	3.7	6822.810359922	0.6587739745499279	0.6101089430959057
3.8	3.8	7256.399238088001	0.6678620867045142	0.6187890595102056
3.9	3.9	7689.988116254001	0.6768281498608916	0.6273490605178887
4.0	4.0	8123.57699442	0.6856769540840594	0.6357937997813327
4.1	4.1	8614.366329878003	0.6944129840104493	0.6441278125648884
4.2	4.2	9105.155665336	0.7030404454423848	0.652355344236518
4.3	4.3	9595.945000794	0.7115632890367547	0.6604803755700975
4.4	4.4	10086.734336252	0.7199852314668703	0.6685066452767483
4.5	4.5	10577.52367171	0.7283097743793575	0.6764376701273619
4.6	4.6	11068.313007168004	0.7365402214206186	0.6842767629738399
4.7	4.7	11559.102342626002	0.7446796935678534	0.6920270489312094
4.8	4.8	12049.891678084005	0.7527311429665464	0.6996914799449676
4.822571903	4.822571903	13031.470349	0.7545366216657271	0.7014099007761011
