	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	0.4884687316239997	0.0	0.0
0.2	0.2	0.976937463248	0.01897957479043195	0.01846277979244767
0.3	0.3	1.465406194872	0.05673247734394118	0.07100076243266115
0.4	0.4	1.9538749264960005	0.18927817608549377	0.1368686962919609
0.5	0.5	2.44234365812	0.21901965146995542	0.17508476989698932
0.6	0.6	2.930812389744	0.24510614604431935	0.20345555928874368
0.7	0.7	3.4192811213680003	0.2686390715801114	0.22826068175215408
0.8	0.8	3.907749852992	0.2902533813183768	0.25059343056286487
0.9	0.9	4.396218584616	0.3103562330620341	0.27107755490073016
1.0	1.0	4.88468731624	0.32922774175170166	0.2901103216600958
1.1	1.1	18.212149836216	0.3470705897122282	0.30796371484592355
1.2	1.2	31.539612356192013	0.36403713016205197	0.32483380973745024
1.3	1.3	44.867074876168	0.3802453615572801	0.3408675665130881
1.4	1.4	58.19453739614403	0.3957889066617685	0.35617854003779476
1.5	1.5	71.52199991612	0.41074354133646224	0.37085665286041003
1.6	1.6	84.849462436096	0.4251716301084274	0.38497456731328683
1.7	1.7	98.176924956072	0.43912523572720624	0.3985920022087899
1.8	1.8	111.504387476048	0.45264835781827945	0.41175875166180215
1.9	1.9	124.83184999602402	0.4657785817190022	0.4245168538350964
2.0	2.0	138.159312516	0.47854831717116747	0.43690218534448894
2.1	2.1	178.07391153270004	0.4909857451784477	0.4489456571176718
2.2	2.2	217.9885105494001	0.5031155529725552	0.4606741271935271
2.3	2.3	257.90310956610006	0.514959512353775	0.47211110833994147
2.4	2.4	297.8177085828001	0.5265369403925533	0.4832773242294769
2.5	2.5	337.7323075995	0.537865070497229	0.4941911520206811
2.6	2.6	377.64690661620006	0.5489593542949819	0.5048689784917328
2.7	2.7	417.56150563290015	0.5598337094763893	0.5153254895200304
2.8	2.8	457.4761046496001	0.5705007249808027	0.5255739075558812
2.9	2.9	497.3907036663002	0.5809718321714772	0.5356261880779292
3.0	3.0	537.305302683	0.5912574486495554	0.5454931833744332
3.1	3.1	617.6733874857001	0.6013670998717053	0.5551847800590076
3.2	3.2	698.0414722884003	0.6113095226216764	0.5647100152943737
3.3	3.3	778.4095570911003	0.6210927535402321	0.5740771756212107
3.4	3.4	858.7776418938004	0.6307242052697203	0.5832938814730124
3.5	3.5	939.1457266965	0.6402107322680038	0.5923671598328326
3.6	3.6	1019.5138114992	0.6495586879553225	0.6013035070047056
3.7	3.7	1099.8818963019	0.6587739745499279	0.6101089430959057
3.8	3.8	1180.2499811046002	0.6678620867045142	0.6187890595102056
3.9	3.9	1260.6180659073002	0.6768281498608916	0.6273490605178887
4.0	4.0	1340.98615071	0.6856769540840594	0.6357937997813327
4.1	4.1	1482.828609037001	0.6944129840104493	0.6441278125648884
4.2	4.2	1624.6710673640002	0.7030404454423848	0.652355344236518
4.3	4.3	1766.5135256909998	0.7115632890367547	0.6604803755700975
4.4	4.4	1908.3559840180003	0.7199852314668703	0.6685066452767483
4.5	4.5	2050.198442345	0.7283097743793575	0.6764376701273619
4.6	4.6	2192.0409006720006	0.7365402214206186	0.6842767629738399
4.7	4.7	2333.883358999	0.7446796935678534	0.6920270489312094
4.8	4.8	2475.725817326001	0.7527311429665464	0.6996914799449676
4.9	4.9	2617.5682756530005	0.7606973654485502	0.7072728479363657
5.0	5.0	2759.41073398	0.7685810118813392	0.7147737966917298
5.08381599	5.08381599	2902.87250753	0.7751269944050311	0.7210006717778208
