	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	32.7350560168	0.0	0.0
0.2	0.2	65.4701120336	0.01897957479043195	0.01846277979244767
0.3	0.3	98.20516805040003	0.05673247734394118	0.07100076243266115
0.4	0.4	130.9402240672	0.18927817608549377	0.1368686962919609
0.5	0.5	163.675280084	0.21901965146995542	0.17508476989698932
0.6	0.6	196.4103361008	0.24510614604431935	0.20345555928874368
0.7	0.7	229.1453921176	0.2686390715801114	0.22826068175215408
0.8	0.8	261.8804481344	0.2902533813183768	0.25059343056286487
0.9	0.9	294.6155041512	0.3103562330620341	0.27107755490073016
1.0	1.0	327.350560168	0.32922774175170166	0.2901103216600958
1.1	1.1	454.9902179812002	0.3470705897122282	0.30796371484592355
1.2	1.2	582.6298757944003	0.36403713016205197	0.32483380973745024
1.3	1.3	710.2695336076001	0.3802453615572801	0.3408675665130881
1.4	1.4	837.9091914208003	0.3957889066617685	0.35617854003779476
1.5	1.5	965.548849234	0.41074354133646224	0.37085665286041003
1.6	1.6	1093.1885070472	0.4251716301084274	0.38497456731328683
1.7	1.7	1220.8281648604002	0.43912523572720624	0.3985920022087899
1.8	1.8	1348.4678226736	0.45264835781827945	0.41175875166180215
1.9	1.9	1476.1074804868	0.4657785817190022	0.4245168538350964
2.0	2.0	1603.7471383	0.47854831717116747	0.43690218534448894
2.1	2.1	1876.5656153720008	0.4909857451784477	0.4489456571176718
2.2	2.2	2149.3840924440005	0.5031155529725552	0.4606741271935271
2.3	2.3	2422.202569516001	0.514959512353775	0.47211110833994147
2.4	2.4	2695.021046588001	0.5265369403925533	0.4832773242294769
2.5	2.5	2967.83952366	0.537865070497229	0.4941911520206811
2.6	2.6	3240.6580007320003	0.5489593542949819	0.5048689784917328
2.7	2.7	3513.4764778040003	0.5598337094763893	0.5153254895200304
2.8	2.8	3786.294954876001	0.5705007249808027	0.5255739075558812
2.9	2.9	4059.113431948001	0.5809718321714772	0.5356261880779292
3.0	3.0	4331.93190902	0.5912574486495554	0.5454931833744332
3.1	3.1	4797.972959440001	0.6013670998717053	0.5551847800590076
3.2	3.2	5264.01400986	0.6113095226216764	0.5647100152943737
3.3	3.3	5730.055060280001	0.6210927535402321	0.5740771756212107
3.4	3.4	6196.096110700001	0.6307242052697203	0.5832938814730124
3.5	3.5	6662.137161119998	0.6402107322680038	0.5923671598328326
3.6	3.6	7128.17821154	0.6495586879553225	0.6013035070047056
3.7	3.7	7594.219261960001	0.6587739745499279	0.6101089430959057
3.8	3.8	8060.260312380001	0.6678620867045142	0.6187890595102056
3.9	3.9	8526.3013628	0.6768281498608916	0.6273490605178887
4.0	4.0	8992.34241322	0.6856769540840594	0.6357937997813327
4.1	4.1	9185.893073018	0.6944129840104493	0.6441278125648884
4.2	4.2	9379.443732816	0.7030404454423848	0.652355344236518
4.3	4.3	9572.994392614	0.7115632890367547	0.6604803755700975
4.328754507	4.328754507	10927.8490112	0.7139951546834356	0.6627982475340699
