	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	15.998696607499996	0.0	0.0
0.2	0.2	31.997393214999992	0.03321425588325591	0.026081237526689834
0.3	0.3	47.99608982250001	0.09928183535189705	0.10758772207579992
0.4	0.4	63.99478643000001	0.18827600310128534	0.23542325595165028
0.5	0.5	79.9934830375	0.5984290079669504	0.37557337930771817
0.6	0.6	95.99217964500002	0.688153995218988	0.5861191502671058
0.7	0.7	111.99087625250002	0.7668239420053549	0.6814676513343317
0.8	0.8	127.98957286	0.8378623446119695	0.7641941064866237
0.9	0.9	143.9882694675	0.903185255911008	0.8384626584168735
1.0	1.0	159.986966075	0.9640071066206101	0.9064980357621005
1.1	1.1	327.83616258250026	1.0211593729628687	0.9696756008293329
1.2	1.2	495.6853590900005	1.0752426059463178	1.0289219699933794
1.3	1.3	663.5345555975002	1.1267080832550274	1.084898791324943
1.4	1.4	831.3837521050003	1.1759054670011646	1.1380989776241308
1.5	1.5	999.2329486125	1.2231124066282895	1.18890186929648
1.6	1.6	1167.0821451200004	1.2685538429988008	1.237607033809176
1.7	1.7	1334.9313416275004	1.312415099508798	1.28445606996623
1.8	1.8	1502.780538135	1.3548510514806908	1.3296472655429235
1.9	1.9	1670.6297346425006	1.3959927255720324	1.3733457894177175
2.0	2.0	1838.47893115	1.4359521609638282	1.4156909820021366
2.1	2.1	2365.966866981001	1.4748260626787368	1.4568016971030717
2.2	2.2	2893.4548028120007	1.5126985956732928	1.4967802980654752
2.3	2.3	3420.9427386430016	1.5496435550520502	1.5357157017497218
2.4	2.4	3948.430674474002	1.5857260750082	1.5736857344008321
2.5	2.5	4475.918610305	1.6210039911705167	1.6107589808779013
2.6	2.6	5003.4065461360005	1.6555289387337107	1.6469962546221293
2.7	2.7	5530.8944819670005	1.6893472465275905	1.6824517794747569
2.8	2.8	6058.3824177980005	1.7225006716111	1.7171741496247825
2.9	2.9	6585.870353629001	1.7550270078864698	1.7512071166421834
3.0	3.0	7113.35828946	1.7869605942083993	1.78459024025899
3.1	3.1	8066.1338938240015	1.8183327415829664	1.817359430701708
3.2	3.2	9018.909498188	1.8491720946849919	1.8495474039043838
3.3	3.3	9971.685102552005	1.8795049396433074	1.8811840661388852
3.4	3.4	10924.460706916005	1.9093554675535471	1.9122968410087935
3.5	3.5	11877.23631128	1.9387460012689104	1.9429109490343872
3.6	3.6	12830.011915644	1.9676971915417882	1.9730496479762007
3.7	3.7	13782.787520008003	1.9962281874358643	2.0027344404383984
3.8	3.8	14735.563124372002	2.0243567850206006	2.031985254041927
3.9	3.9	15688.338728736	2.0520995576405805	2.060820598474651
4.0	4.0	16641.1143331	2.079471970477586	2.0892577029478967
4.1	4.1	18102.56135966001	2.1064884816615206	2.1173126369688697
4.2	4.2	19564.00838622	2.1331626318127883	2.1450004168408583
4.3	4.3	21025.45541278	2.1595071235948264	2.1723350999013475
4.4	4.4	22486.902439340003	2.18553389260698	2.199329868181703
4.5	4.5	23948.349465900003	2.21125417074325	2.2259971029053625
4.6	4.6	25409.79649246001	2.2366785429736202	2.2523484510223595
4.7	4.7	26871.24351902	2.2618169983640963	2.278394884797123
4.8	4.8	28332.69054558001	2.286678976034602	2.3041467553164083
4.9	4.9	29794.137572140004	2.3112734066556744	2.3296138406591416
5.0	5.0	31255.5845987	2.3356087500023026	2.3548053893652936
5.1	5.1	31429.89892278	2.359693029013598	2.379730159752864
5.100355205	5.100355205	32998.7278395	2.35977813927849	2.3798182283086327
