	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	45.22439774330003	0.0	0.0
0.2	0.2	90.44879548659998	0.03321425588325591	0.026081237526689834
0.3	0.3	135.67319322990005	0.09928183535189705	0.10758772207579992
0.4	0.4	180.8975909732	0.18827600310128534	0.23542325595165028
0.5	0.5	226.12198871650003	0.5984290079669504	0.37557337930771817
0.6	0.6	271.3463864598001	0.688153995218988	0.5861191502671058
0.7	0.7	316.57078420310006	0.7668239420053549	0.6814676513343317
0.8	0.8	361.7951819464001	0.8378623446119695	0.7641941064866237
0.9	0.9	407.0195796897	0.903185255911008	0.8384626584168735
1.0	1.0	452.24397743300005	0.9640071066206101	0.9064980357621005
1.1	1.1	616.0369429967003	1.0211593729628687	0.9696756008293329
1.2	1.2	779.8299085604002	1.0752426059463178	1.0289219699933794
1.3	1.3	943.6228741241002	1.1267080832550274	1.084898791324943
1.4	1.4	1107.4158396878	1.1759054670011646	1.1380989776241308
1.5	1.5	1271.2088052514998	1.2231124066282895	1.18890186929648
1.6	1.6	1435.0017708152002	1.2685538429988008	1.237607033809176
1.7	1.7	1598.7947363789006	1.312415099508798	1.28445606996623
1.8	1.8	1762.5877019426	1.3548510514806908	1.3296472655429235
1.9	1.9	1926.3806675063	1.3959927255720324	1.3733457894177175
2.0	2.0	2090.17363307	1.4359521609638282	1.4156909820021366
2.1	2.1	2327.659371658	1.4748260626787368	1.4568016971030717
2.2	2.2	2565.1451102460005	1.5126985956732928	1.4967802980654752
2.3	2.3	2802.630848834	1.5496435550520502	1.5357157017497218
2.4	2.4	3040.1165874220005	1.5857260750082	1.5736857344008321
2.5	2.5	3277.60232601	1.6210039911705167	1.6107589808779013
2.6	2.6	3515.088064598	1.6555289387337107	1.6469962546221293
2.7	2.7	3752.573803186	1.6893472465275905	1.6824517794747569
2.8	2.8	3990.059541774001	1.7225006716111	1.7171741496247825
2.9	2.9	4227.545280362	1.7550270078864698	1.7512071166421834
3.0	3.0	4465.03101895	1.7869605942083993	1.78459024025899
3.1	3.1	4907.877938588	1.8183327415829664	1.817359430701708
3.2	3.2	5350.724858226	1.8491720946849919	1.8495474039043838
3.3	3.3	5793.571777864002	1.8795049396433074	1.8811840661388852
3.4	3.4	6236.418697502001	1.9093554675535471	1.9122968410087935
3.5	3.5	6679.265617139999	1.9387460012689104	1.9429109490343872
3.6	3.6	7122.1125367780005	1.9676971915417882	1.9730496479762007
3.7	3.7	7564.959456416	1.9962281874358643	2.0027344404383984
3.8	3.8	8007.806376054002	2.0243567850206006	2.031985254041927
3.9	3.9	8450.653295692	2.0520995576405805	2.060820598474651
4.0	4.0	8893.50021533	2.079471970477586	2.0892577029478967
4.1	4.1	9562.290709367004	2.1064884816615206	2.1173126369688697
4.2	4.2	10231.081203404	2.1331626318127883	2.1450004168408583
4.3	4.3	10899.871697440998	2.1595071235948264	2.1723350999013475
4.4	4.4	11568.662191478004	2.18553389260698	2.199329868181703
4.5	4.5	12237.452685515	2.21125417074325	2.2259971029053625
4.6	4.6	12906.243179552002	2.2366785429736202	2.2523484510223595
4.7	4.7	13575.033673589	2.2618169983640963	2.278394884797123
4.8	4.8	14243.824167626004	2.286678976034602	2.3041467553164083
4.9	4.9	14912.614661663005	2.3112734066556744	2.3296138406591416
5.0	5.0	15581.4051557	2.3356087500023026	2.3548053893652936
5.097717729	5.097717729	16391.305361000002	2.3591461033868786	2.379164221927393
