	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	821.3055201230001	0.0	0.0
0.2	0.2	1642.611040246	0.08540808655694379	0.0319272687532273
0.3	0.3	2463.916560369	0.2552961480477353	0.1344457073115395
0.4	0.4	3285.2220804920003	0.48413829368901945	0.3020070039083855
0.5	0.5	4106.527600615	1.3755499220662857	0.4963987986895085
0.6	0.6	4927.8331207380015	1.5647679591326722	0.7527772904637717
0.7	0.7	5749.138640861	1.7326739517920653	1.040209199438888
0.8	0.8	6570.4441609840005	1.8853197434505689	1.4400823766359994
0.9	0.9	7391.749681107	2.0262993433717806	1.616576584580353
1.0	1.0	8213.05520123	2.157968759222725	1.7739130652835713
1.071495819	1.071495819	9026.99950529	2.247333127545308	1.87781221869388
