	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	4.038345808929996	0.0	0.0
0.2	0.2	8.07669161786	0.03321425588325591	0.026081237526689834
0.3	0.3	12.115037426790009	0.09928183535189705	0.10758772207579992
0.4	0.4	16.15338323572	0.18827600310128534	0.23542325595165028
0.5	0.5	20.19172904465	0.5984290079669504	0.37557337930771817
0.6	0.6	24.230074853580003	0.688153995218988	0.5861191502671058
0.7	0.7	28.268420662510003	0.7668239420053549	0.6814676513343317
0.8	0.8	32.30676647144	0.8378623446119695	0.7641941064866237
0.9	0.9	36.34511228037	0.903185255911008	0.8384626584168735
1.0	1.0	40.3834580893	0.9640071066206101	0.9064980357621005
1.1	1.1	88.39987725667005	1.0211593729628687	0.9696756008293329
1.2	1.2	136.41629642404007	1.0752426059463178	1.0289219699933794
1.3	1.3	184.43271559141	1.1267080832550274	1.084898791324943
1.4	1.4	232.4491347587801	1.1759054670011646	1.1380989776241308
1.5	1.5	280.46555392615	1.2231124066282895	1.18890186929648
1.6	1.6	328.48197309352	1.2685538429988008	1.237607033809176
1.7	1.7	376.4983922608901	1.312415099508798	1.28445606996623
1.8	1.8	424.51481142826	1.3548510514806908	1.3296472655429235
1.9	1.9	472.53123059563006	1.3959927255720324	1.3733457894177175
2.0	2.0	520.547649763	1.4359521609638282	1.4156909820021366
2.1	2.1	621.3951598367	1.4748260626787368	1.4568016971030717
2.2	2.2	722.2426699104002	1.5126985956732928	1.4967802980654752
2.3	2.3	823.0901799841002	1.5496435550520502	1.5357157017497218
2.4	2.4	923.9376900578004	1.5857260750082	1.5736857344008321
2.5	2.5	1024.7852001315	1.6210039911705167	1.6107589808779013
2.6	2.6	1125.6327102052	1.6555289387337107	1.6469962546221293
2.7	2.7	1226.4802202789	1.6893472465275905	1.6824517794747569
2.8	2.8	1327.3277303526006	1.7225006716111	1.7171741496247825
2.9	2.9	1428.1752404263004	1.7550270078864698	1.7512071166421834
3.0	3.0	1529.0227505	1.7869605942083993	1.78459024025899
3.1	3.1	1707.8924572950002	1.8183327415829664	1.817359430701708
3.2	3.2	1886.7621640900009	1.8491720946849919	1.8495474039043838
3.3	3.3	2065.631870885001	1.8795049396433074	1.8811840661388852
3.4	3.4	2244.5015776800005	1.9093554675535471	1.9122968410087935
3.5	3.5	2423.371284475	1.9387460012689104	1.9429109490343872
3.6	3.6	2602.24099127	1.9676971915417882	1.9730496479762007
3.7	3.7	2781.110698065	1.9962281874358643	2.0027344404383984
3.8	3.8	2959.980404860001	2.0243567850206006	2.031985254041927
3.9	3.9	3138.8501116550005	2.0520995576405805	2.060820598474651
4.0	4.0	3317.71981845	2.079471970477586	2.0892577029478967
4.1	4.1	3618.9539076330016	2.1064884816615206	2.1173126369688697
4.2	4.2	3920.187996816001	2.1331626318127883	2.1450004168408583
4.3	4.3	4221.422085999	2.1595071235948264	2.1723350999013475
4.4	4.4	4522.656175182001	2.18553389260698	2.199329868181703
4.5	4.5	4823.890264365	2.21125417074325	2.2259971029053625
4.6	4.6	5125.124353548002	2.2366785429736202	2.2523484510223595
4.7	4.7	5426.358442731001	2.2618169983640963	2.278394884797123
4.8	4.8	5727.5925319140015	2.286678976034602	2.3041467553164083
4.9	4.9	6028.8266210970005	2.3112734066556744	2.3296138406591416
5.0	5.0	6330.06071028	2.3356087500023026	2.3548053893652936
5.1	5.1	6372.145083004	2.359693029013598	2.379730159752864
5.116217177	5.116217177	6750.90443752	2.363575682788204	2.3837476839746365
