	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	9.328593237219993	0.0	0.0
0.2	0.2	18.65718647444	0.0379591495808639	0.028165264918530043
0.3	0.3	27.98577971166	0.11346495468788236	0.11723184274128337
0.4	0.4	37.31437294888	0.21517257497289755	0.25956993017990526
0.5	0.5	46.6429661861	0.33127985088753953	0.4199382012768701
0.6	0.6	55.97155942332	0.8687686442596262	0.6215443679560185
0.7	0.7	65.30015266054001	0.9753174461001337	0.8633269551002515
0.8	0.8	74.62874589776	1.0707190547253924	0.9780314539619981
0.9	0.9	83.95733913498	1.1579906092842907	1.0798212064580182
1.0	1.0	93.2859323722	1.238962246140157	1.172433858003288
1.1	1.1	173.61901052148002	1.3148536455485247	1.2580441946857521
1.2	1.2	253.9520886707602	1.3865297438275077	1.3380665926123976
1.3	1.3	334.28516682004	1.454631902539017	1.4134876674057626
1.4	1.4	414.6182449693201	1.5196520736476413	1.485030273490033
1.5	1.5	494.9513231186	1.5819778057874847	1.5532437871273628
1.6	1.6	575.2844012678801	1.641921073540392	1.6185578364402022
1.7	1.7	655.6174794171601	1.6997375541273374	1.68131620756244
1.8	1.8	735.95055756644	1.7556399758534147	1.7417992472995958
1.9	1.9	816.28363571572	1.809807634892417	1.8002392255368556
2.0	2.0	896.616713865	1.8623933499788938	1.856831198878783
2.1	2.1	1109.8741499575	1.9135286537949	1.9117408947168884
2.2	2.2	1323.1315860500004	1.9633277402874443	1.965110561272014
2.3	2.3	1536.3890221425006	2.011890515064444	2.01706339259717
2.4	2.4	1749.6464582350006	2.059304986730215	2.0677069324585773
2.5	2.5	1962.9038943275	2.105649165702006	2.117135731931974
2.6	2.6	2176.16133042	2.1509925893750683	2.165433451965498
2.7	2.7	2389.4187665125005	2.1953975599472346	2.2126745466683717
2.8	2.8	2602.6762026050005	2.2389201585515672	2.258925625419767
2.9	2.9	2815.933638697501	2.281611083295731	2.3042465658168543
3.0	3.0	3029.19107479	2.323516347260714	2.348691431105022
3.1	3.1	3487.1137534520008	2.364677864086363	2.3923092325729547
3.2	3.2	3945.036432114001	2.4051339425424616	2.43514456783126
3.3	3.3	4402.959110776001	2.444919706823873	2.4772381588491683
3.4	3.4	4860.881789438002	2.4840674557827893	2.5186273083715633
3.5	3.5	5318.8044681	2.5226069716164696	2.559346289377819
3.6	3.6	5776.727146761999	2.5605657864500815	2.599426679225605
3.7	3.7	6234.649825424001	2.5979694136358593	2.638897647800442
3.8	3.8	6692.5725040860025	2.6348415493196713	2.6777862071886003
3.9	3.9	7150.495182748002	2.6712042488216365	2.716117428979023
4.0	4.0	7608.41786141	2.707078081577145	2.753914634185858
4.1	4.1	8394.711271359003	2.7424822677426794	2.7911995598973673
4.2	4.2	9181.004681308	2.777434799052886	2.8279925060479973
4.3	4.3	9967.298091256998	2.811952546094406	2.864312465139062
4.4	4.4	10753.591501206003	2.84605135381851	2.900177237270424
4.5	4.5	11539.884911155	2.879746126832224	2.9356035324678906
4.6	4.6	12326.178321104004	2.913050905774974	2.9706070619815104
4.7	4.7	13112.471731053	2.9459789358944217	3.0052026199747734
4.8	4.8	13898.765141002004	2.97854272877433	3.0394041568134798
4.9	4.9	14685.058550951	3.010754118032807	3.0732248449872017
5.0	5.0	15471.3519609	3.0426243096957712	3.1066771385493555
5.1	5.1	15575.79657181	3.0741639278553863	3.1397728268385934
5.106287501	5.106287501	16515.798069999993	3.076136170300362	3.1418420628006825
