	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	32.4691999579	0.0	0.0
0.2	0.2	64.9383999158	0.07117340546411982	0.03884707081336346
0.3	0.3	97.40759987370004	0.2127467900397794	0.16569440654626388
0.4	0.4	129.8767998316	0.40344857807418283	0.3777771327853056
0.5	0.5	162.3459997895	0.6211497204141365	0.6304010087848114
0.6	0.6	194.8151997474	0.8771256569527788	0.9760542213190807
0.7	0.7	227.2843997053	1.1648983371166601	1.3840702586923446
0.8	0.8	259.7535996632	1.4679396788893626	1.7922207406964092
0.9	0.9	292.2227996211	3.453580266622939	2.2683460932704347
1.0	1.0	324.691999579	3.797669915553483	2.7661289233787403
1.1	1.1	536.6083978951001	4.10854474684353	3.5927894337227237
1.2	1.2	748.5247962112003	4.3951625795593685	3.9110906121116495
1.3	1.3	960.4411945273	4.662831794212817	4.202432563792518
1.4	1.4	1172.3575928434002	4.91507715227635	4.473228330121254
1.5	1.5	1384.2739911595002	5.154407042200539	4.727551354765581
1.6	1.6	1596.1903894756	5.382693311344632	4.968224838807998
1.7	1.7	1808.1067877917003	5.601382378106673	5.1973181379159
1.8	1.8	2020.0231861078	5.811622384013361	5.416409434285592
1.9	1.9	2231.9395844239	6.014344472483902	5.626738830879448
2.0	2.0	2443.85598274	6.210317194779285	5.829303921048865
2.1	2.1	3684.704129236001	6.400184296241434	6.0249226172685555
2.2	2.2	4925.552275732003	6.584491766211869	6.214276169212233
2.3	2.3	6166.400422228005	6.763707699114474	6.3979396031128255
2.4	2.4	7407.248568724004	6.9382371950416415	6.5764038559050535
2.5	2.5	8648.09671522	7.108433748574268	6.7500922449555505
2.6	2.6	9888.944861716	7.274608095806737	6.9193729671082425
2.7	2.7	11129.793008212002	7.437035185726886	7.084568748097981
2.8	2.8	12370.641154708002	7.595959743730331	7.245964404682701
2.9	2.9	13611.489301204005	7.751600762259175	7.403812850250299
3.0	3.0	14852.3374477	7.904155162686076	7.558339921129656
3.1	3.1	18510.9711596	8.053800809149624	7.709748296670468
3.2	3.2	22169.604871500003	8.200699010005186	7.858220714012235
3.3	3.3	25828.238583400005	8.344996610051483	8.003922627567823
3.4	3.4	29486.87229530001	8.486827752896442	8.147004426742917
3.5	3.5	33145.506007200005	8.626315375172952	8.287603298835185
3.6	3.6	36804.1397191	8.763572481061741	8.425844804440715
3.7	3.7	40462.773431000016	8.89870323551718	8.561844218035905
3.8	3.8	44121.40714290001	9.031803906874842	8.695707675321133
3.9	3.9	47780.04085480001	9.162963683545376	8.827533160447212
4.0	4.0	51438.6745667	9.292265384832408	8.957411359714785
4.1	4.1	59051.69908753004	9.419786082237238	9.0854264032534
4.2	4.2	66664.72360836001	9.545597644696878	9.211656512196358
4.3	4.3	74277.74812918997	9.669767218871112	9.336174565709834
4.4	4.4	81890.77265002002	9.792357653718812	9.459048599718562
4.5	4.5	89503.79717085	9.913427877085104	9.580342247150492
4.6	4.6	97116.82169168004	10.033033230784046	9.700115127891744
4.7	4.7	104729.84621251002	10.151225769648093	9.818423195317358
4.8	4.8	112342.87073334004	10.268054529181104	9.935319045179861
4.9	4.9	119955.89525417006	10.383565765761334	10.050852191747152
5.0	5.0	127568.919775	10.4978031727659	10.165069315345704
5.1	5.1	128540.2370532	10.610808075509055	10.278014484854511
5.100490626	5.100490626	137282.092557	10.611359533945151	10.278565557216714
