	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	13.784413446100006	0.0	0.0
0.2	0.2	27.5688268922	0.05219383067368787	0.03133168715018184
0.3	0.3	41.35324033830001	0.15601431269583824	0.13173397265856196
0.4	0.4	55.1376537844	0.2958622905877341	0.2953651038590215
0.5	0.5	68.9220672305	0.45550979497036687	0.48452313616902287
0.6	0.6	82.70648067660002	1.294331485685178	0.7326606989997501
0.7	0.7	96.4908941227	1.4661992518808893	1.0084874170053917
0.8	0.8	110.27530756880002	1.6183914480971866	1.3614465830700155
0.9	0.9	124.0597210149	1.7567380717934886	1.523296168369251
1.0	1.0	137.844134461	1.8845701617026558	1.6682072863355133
1.1	1.1	159.35753763790004	2.004033386841372	1.8008551121886696
1.2	1.2	180.87094081480004	2.1166160461640238	1.9240195874842019
1.3	1.3	202.3843439917	2.22340466497579	2.0395386226581147
1.4	1.4	223.89774716860003	2.325223054231902	2.1487110806787206
1.454173608	1.454173608	352.97816623	2.3785394162866544	2.205553707662639
