	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	10.489930172900005	0.0	0.0
0.2	0.2	20.979860345799988	0.01897957479043195	0.01846277979244767
0.3	0.3	31.46979051870001	0.05673247734394118	0.07100076243266115
0.4	0.4	41.959720691600005	0.18927817608549377	0.1368686962919609
0.5	0.5	52.4496508645	0.21901965146995542	0.17508476989698932
0.6	0.6	62.93958103740001	0.24510614604431935	0.20345555928874368
0.7	0.7	73.42951121029999	0.2686390715801114	0.22826068175215408
0.8	0.8	83.91944138320001	0.2902533813183768	0.25059343056286487
0.9	0.9	94.4093715561	0.3103562330620341	0.27107755490073016
1.0	1.0	104.899301729	0.32922774175170166	0.2901103216600958
1.1	1.1	147.50403426090003	0.3470705897122282	0.30796371484592355
1.2	1.2	190.10876679280005	0.36403713016205197	0.32483380973745024
1.3	1.3	232.7134993247	0.3802453615572801	0.3408675665130881
1.4	1.4	275.31823185660005	0.3957889066617685	0.35617854003779476
1.5	1.5	317.9229643885	0.41074354133646224	0.37085665286041003
1.6	1.6	360.5276969204	0.4251716301084274	0.38497456731328683
1.7	1.7	403.1324294523001	0.43912523572720624	0.3985920022087899
1.8	1.8	445.7371619842	0.45264835781827945	0.41175875166180215
1.9	1.9	488.34189451610007	0.4657785817190022	0.4245168538350964
2.0	2.0	530.946627048	0.47854831717116747	0.43690218534448894
2.1	2.1	620.9462218292001	0.4909857451784477	0.4489456571176718
2.2	2.2	710.9458166104001	0.5031155529725552	0.4606741271935271
2.3	2.3	800.9454113916001	0.514959512353775	0.47211110833994147
2.4	2.4	890.9450061728003	0.5265369403925533	0.4832773242294769
2.5	2.5	980.944600954	0.537865070497229	0.4941911520206811
2.6	2.6	1070.9441957352	0.5489593542949819	0.5048689784917328
2.7	2.7	1160.9437905164	0.5598337094763893	0.5153254895200304
2.8	2.8	1250.9433852976	0.5705007249808027	0.5255739075558812
2.9	2.9	1340.9429800788002	0.5809718321714772	0.5356261880779292
3.0	3.0	1430.94257486	0.5912574486495554	0.5454931833744332
3.1	3.1	1574.9576087750004	0.6013670998717053	0.5551847800590076
3.2	3.2	1718.9726426900004	0.6113095226216764	0.5647100152943737
3.3	3.3	1862.9876766050008	0.6210927535402321	0.5740771756212107
3.4	3.4	2007.0027105200008	0.6307242052697203	0.5832938814730124
3.5	3.5	2151.017744435	0.6402107322680038	0.5923671598328326
3.6	3.6	2295.03277835	0.6495586879553225	0.6013035070047056
3.7	3.7	2439.047812265	0.6587739745499279	0.6101089430959057
3.8	3.8	2583.062846180001	0.6678620867045142	0.6187890595102056
3.9	3.9	2727.077880095001	0.6768281498608916	0.6273490605178887
4.0	4.0	2871.09291401	0.6856769540840594	0.6357937997813327
4.1	4.1	3075.035240534001	0.6944129840104493	0.6441278125648884
4.2	4.2	3278.977567058001	0.7030404454423848	0.652355344236518
4.3	4.3	3482.9198935819995	0.7115632890367547	0.6604803755700975
4.4	4.4	3686.862220106001	0.7199852314668703	0.6685066452767483
4.5	4.5	3890.80454663	0.7283097743793575	0.6764376701273619
4.6	4.6	4094.7468731540007	0.7365402214206186	0.6842767629738399
4.7	4.7	4298.689199678001	0.7446796935678534	0.6920270489312094
4.8	4.8	4502.631526202002	0.7527311429665464	0.6996914799449676
4.9	4.9	4706.573852726001	0.7606973654485502	0.7072728479363657
5.0	5.0	4910.51617925	0.7685810118813392	0.7147737966917298
5.077274547	5.077274547	5092.25007653	0.7746181017536985	0.720516629847283
