	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	11.403010601899991	0.0	0.0
0.2	0.2	22.8060212038	0.09489787395215976	0.045127264291644174
0.3	0.3	34.209031805700015	0.2836623867197059	0.1937801385485648
0.4	0.4	45.6120424076	0.5379314374322438	0.4451054969670736
0.5	0.5	57.0150530095	0.8281996272188488	0.7480850599833367
0.6	0.6	68.41806361140003	1.1695008759370384	1.168947673627872
0.7	0.7	79.82107421330002	1.5531977828222134	1.6749614175146987
0.8	0.8	91.2240848152	1.9572529051858167	2.19140104773754
0.9	0.9	102.6270954171	2.3913044213790267	2.811819191733251
1.0	1.0	114.030106019	2.8534065281524397	3.4851328040125793
1.1	1.1	190.70329394330005	3.341949525687065	4.146528037296533
1.2	1.2	267.3764818676001	7.089512876809717	4.894944703411759
1.3	1.3	344.04966979190004	7.626654536908045	5.66457816753155
1.4	1.4	420.72285771620005	8.122066529691091	7.20414318530205
1.5	1.5	497.3960456405	8.58527398624058	7.713592931791932
1.6	1.6	574.0692335648	9.022393950011633	8.18658526764176
1.7	1.7	650.7424214891	9.437704806976054	8.630812620697778
1.8	1.8	727.4156094133999	9.834368832511148	9.051389915831066
1.9	1.9	804.0887973377	10.214816550260895	9.451982188499617
2.0	2.0	880.7619852619998	10.580971709608475	9.835347098275616
2.1	2.1	1181.0722247478002	10.934392327591993	10.203633436697544
2.2	2.2	1481.3824642336008	11.276363823660988	10.558560564534956
2.3	2.3	1781.692703719401	11.607963081574464	10.901533340781311
2.4	2.4	2082.002943205201	11.930103992314908	11.23371936150653
2.5	2.5	2382.3131826910003	12.243570727378296	11.556102873848076
2.6	2.6	2682.6234221768004	12.54904261324768	11.869523583772786
2.7	2.7	2982.933661662601	12.84711309612421	12.174705311972344
2.8	2.8	3283.2439011484007	13.138304449060293	12.472277614569336
2.9	2.9	3583.554140634201	13.423079348386581	12.762792400149063
3.0	3.0	3883.86438012	13.70185010645223	13.046736907759785
3.1	3.1	4655.589942568001	13.974986121852867	13.324543986582425
3.2	3.2	5427.315505016001	14.242819954697836	13.596600340484992
3.3	3.3	6199.041067464002	14.505652327785153	13.86325321437717
3.4	3.4	6970.766629912003	14.763756279083667	14.124815871373741
3.5	3.5	7742.49219236	15.017380636639027	14.381572120199953
3.6	3.6	8514.217754808002	15.266752947385369	14.633780088418451
3.7	3.7	9285.943317256002	15.51208196200672	14.88167539080762
3.8	3.8	10057.668879704	15.753559756003927	15.125473808234934
3.9	3.9	10829.394442152005	15.99136355045379	15.365373567064236
4.0	4.0	11601.1200046	16.225657283176446	15.601557290067444
4.1	4.1	12920.676395040007	16.45659297114751	15.834193675283005
4.2	4.2	14240.232785480002	16.684311897279986	16.063438948081465
4.3	4.3	15559.78917592	16.908945648630123	16.289438123010708
4.4	4.4	16879.345566360003	17.13061702826574	16.512326105184652
4.5	4.5	18198.9019568	17.349440859186892	16.73222865559945
4.6	4.6	19518.458347240008	17.565524695592213	16.949263240478324
4.7	4.7	20838.01473768	17.77896945427652	17.16353978131235
4.8	4.8	22157.57112812001	17.989869976902373	17.375161319493014
4.9	4.9	23477.12751856	18.198315532214806	17.58422460718187
5.0	5.0	24796.683909	18.40439026588877	17.79082063422355
5.1	5.1	24964.64003438	18.60817360455827	17.99503509939826
5.106052122	5.106052122	26476.2451628	18.620434961541932	18.00731978447316
