	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	14.336991915200002	0.0	0.0
0.2	0.2	28.67398383039999	0.01897957479043195	0.01846277979244767
0.3	0.3	43.01097574560001	0.05673247734394118	0.07100076243266115
0.4	0.4	57.3479676608	0.18927817608549377	0.1368686962919609
0.5	0.5	71.684959576	0.21901965146995542	0.17508476989698932
0.6	0.6	86.02195149120001	0.24510614604431935	0.20345555928874368
0.7	0.7	100.35894340640002	0.2686390715801114	0.22826068175215408
0.8	0.8	114.6959353216	0.2902533813183768	0.25059343056286487
0.9	0.9	129.0329272368	0.3103562330620341	0.27107755490073016
1.0	1.0	143.369919152	0.32922774175170166	0.2901103216600958
1.1	1.1	221.082226008	0.3470705897122282	0.30796371484592355
1.2	1.2	298.79453286400013	0.36403713016205197	0.32483380973745024
1.3	1.3	376.50683972	0.3802453615572801	0.3408675665130881
1.4	1.4	454.21914657600007	0.3957889066617685	0.35617854003779476
1.5	1.5	531.9314534319999	0.41074354133646224	0.37085665286041003
1.6	1.6	609.6437602880001	0.4251716301084274	0.38497456731328683
1.7	1.7	687.3560671440001	0.43912523572720624	0.3985920022087899
1.8	1.8	765.0683740000001	0.45264835781827945	0.41175875166180215
1.9	1.9	842.7806808560001	0.4657785817190022	0.4245168538350964
2.0	2.0	920.492987712	0.47854831717116747	0.43690218534448894
2.1	2.1	1143.8327321688	0.4909857451784477	0.4489456571176718
2.2	2.2	1367.1724766256002	0.5031155529725552	0.4606741271935271
2.3	2.3	1590.5122210824004	0.514959512353775	0.47211110833994147
2.4	2.4	1813.8519655392008	0.5265369403925533	0.4832773242294769
2.5	2.5	2037.191709996	0.537865070497229	0.4941911520206811
2.6	2.6	2260.5314544528	0.5489593542949819	0.5048689784917328
2.7	2.7	2483.8711989096	0.5598337094763893	0.5153254895200304
2.8	2.8	2707.2109433664004	0.5705007249808027	0.5255739075558812
2.9	2.9	2930.5506878232013	0.5809718321714772	0.5356261880779292
3.0	3.0	3153.89043228	0.5912574486495554	0.5454931833744332
3.1	3.1	3331.6108896980004	0.6013670998717053	0.5551847800590076
3.2	3.2	3509.331347116	0.6113095226216764	0.5647100152943737
3.3	3.3	3687.051804534	0.6210927535402321	0.5740771756212107
3.4	3.4	3864.772261952001	0.6307242052697203	0.5832938814730124
3.436876754	3.436876754	4931.09500646	0.634239048445945	0.5866561495253413
