	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	2.8597472031199977	0.0	0.0
0.2	0.2	5.71949440624	0.01897957479043195	0.01846277979244767
0.3	0.3	8.57924160936	0.05673247734394118	0.07100076243266115
0.4	0.4	11.438988812480002	0.18927817608549377	0.1368686962919609
0.5	0.5	14.2987360156	0.21901965146995542	0.17508476989698932
0.6	0.6	17.15848321872	0.24510614604431935	0.20345555928874368
0.7	0.7	20.01823042184	0.2686390715801114	0.22826068175215408
0.8	0.8	22.877977624960003	0.2902533813183768	0.25059343056286487
0.9	0.9	25.73772482808	0.3103562330620341	0.27107755490073016
1.0	1.0	28.5974720312	0.32922774175170166	0.2901103216600958
1.1	1.1	47.98042822998002	0.3470705897122282	0.30796371484592355
1.2	1.2	67.36338442876004	0.36403713016205197	0.32483380973745024
1.3	1.3	86.74634062754002	0.3802453615572801	0.3408675665130881
1.4	1.4	106.12929682632004	0.3957889066617685	0.35617854003779476
1.5	1.5	125.5122530251	0.41074354133646224	0.37085665286041003
1.6	1.6	144.89520922388002	0.4251716301084274	0.38497456731328683
1.7	1.7	164.27816542266004	0.43912523572720624	0.3985920022087899
1.8	1.8	183.6611216214401	0.45264835781827945	0.41175875166180215
1.9	1.9	203.04407782022	0.4657785817190022	0.4245168538350964
2.0	2.0	222.427034019	0.47854831717116747	0.43690218534448894
2.1	2.1	275.35669960990003	0.4909857451784477	0.4489456571176718
2.2	2.2	328.28636520080005	0.5031155529725552	0.4606741271935271
2.3	2.3	381.2160307917001	0.514959512353775	0.47211110833994147
2.4	2.4	434.1456963826002	0.5265369403925533	0.4832773242294769
2.5	2.5	487.0753619735	0.537865070497229	0.4941911520206811
2.6	2.6	540.0050275644	0.5489593542949819	0.5048689784917328
2.7	2.7	592.9346931553001	0.5598337094763893	0.5153254895200304
2.8	2.8	645.8643587462003	0.5705007249808027	0.5255739075558812
2.9	2.9	698.7940243371003	0.5809718321714772	0.5356261880779292
3.0	3.0	751.723689928	0.5912574486495554	0.5454931833744332
3.1	3.1	850.3009935622001	0.6013670998717053	0.5551847800590076
3.2	3.2	948.8782971964	0.6113095226216764	0.5647100152943737
3.3	3.3	1047.4556008306004	0.6210927535402321	0.5740771756212107
3.4	3.4	1146.0329044648006	0.6307242052697203	0.5832938814730124
3.5	3.5	1244.610208099	0.6402107322680038	0.5923671598328326
3.6	3.6	1343.1875117332002	0.6495586879553225	0.6013035070047056
3.7	3.7	1441.7648153674002	0.6587739745499279	0.6101089430959057
3.8	3.8	1540.3421190016004	0.6678620867045142	0.6187890595102056
3.9	3.9	1638.9194226358004	0.6768281498608916	0.6273490605178887
4.0	4.0	1737.49672627	0.6856769540840594	0.6357937997813327
4.1	4.1	1893.8246076410007	0.6944129840104493	0.6441278125648884
4.2	4.2	2050.152489012	0.7030404454423848	0.652355344236518
4.3	4.3	2206.480370383	0.7115632890367547	0.6604803755700975
4.4	4.4	2362.808251754001	0.7199852314668703	0.6685066452767483
4.5	4.5	2519.136133125	0.7283097743793575	0.6764376701273619
4.6	4.6	2675.464014496001	0.7365402214206186	0.6842767629738399
4.7	4.7	2831.791895867	0.7446796935678534	0.6920270489312094
4.8	4.8	2988.119777238001	0.7527311429665464	0.6996914799449676
4.9	4.9	3144.4476586090004	0.7606973654485502	0.7072728479363657
5.0	5.0	3300.77553998	0.7685810118813392	0.7147737966917298
5.092747592	5.092747592	3478.03151527	0.7758212907659492	0.7216610520519765
