	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	5.089369097560002	0.0	0.0
0.2	0.2	10.17873819512	0.01897957479043195	0.01846277979244767
0.3	0.3	15.268107292679998	0.05673247734394118	0.07100076243266115
0.4	0.4	20.35747639024	0.18927817608549377	0.1368686962919609
0.5	0.5	25.4468454878	0.21901965146995542	0.17508476989698932
0.6	0.6	30.53621458536001	0.24510614604431935	0.20345555928874368
0.7	0.7	35.62558368292001	0.2686390715801114	0.22826068175215408
0.8	0.8	40.71495278048	0.2902533813183768	0.25059343056286487
0.9	0.9	45.80432187804	0.3103562330620341	0.27107755490073016
1.0	1.0	50.8936909756	0.32922774175170166	0.2901103216600958
1.1	1.1	86.29905702624006	0.3470705897122282	0.30796371484592355
1.2	1.2	121.70442307688003	0.36403713016205197	0.32483380973745024
1.3	1.3	157.10978912752003	0.3802453615572801	0.3408675665130881
1.4	1.4	192.5151551781601	0.3957889066617685	0.35617854003779476
1.5	1.5	227.9205212288	0.41074354133646224	0.37085665286041003
1.6	1.6	263.32588727944005	0.4251716301084274	0.38497456731328683
1.7	1.7	298.73125333008005	0.43912523572720624	0.3985920022087899
1.8	1.8	334.13661938072005	0.45264835781827945	0.41175875166180215
1.9	1.9	369.5419854313601	0.4657785817190022	0.4245168538350964
2.0	2.0	404.947351482	0.47854831717116747	0.43690218534448894
2.095857523	2.095857523	469.073065152	0.4904767947973476	0.4484531861972832
