	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	67.76489164270004	0.0	0.0
0.2	0.2	135.52978328539996	0.03321425588325591	0.026081237526689834
0.3	0.3	203.2946749281	0.09928183535189705	0.10758772207579992
0.4	0.4	271.05956657080003	0.18827600310128534	0.23542325595165028
0.5	0.5	338.8244582135	0.5984290079669504	0.37557337930771817
0.6	0.6	406.5893498562	0.688153995218988	0.5861191502671058
0.7	0.7	474.3542414989	0.7668239420053549	0.6814676513343317
0.8	0.8	542.1191331416001	0.8378623446119695	0.7641941064866237
0.9	0.9	609.8840247843	0.903185255911008	0.8384626584168735
1.0	1.0	677.648916427	0.9640071066206101	0.9064980357621005
1.1	1.1	974.5135082983004	1.0211593729628687	0.9696756008293329
1.2	1.2	1271.3781001696009	1.0752426059463178	1.0289219699933794
1.3	1.3	1568.2426920409002	1.1267080832550274	1.084898791324943
1.4	1.4	1865.1072839122007	1.1759054670011646	1.1380989776241308
1.5	1.5	2161.9718757835	1.2231124066282895	1.18890186929648
1.6	1.6	2458.8364676548003	1.2685538429988008	1.237607033809176
1.7	1.7	2755.7010595261013	1.312415099508798	1.28445606996623
1.8	1.8	3052.5656513974	1.3548510514806908	1.3296472655429235
1.9	1.9	3349.4302432687005	1.3959927255720324	1.3733457894177175
2.0	2.0	3646.29483514	1.4359521609638282	1.4156909820021366
2.1	2.1	4476.077769106001	1.4748260626787368	1.4568016971030717
2.2	2.2	5305.860703072002	1.5126985956732928	1.4967802980654752
2.3	2.3	6135.6436370380015	1.5496435550520502	1.5357157017497218
2.4	2.4	6965.426571004004	1.5857260750082	1.5736857344008321
2.5	2.5	7795.20950497	1.6210039911705167	1.6107589808779013
2.6	2.6	8624.992438936	1.6555289387337107	1.6469962546221293
2.7	2.7	9454.775372902	1.6893472465275905	1.6824517794747569
2.8	2.8	10284.558306868004	1.7225006716111	1.7171741496247825
2.9	2.9	11114.341240834005	1.7550270078864698	1.7512071166421834
3.0	3.0	11944.1241748	1.7869605942083993	1.78459024025899
3.1	3.1	13811.727241390005	1.8183327415829664	1.817359430701708
3.2	3.2	15679.330307980004	1.8491720946849919	1.8495474039043838
3.3	3.3	17546.933374570006	1.8795049396433074	1.8811840661388852
3.4	3.4	19414.53644116001	1.9093554675535471	1.9122968410087935
3.5	3.5	21282.13950775	1.9387460012689104	1.9429109490343872
3.6	3.6	23149.74257434	1.9676971915417882	1.9730496479762007
3.7	3.7	25017.345640930005	1.9962281874358643	2.0027344404383984
3.8	3.8	26884.948707520005	2.0243567850206006	2.031985254041927
3.9	3.9	28752.551774110016	2.0520995576405805	2.060820598474651
4.0	4.0	30620.1548407	2.079471970477586	2.0892577029478967
4.1	4.1	34350.02234282002	2.1064884816615206	2.1173126369688697
4.2	4.2	38079.889844940015	2.1331626318127883	2.1450004168408583
4.3	4.3	41809.75734705998	2.1595071235948264	2.1723350999013475
4.4	4.4	45539.62484918002	2.18553389260698	2.199329868181703
4.5	4.5	49269.4923513	2.21125417074325	2.2259971029053625
4.6	4.6	52999.35985342002	2.2366785429736202	2.2523484510223595
4.7	4.7	56729.22735554	2.2618169983640963	2.278394884797123
4.8	4.8	60459.09485766003	2.286678976034602	2.3041467553164083
4.9	4.9	64188.96235978001	2.3112734066556744	2.3296138406591416
5.0	5.0	67918.8298619	2.3356087500023026	2.3548053893652936
5.082108908	5.082108908	72407.3210018	2.3554021846613518	2.3752900652969506
