	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	3.993626812469998	0.0	0.0
0.2	0.2	7.987253624939999	0.0379591495808639	0.028165264918530043
0.3	0.3	11.980880437410002	0.11346495468788236	0.11723184274128337
0.4	0.4	15.974507249880002	0.21517257497289755	0.25956993017990526
0.5	0.5	19.96813406235	0.33127985088753953	0.4199382012768701
0.6	0.6	23.961760874820005	0.8687686442596262	0.6215443679560185
0.7	0.7	27.955387687290006	0.9753174461001337	0.8633269551002515
0.8	0.8	31.94901449976	1.0707190547253924	0.9780314539619981
0.9	0.9	35.94264131223	1.1579906092842907	1.0798212064580182
1.0	1.0	39.9362681247	1.238962246140157	1.172433858003288
1.1	1.1	51.950519795530006	1.3148536455485247	1.2580441946857521
1.2	1.2	63.96477146636003	1.3865297438275077	1.3380665926123976
1.3	1.3	75.97902313719001	1.454631902539017	1.4134876674057626
1.4	1.4	87.99327480802002	1.5196520736476413	1.485030273490033
1.5	1.5	100.00752647885	1.5819778057874847	1.5532437871273628
1.6	1.6	112.02177814968	1.641921073540392	1.6185578364402022
1.7	1.7	124.03602982051	1.6997375541273374	1.68131620756244
1.8	1.8	136.05028149134	1.7556399758534147	1.7417992472995958
1.842971075	1.842971075	160.078784833	1.7791194953580993	1.7671497260916837
