	depth	storage	outflow_rect	outflow_circ
0.0	0.0	0.0	0.0	0.0
0.1	0.1	12.6142181357	0.0	0.0
0.2	0.2	25.2284362714	0.02372446848803994	0.021308501857837447
0.3	0.3	37.842654407100014	0.07091559667992647	0.08502104625264666
0.4	0.4	50.456872542800006	0.28194981093786353	0.17690174660287242
0.5	0.5	63.071090678500006	0.33065536592526484	0.2680659774588597
0.6	0.6	75.68530881420003	0.3728157497598409	0.3168943458694163
0.7	0.7	88.29952694990001	0.41057201403313415	0.3588882289369623
0.8	0.8	100.9137450856	0.4450881235843074	0.3963580139644242
0.9	0.9	113.5279632213	0.47708602960579277	0.4305303180914324
1.0	1.0	126.142181357	0.5070517900992639	0.46215569998348055
1.1	1.1	218.06825602130016	0.5353317821333043	0.49173490742699194
1.2	1.2	309.99433068560023	0.5621834367781992	0.5196224377763751
1.3	1.3	401.92040534990014	0.5878043943632986	0.546080430188069
1.4	1.4	493.84648001420015	0.6123503744157335	0.5713093355918433
1.5	1.5	585.7725546785	0.6359466948252247	0.5954665741010758
1.6	1.6	677.6986293428001	0.6586960051640524	0.6186784894483159
1.7	1.7	769.6247040071	0.6806836554127339	0.6410483347850708
1.8	1.8	861.5507786713999	0.7019815296190299	0.6626617936421073
1.9	1.9	953.4768533357	0.7226508500140534	0.6835909083185496
2.0	2.0	1045.402928	0.7427442711147186	0.7038969444869385
2.1	2.1	1571.46889749	0.7623074722067517	0.7236325247458208
2.2	2.2	2097.5348669800005	0.7813803878691319	0.7428432472771767
2.3	2.3	2623.600836470001	0.7999981723974983	0.7615689339754723
2.4	2.4	3149.666805960001	0.8181919653229063	0.7798446068348046
2.5	2.5	3675.732775449999	0.8359895060256717	0.7977012616559225
2.6	2.6	4201.79874494	0.8534156323154853	0.81516648828514
2.7	2.7	4727.86471443	0.8704926887004332	0.8322649730582583
2.8	2.8	5253.930683920001	0.8872408635834846	0.8490189097110181
2.9	2.9	5779.996653410001	0.9036784699580491	0.865448338361784
3.0	3.0	6306.062622899999	0.9198221807675805	0.8815714273912731
3.1	3.1	8168.15033009	0.9356872275752944	0.8974047095608141
3.2	3.2	10030.238037280002	0.9512875693053423	0.9129632811393754
3.3	3.3	11892.325744470005	0.966636036390975	0.9282609708887625
3.4	3.4	13754.413451660004	0.9817444545757759	0.9433104843054217
3.5	3.5	15616.501158849998	0.9966237517734274	0.9581235274100012
3.6	3.6	17478.58886604	1.011284050737486	0.9727109135227278
3.7	3.7	19340.67657323	1.0257347497793463	0.9870826557995271
3.8	3.8	21202.764280420004	1.0399845933668117	1.0012480477841046
3.9	3.9	23064.85198761001	1.0540417341125188	1.0152157338206984
4.0	4.0	24926.9396948	1.067913787402353	1.0289937708456185
4.09984666	4.09984666	27708.3631814	1.0815870139565642	1.0425689706156702
