gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
0,0.0213673143078637,441,124,14,317.0,28.117913832199548,3.1746031746031744,71.88208616780045
1,0.0188671154753226,440,3,4,437.0,0.6818181818181818,0.9090909090909091,99.31818181818181
2,0.0206542899197568,435,3,8,432.0,0.6896551724137931,1.839080459770115,99.3103448275862
3,0.018624511674389,410,5,30,405.0,1.2195121951219512,7.317073170731708,98.78048780487805
4,0.0168421950283545,395,15,30,380.0,3.7974683544303796,7.594936708860759,96.20253164556962
5,0.017428350116189,405,16,6,389.0,3.950617283950617,1.4814814814814814,96.04938271604938
6,0.01611784388134,395,4,14,391.0,1.0126582278481013,3.5443037974683542,98.9873417721519
7,0.0153447507996275,379,3,19,376.0,0.7915567282321899,5.013192612137203,99.2084432717678
8,0.0152897757229184,377,31,33,346.0,8.222811671087532,8.753315649867375,91.77718832891247
9,0.0156972901520158,380,7,4,373.0,1.8421052631578947,1.0526315789473684,98.15789473684211
10,0.0149640861931364,375,8,13,367.0,2.1333333333333333,3.466666666666667,97.86666666666666
11,0.0142659553447935,361,9,23,352.0,2.4930747922437675,6.371191135734072,97.50692520775624
12,0.013373190685966,340,18,39,322.0,5.294117647058823,11.470588235294118,94.70588235294117
13,0.0152952900905585,353,17,4,336.0,4.81586402266289,1.13314447592068,95.1841359773371
14,0.014661750835977,342,11,22,331.0,3.216374269005848,6.432748538011696,96.78362573099415
15,0.0138637258763292,352,14,4,338.0,3.977272727272727,1.1363636363636365,96.02272727272727
16,0.0136144214813697,361,27,18,334.0,7.479224376731302,4.986149584487535,92.5207756232687
17,0.0144343198129183,358,7,10,351.0,1.9553072625698324,2.793296089385475,98.04469273743017
18,0.0129113176921941,350,6,14,344.0,1.7142857142857142,4.0,98.28571428571429
19,0.0134630350194552,346,12,16,334.0,3.468208092485549,4.624277456647399,96.53179190751445
20,0.0118278815105994,337,33,42,304.0,9.792284866468842,12.462908011869436,90.20771513353115
21,0.0124214472088493,338,18,17,320.0,5.325443786982248,5.029585798816568,94.67455621301775
22,0.0129850520911973,344,14,8,330.0,4.069767441860465,2.3255813953488373,95.93023255813954
23,0.0123695256491215,333,11,22,322.0,3.3033033033033035,6.606606606606607,96.69669669669669
24,0.0110266284849083,335,32,30,303.0,9.552238805970148,8.955223880597014,90.44776119402985
25,0.0116509043834729,324,9,20,315.0,2.7777777777777777,6.172839506172839,97.22222222222223
26,0.0117228235463339,326,14,12,312.0,4.294478527607362,3.6809815950920246,95.70552147239263
27,0.0113412228796844,322,3,7,319.0,0.9316770186335404,2.1739130434782608,99.06832298136646
28,0.0117117117117117,338,23,7,315.0,6.804733727810651,2.0710059171597632,93.19526627218934
29,0.0123628438298511,329,11,20,318.0,3.3434650455927053,6.079027355623101,96.65653495440729
30,0.0114754098360655,315,10,24,305.0,3.1746031746031744,7.619047619047619,96.82539682539682
31,0.011039525119444,305,8,18,297.0,2.622950819672131,5.901639344262295,97.37704918032787
32,0.0114445314894921,336,43,12,293.0,12.797619047619047,3.5714285714285716,87.20238095238095
33,0.0126305282555282,329,12,19,317.0,3.6474164133738602,5.775075987841945,96.35258358662614
34,0.0114646030381198,320,12,21,308.0,3.75,6.5625,96.25
35,0.0111989946777055,303,7,24,296.0,2.31023102310231,7.920792079207921,97.6897689768977
36,0.0106499816953439,320,25,8,295.0,7.8125,2.5,92.1875
37,0.0115984584327399,316,11,15,305.0,3.481012658227848,4.746835443037975,96.51898734177215
38,0.0115775846125393,313,10,13,303.0,3.194888178913738,4.15335463258786,96.80511182108626
39,0.0110224249334853,319,13,7,306.0,4.075235109717869,2.19435736677116,95.92476489028213
40,0.0106261982907093,327,24,16,303.0,7.339449541284404,4.892966360856269,92.66055045871559
41,0.0113297774508,308,8,27,300.0,2.5974025974025974,8.766233766233766,97.40259740259741
42,0.0119397291626931,313,13,8,300.0,4.15335463258786,2.5559105431309903,95.84664536741214
43,0.011875589066918,315,11,9,304.0,3.492063492063492,2.857142857142857,96.5079365079365
44,0.0122066437398435,323,19,11,304.0,5.882352941176471,3.4055727554179565,94.11764705882354
45,0.0123894480024397,325,9,7,316.0,2.769230769230769,2.1538461538461537,97.23076923076923
46,0.0118992606284658,309,9,25,300.0,2.912621359223301,8.090614886731391,97.0873786407767
47,0.012991325281202,313,9,5,304.0,2.8753993610223643,1.597444089456869,97.12460063897764
48,0.0113652974711299,311,14,16,297.0,4.501607717041801,5.144694533762058,95.49839228295819
49,0.0115106336329752,315,14,10,301.0,4.444444444444445,3.1746031746031744,95.55555555555556
50,0.0109417604698315,313,9,11,304.0,2.8753993610223643,3.5143769968051117,97.12460063897764
51,0.011476415605038,318,12,7,306.0,3.7735849056603774,2.20125786163522,96.22641509433963
52,0.0110461338531513,323,13,8,310.0,4.024767801857585,2.476780185758514,95.97523219814242
53,0.0120814635830169,315,9,17,306.0,2.857142857142857,5.396825396825397,97.14285714285714
54,0.0114389565961086,321,18,12,303.0,5.607476635514018,3.7383177570093458,94.39252336448598
55,0.0117316161504015,317,8,12,309.0,2.5236593059936907,3.7854889589905363,97.47634069400631
56,0.0119796881705049,335,21,3,314.0,6.268656716417911,0.8955223880597015,93.73134328358209
57,0.0123290741986101,330,9,14,321.0,2.727272727272727,4.242424242424242,97.27272727272727
58,0.0119272935042674,334,13,9,321.0,3.8922155688622753,2.694610778443114,96.10778443113773
59,0.0112671112671112,321,5,18,316.0,1.557632398753894,5.607476635514018,98.4423676012461
60,0.0118370871411095,329,18,10,311.0,5.47112462006079,3.0395136778115504,94.52887537993921
61,0.0121702348706912,328,5,6,323.0,1.524390243902439,1.829268292682927,98.47560975609755
62,0.0121327989999632,330,9,7,321.0,2.727272727272727,2.121212121212121,97.27272727272727
63,0.0117629867757726,322,6,14,316.0,1.8633540372670807,4.3478260869565215,98.13664596273291
64,0.010700324653813,323,16,15,307.0,4.953560371517028,4.643962848297214,95.04643962848297
65,0.0119863655092332,320,10,13,310.0,3.125,4.0625,96.875
66,0.0106622717029363,317,9,12,308.0,2.8391167192429023,3.7854889589905363,97.1608832807571
67,0.0118263034563561,323,10,4,313.0,3.0959752321981426,1.238390092879257,96.90402476780186
68,0.011935963731671,337,24,10,313.0,7.121661721068249,2.9673590504451037,92.87833827893175
69,0.0134734140668858,336,9,10,327.0,2.6785714285714284,2.9761904761904763,97.32142857142857
70,0.0132762826408605,332,7,11,325.0,2.108433734939759,3.3132530120481927,97.89156626506023
71,0.0127214547724966,326,7,13,319.0,2.147239263803681,3.9877300613496933,97.85276073619632
72,0.0124539621065421,328,14,12,314.0,4.2682926829268295,3.658536585365854,95.73170731707317
73,0.0132864559911696,325,6,9,319.0,1.8461538461538463,2.769230769230769,98.15384615384616
74,0.0126231527093596,328,8,5,320.0,2.4390243902439024,1.524390243902439,97.5609756097561
75,0.0122234492212787,321,8,15,313.0,2.4922118380062304,4.672897196261682,97.50778816199377
76,0.012551363466567,336,26,11,310.0,7.738095238095238,3.2738095238095237,92.26190476190476
77,0.012102541533722,330,6,12,324.0,1.8181818181818181,3.6363636363636362,98.18181818181819
78,0.0120019382012001,322,5,13,317.0,1.5527950310559007,4.037267080745342,98.4472049689441
79,0.0117476432197244,324,7,5,317.0,2.1604938271604937,1.5432098765432098,97.8395061728395
80,0.0113169417312226,336,20,8,316.0,5.9523809523809526,2.380952380952381,94.04761904761905
81,0.0128374698513965,330,8,14,322.0,2.4242424242424243,4.242424242424242,97.57575757575758
82,0.0136211147487975,337,10,3,327.0,2.9673590504451037,0.8902077151335311,97.0326409495549
83,0.0117659566927738,332,8,13,324.0,2.4096385542168677,3.9156626506024095,97.59036144578313
84,0.0124116034059748,344,16,4,328.0,4.651162790697675,1.1627906976744187,95.34883720930233
85,0.0129273304688959,346,7,5,339.0,2.023121387283237,1.4450867052023122,97.97687861271676
86,0.0129928315412186,348,7,5,341.0,2.0114942528735633,1.4367816091954022,97.98850574712644
87,0.0120456241338876,339,4,13,335.0,1.1799410029498525,3.8348082595870205,98.82005899705015
88,0.0118274424010391,346,12,5,334.0,3.468208092485549,1.4450867052023122,96.53179190751445
89,0.0129637239884932,347,10,9,337.0,2.881844380403458,2.5936599423631126,97.11815561959654
90,0.0125356333601344,343,6,10,337.0,1.749271137026239,2.9154518950437316,98.25072886297376
91,0.0114203157786109,332,8,19,324.0,2.4096385542168677,5.72289156626506,97.59036144578313
92,0.0121984838042729,354,26,4,328.0,7.344632768361582,1.1299435028248588,92.65536723163842
93,0.0125976945862032,353,5,6,348.0,1.4164305949008498,1.6997167138810199,98.58356940509915
94,0.0121083856642264,349,9,13,340.0,2.5787965616045847,3.7249283667621778,97.42120343839541
95,0.0124195720484812,332,8,25,324.0,2.4096385542168677,7.530120481927711,97.59036144578313
96,0.0127918011007781,337,19,14,318.0,5.637982195845697,4.154302670623146,94.3620178041543
97,0.0131153846153846,341,7,3,334.0,2.0527859237536656,0.8797653958944281,97.94721407624634
98,0.0117060934397101,336,8,13,328.0,2.380952380952381,3.869047619047619,97.61904761904762
99,0.0122579432224102,326,2,12,324.0,0.6134969325153374,3.6809815950920246,99.38650306748467
100,0.0118201621254865,0,0,0,,,,
