subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,rank,distance
_1290010,160.87896728515625,3.75457763671875,86286.17601501329,9723.02019786,0,inf
_1490109,160.8376922607422,3.795852661132813,89466.1030961026,10134.66005206,0,0.010898151035860882
_1510172,160.63986206054688,3.993682861328125,100220.39065218825,10992.12620036,0,0.01389466481286647
_1510064,160.51873779296875,4.11480712890625,105607.06014499503,11987.70273606,0,0.04790092895084685
_1500116,159.3853759765625,5.2481689453125,138024.14996332806,16112.35080096,0,0.047904097262079094
_1510304,159.25747680664062,5.376068115234375,142642.61443593728,17653.55738296,0,0.010060870174638888
_1500169,159.09811401367188,5.535430908203125,143225.99096479808,16421.72627566,0,0.019817538924606744
_1510011,158.7581787109375,5.8753662109375,160552.40495215973,17903.34143556,0,0.056074479775525814
_1480166,157.67251586914062,6.961029052734375,192426.5045275568,26641.464125,0,0.08095503142559142
_1450155,156.4136199951172,8.219924926757812,198597.2077102645,27415.4730553,0,0.05181200696283103
_1510228,156.1581268310547,8.475418090820312,215180.60428912693,29954.7267054,0,0.013957149227608214
_1510174,156.09913635253906,8.534408569335938,215490.84542047096,28518.0526215,0,0.05414884791379679
_1510391,154.51461791992188,10.118927001953123,231956.65626334533,31505.7484148,0,0.07021393356706873
_1500117,154.03257751464844,10.600967407226562,244678.5592513017,34376.04589649999,0,0.02064067658034293
_1480059,153.97418212890625,10.65936279296875,248261.0098833775,33239.000079499994,0,0.023738365764411237
_1510333,153.43930053710938,11.194244384765623,266685.1710060582,37790.7823595,0,0.05115819735751127
_1510338,152.90191650390625,11.73162841796875,319446.2084178384,44775.71632247,0,0.04860768687147393
_1500042,152.40892028808594,12.224624633789062,332988.5709349166,46220.29165476999,0,0.024833834209205895
_1510014,152.39894104003906,12.234603881835938,356021.4911811073,47448.407536770006,0,0.03176238296894495
_1510392,151.86602783203125,12.76751708984375,391332.5390845474,55706.07484816999,0,0.08876913133404797
_1460285,149.91293334960938,14.720611572265623,407511.4745029878,67427.1341011,0,0.06392668817544239
_1510177,149.91249084472656,14.721054077148438,409611.4293498818,67435.11818089402,0,0.005399523597494059
_1510393,149.8944091796875,14.7391357421875,425925.40611705167,68389.80873130001,0,0.021175404123774763
_1510123,149.58799743652344,15.045547485351562,452820.5988831674,79975.82598130002,0,0.06155607650349373
_1510124,148.54518127441406,16.088363647460938,504781.1084535044,80332.3298508,0,0.0580246093535112
_1500036,148.156982421875,16.4765625,508818.2786534423,80625.4800778,0,0.013946820973349157
_1510232,148.15127563476562,16.482269287109375,512488.45604147937,80791.14093430001,0,0.020997604267706395
_1510286,147.8220977783203,16.811447143554688,550154.0957589624,86211.72667340001,0,0.052152078353886897
_1500109,146.8182830810547,17.815261840820312,557427.9952930507,88731.1800855,0,0.03548146130995215
_1510166,146.81272888183594,17.820816040039062,568926.8158372681,89469.64894485999,0,0.003872697768398883
_1510220,146.8126220703125,17.8209228515625,571513.1859517641,89454.330635,0,0.0055812480952127
_1510004,146.69931030273438,17.934234619140625,577103.3459230476,94928.06590650002,0,0.05221358737261403
_1480019,145.4137725830078,19.219772338867188,609102.0854500536,96228.95684790002,0,0.05148270742190541
_1510179,145.3990478515625,19.2344970703125,623265.168284302,96663.66018676,0,0.010803347233160912
_1510233,145.25094604492188,19.382598876953125,631460.5073078191,97547.0704259,0,0.014973887993352471
_1510125,145.05068969726562,19.58285522460937,640126.5956547539,101557.4813619,0,0.05859100718230224
_1510126,144.1842803955078,20.449264526367188,731575.4702661878,106566.2095038,0,0.07883691412354113
_1440150,143.48216247558594,21.151382446289062,759486.2268405098,108339.91989200002,0,0.033421819321093046
_1510072,143.4574432373047,21.176101684570312,775049.4499147611,111170.052612,0,0.030918970222296914
_1510018,143.23997497558594,21.393569946289062,849252.6932762782,125240.61196370002,0,0.041349813352653905
_1500081,142.7620849609375,21.8714599609375,852318.0273824093,119458.2135731,0,0.018170131372182232
_1510181,142.76182556152344,21.87171936035156,863329.1200719022,119509.16093066,0,0.011613724266010692
_1510019,142.60476684570312,22.028778076171875,878394.6604006002,122355.84787660003,0,0.026441345553190262
_1510240,142.41696166992188,22.216583251953125,924231.2486770948,131845.14092459998,0,0.026502191207082762
_1510073,142.27536010742188,22.358184814453125,941308.5227907038,126443.8990275,0,0.04811222230914773
_1490033,141.55300903320312,23.080535888671875,1007816.5825214208,130416.76392056,0,0.04944292302195029
_1510182,141.53668212890625,23.09686279296875,1044385.5181319345,135888.23901635996,0,0.02272149666358815
_1500006,141.15640258789062,23.47714233398437,1048604.0352611283,147930.8288963,0,0.015761739687488237
_1510156,141.14480590820312,23.488739013671875,1059233.0853821803,148281.3410482,0,0.003986440904483491
_1510102,141.140625,23.492919921875,1061956.9435774726,148740.9937424,0,0.0019354384770376683
_1510264,141.1367645263672,23.49678039550781,1065672.0825198847,149651.6673403,0,0.02858080740674571
_1500073,140.391845703125,24.24169921875,1084481.870135108,144403.8159726,0,0.030389546685209455
_1510129,140.39157104492188,24.241973876953125,1095492.9628246012,144454.76333016,0,0.010688820035376105
_1510237,140.23280334472656,24.40074157714844,1106840.291992874,145721.9295506,0,0.028929215057855936
_1490188,139.8497314453125,24.7838134765625,1143176.8492216652,159769.65607986,0,0.02203801713229137
_1510146,139.84576416015625,24.78778076171875,1146128.6874374284,159885.59958716,0,0.0027239521163219755
_1510200,139.83543395996094,24.798110961914062,1151895.944629311,163208.77855586,0,0.04918973573962651
_1510346,139.01150512695312,25.622039794921875,1237234.187157638,170549.36696846,0,0.06040932744274631
_1480164,138.70533752441406,25.928207397460938,1251625.056292167,178116.20044046,0,0.018153297850892154
_1510130,138.63002014160156,26.00352478027344,1262379.343848253,178973.66658875998,0,0.055287633641586176
_1510292,138.12425231933594,26.509292602539062,1395093.388028924,191349.81142485,0,0.06631821900626252
_1490076,137.60214233398438,27.031402587890625,1396366.6167390577,172714.30968766,0,0.01915510803746577
_1510293,137.6019287109375,27.0316162109375,1407830.5282852794,172885.16164986,0,0.003429769250533656
_1510077,137.59507751464844,27.03846740722656,1408604.6111352958,173514.94797736,0,0.005643018220675988
_1510023,137.51034545898438,27.123199462890625,1418756.880852736,178503.37264666,0,0.017274892740603877
_1510201,137.15257263183594,27.480972290039062,1423379.457103697,200687.40461932,0,0.024069346272753388
_1500112,136.99278259277344,27.64076232910156,1450742.9578570332,202945.57597142,0,0.021704438939999172
_1500165,136.93392944335938,27.699615478515625,1480792.526600309,183353.66125796,0,0.032980364380966506
_1500166,136.28343200683594,28.350112915039062,1494550.9433939136,210794.42016846,0,0.02405624132905419
_1510294,136.28128051757812,28.352264404296875,1497170.9481243538,210849.3806224,0,0.005089314233448578
_1510024,136.24026489257812,28.393280029296875,1508946.2900177042,211548.83183766,0,0.02574483195091819
_1500065,135.79847717285156,28.83506774902344,1539536.15384533,217738.14678562,0,0.03694044466809593
_1510061,135.6828155517578,28.950729370117188,1585318.3485707678,220050.34803361,0,0.038355116435649095
_1510224,135.22085571289062,29.41268920898437,1618968.3933992437,218290.12569136,0,0.026950320945556768
_1490149,135.20867919921875,29.42486572265625,1633269.0953804725,218845.38588266,0,0.018555827359192947
_1510170,135.19439697265625,29.43914794921875,1686533.510157008,221423.87871642,0,0.03126253483859022
_1510295,135.05116271972656,29.58238220214844,1734094.4768569164,247127.15402836,0,0.022571229994395786
_1500160,134.86712646484375,29.76641845703125,1734734.5191747255,247408.28834736,0,0.015539324736765699
_1510241,134.75572204589844,29.87782287597656,1759202.0941307892,250954.27496456,0,0.015597961716718262
_1510311,134.712646484375,29.9208984375,1776299.637850784,254782.18442286,0,0.015305063206215903
_1510203,134.63575744628906,29.997787475585938,1803627.733770334,260086.69358486,0,0.052917800716695634
_1510272,133.78628540039062,30.84725952148437,1870984.5762997183,246232.26906858,0,0.050612735766570355
_1500057,133.56297302246094,31.070571899414062,1872677.4827124584,247273.37089558,0,0.008549617864341134
_1510056,133.5572052001953,31.076339721679688,1877136.258040415,247339.45092267,0,0.011483656679786534
_1510110,133.5538330078125,31.0797119140625,1915324.745431936,252123.30779778,0,0.04171195085203763
_1510164,133.34841918945312,31.285125732421875,2011821.169405474,259564.46277917,0,0.05311750475355879
_1500216,132.9672088623047,31.666336059570312,2049896.9508998904,268051.75945678,0,0.02662765744125377
_1510350,132.95668029785156,31.67686462402344,2068033.7218356817,269002.58852048,0,0.008012098000585598
_1510002,132.8750762939453,31.758468627929688,2069775.3364291124,259566.30830658,0,0.04093551036433688
_1510151,132.65408325195312,31.979461669921875,2188959.801719549,278750.03930357995,0,0.038556555694489875
_1510259,132.645263671875,31.98828125,2190031.082357183,279156.4172813799,0,0.0063312928130143786
_1510085,132.6410675048828,31.992477416992188,2211553.8903690265,280242.97467007994,0,0.008493807964300194
_1510043,132.63267517089844,32.00086975097656,2220903.6129802545,280708.55354678,0,0.009718910568776952
_1510205,132.61451721191406,32.01902770996094,2245480.455305266,281863.36008188,0,0.023412691305853814
