gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
0,0.0456318252730109,234,84,130,150.0,35.8974358974359,55.55555555555556,64.1025641025641
1,0.0420353982300885,247,14,1,233.0,5.668016194331984,0.4048582995951417,94.33198380566802
2,0.0390932982917214,238,8,17,230.0,3.361344537815126,7.142857142857143,96.63865546218487
3,0.0389610389610389,213,27,52,186.0,12.67605633802817,24.413145539906104,87.32394366197182
4,0.0380059230009871,231,44,26,187.0,19.047619047619047,11.255411255411255,80.95238095238095
5,0.0388735314443676,225,16,22,209.0,7.111111111111111,9.777777777777779,92.88888888888889
6,0.0419313850063532,231,20,14,211.0,8.658008658008658,6.0606060606060606,91.34199134199135
7,0.039131920710868,229,11,13,218.0,4.8034934497816595,5.676855895196507,95.19650655021834
8,0.032918012613444,214,35,50,179.0,16.35514018691589,23.364485981308412,83.64485981308411
9,0.0384749303621169,221,37,30,184.0,16.742081447963802,13.574660633484163,83.2579185520362
10,0.0382438689761618,223,12,10,211.0,5.381165919282512,4.484304932735426,94.61883408071749
11,0.0334928229665071,196,16,43,180.0,8.16326530612245,21.93877551020408,91.83673469387755
12,0.03659174072138,210,42,28,168.0,20.0,13.333333333333334,80.0
13,0.0414663461538461,207,14,17,193.0,6.763285024154589,8.21256038647343,93.23671497584542
14,0.0402037474986356,221,17,3,204.0,7.6923076923076925,1.3574660633484164,92.3076923076923
15,0.0352027610008628,204,9,26,195.0,4.411764705882353,12.745098039215685,95.58823529411765
16,0.0297432686286787,190,27,41,163.0,14.210526315789474,21.57894736842105,85.78947368421052
17,0.0306070396191123,180,18,28,162.0,10.0,15.555555555555555,90.0
18,0.0348027842227378,180,9,9,171.0,5.0,5.0,95.0
19,0.0336166194523135,178,10,12,168.0,5.617977528089888,6.741573033707865,94.38202247191012
20,0.036051026067665,195,42,25,153.0,21.53846153846154,12.820512820512821,78.46153846153847
21,0.0352023226274723,194,11,12,183.0,5.670103092783505,6.185567010309279,94.3298969072165
22,0.0322746781115879,188,10,16,178.0,5.319148936170213,8.51063829787234,94.68085106382979
23,0.0329427746646289,194,13,7,181.0,6.701030927835052,3.6082474226804124,93.29896907216495
24,0.0365296803652968,232,45,7,187.0,19.396551724137932,3.0172413793103448,80.60344827586206
25,0.0355254461335095,215,10,27,205.0,4.651162790697675,12.55813953488372,95.34883720930233
26,0.0338545864904078,210,8,13,202.0,3.8095238095238093,6.190476190476191,96.19047619047619
27,0.0319776976057723,195,9,24,186.0,4.615384615384615,12.307692307692308,95.38461538461539
28,0.0309492077595142,209,23,9,186.0,11.004784688995215,4.30622009569378,88.99521531100478
29,0.0357545498469962,222,16,3,206.0,7.207207207207207,1.3513513513513513,92.7927927927928
30,0.0313361381111272,216,11,17,205.0,5.092592592592593,7.87037037037037,94.9074074074074
31,0.0316849274503997,214,9,11,205.0,4.205607476635514,5.140186915887851,95.79439252336448
32,0.0344525547445255,236,37,15,199.0,15.677966101694915,6.3559322033898304,84.32203389830508
33,0.0351007109004739,237,10,9,227.0,4.219409282700422,3.7974683544303796,95.78059071729957
34,0.0335601608413238,217,12,32,205.0,5.529953917050691,14.746543778801843,94.47004608294931
35,0.0300138312586445,217,6,6,211.0,2.7649769585253456,2.7649769585253456,97.23502304147465
36,0.0308811419160032,225,24,16,201.0,10.666666666666666,7.111111111111111,89.33333333333333
37,0.0351466992665036,230,15,10,215.0,6.521739130434782,4.3478260869565215,93.47826086956522
38,0.0316240579281808,214,5,21,209.0,2.336448598130841,9.813084112149532,97.66355140186916
