gen,subsetID,Qpeak_reduction,cost,rank,subsetID,created_in_gen
2,_000118,9.351242065429688,852546.5682523926,0,_000118,0
2,_010097,9.352294921875,855166.5729828329,0,_010097,1
2,_010099,9.476898193359377,857024.9191967428,0,_010099,1
2,_020001,9.651168823242188,867611.6956093293,0,_020001,2
2,_000108,9.881668090820312,1094604.732126776,0,_000108,0
2,_010020,9.938583374023438,1099223.196599385,0,_010020,1
2,_020054,9.960159301757812,1121609.438267831,0,_020054,2
2,_000063,11.01568603515625,1153548.5910823203,0,_000063,0
2,_020052,11.594329833984377,1167586.2425170748,0,_020052,2
2,_020041,11.64642333984375,1370422.2972254704,0,_020041,2
3,_030019,1.1448211669921875,102549.88622758556,0,_030019,3
3,_000115,1.268402099609375,108844.10356403164,0,_000115,0
3,_030111,1.593292236328125,113095.67672933843,0,_030111,3
3,_030011,2.50103759765625,143032.3387383503,0,_030011,3
3,_000075,3.35943603515625,243065.55018071184,0,_000075,0
3,_000125,3.459259033203125,253871.92797651625,0,_000125,0
3,_000100,3.509368896484375,269876.3978434328,0,_000100,0
3,_010066,3.696456909179688,271181.1170756051,0,_010066,1
3,_030080,3.7137603759765625,286976.8705673027,0,_030080,3
3,_020011,3.87945556640625,290196.897632679,0,_020011,2
3,_020087,3.9284515380859375,296832.2527911615,0,_020087,2
3,_030090,4.05718994140625,308349.66232012474,0,_030090,3
3,_000064,4.5112152099609375,343743.15637366206,0,_000064,0
3,_030032,4.6304931640625,346950.94900268875,0,_030032,3
3,_000223,5.16485595703125,353865.0383516641,0,_000223,0
3,_010027,5.187835693359375,362831.6346722343,0,_010027,1
3,_010031,5.19366455078125,377574.62507562817,0,_010031,1
3,_030050,5.2159423828125,380649.2937739246,0,_030050,3
3,_020083,5.343994140625,381757.4204152685,0,_020083,2
3,_030068,5.76019287109375,384545.9352131141,0,_030068,3
3,_030007,6.1632232666015625,417522.95224061655,0,_030007,3
3,_030022,6.83465576171875,437989.9497620292,0,_030022,3
3,_030004,6.869964599609375,654833.4425045699,0,_030004,3
3,_010044,6.8829193115234375,655082.1628754514,0,_010044,1
3,_020027,7.209808349609375,678995.1146260756,0,_020027,2
3,_030012,7.516738891601562,687731.5826005802,0,_030012,3
3,_000085,7.8043212890625,760862.4757840888,0,_000085,0
3,_030034,8.062240600585938,764542.3738707271,0,_030034,3
3,_020008,9.3267822265625,841958.9842185809,0,_020008,2
3,_000118,9.351242065429688,852546.5682523926,0,_000118,0
3,_010097,9.352294921875,855166.5729828329,0,_010097,1
3,_030067,9.705245971679688,856501.6778306396,0,_030067,3
3,_030101,9.8165283203125,883559.41339435,0,_030101,3
3,_030064,9.917343139648438,894599.3432606319,0,_030064,3
3,_010020,9.938583374023438,1099223.196599385,0,_010020,1
3,_030014,10.07489013671875,1114280.082756773,0,_030014,3
3,_030058,10.095550537109377,1144532.2591003785,0,_030058,3
3,_030097,10.443145751953123,1145510.586002007,0,_030097,3
3,_030003,11.096145629882812,1150253.1254145503,0,_030003,3
3,_020052,11.594329833984377,1167586.2425170748,0,_020052,2
3,_030025,11.615753173828123,1175091.104345237,0,_030025,3
3,_020041,11.64642333984375,1370422.2972254704,0,_020041,2
3,_030010,12.374771118164062,1556523.026712722,0,_030010,3
4,_000115,1.268402099609375,108844.10356403164,0,_000115,0
4,_030111,1.593292236328125,113095.67672933843,0,_030111,3
4,_040040,1.598297119140625,141936.60912122106,0,_040040,4
4,_030011,2.50103759765625,143032.3387383503,0,_030011,3
4,_040039,2.585968017578125,179179.18419893616,0,_040039,4
4,_000075,3.35943603515625,243065.55018071184,0,_000075,0
4,_000125,3.459259033203125,253871.92797651625,0,_000125,0
4,_000100,3.509368896484375,269876.3978434328,0,_000100,0
4,_010066,3.696456909179688,271181.1170756051,0,_010066,1
4,_030080,3.7137603759765625,286976.8705673027,0,_030080,3
4,_040035,3.73358154296875,287881.76584770554,0,_040035,4
4,_040034,3.737808227539064,289535.95413869096,0,_040034,4
4,_020011,3.87945556640625,290196.897632679,0,_020011,2
4,_020087,3.9284515380859375,296832.2527911615,0,_020087,2
4,_030090,4.05718994140625,308349.66232012474,0,_030090,3
4,_040073,4.1336212158203125,321701.4759978772,0,_040073,4
4,_040075,4.226470947265625,327502.64863021,0,_040075,4
4,_000064,4.5112152099609375,343743.15637366206,0,_000064,0
4,_030032,4.6304931640625,346950.94900268875,0,_030032,3
4,_040029,5.00927734375,350786.6882070875,0,_040029,4
4,_000223,5.16485595703125,353865.0383516641,0,_000223,0
4,_040028,5.1656494140625,361923.6527122877,0,_040028,4
4,_010027,5.187835693359375,362831.6346722343,0,_010027,1
4,_010031,5.19366455078125,377574.62507562817,0,_010031,1
4,_030050,5.2159423828125,380649.2937739246,0,_030050,3
4,_020083,5.343994140625,381757.4204152685,0,_020083,2
4,_040111,5.898284912109375,384260.67561791965,0,_040111,4
4,_040107,6.01043701171875,408338.8829011562,0,_040107,4
4,_030007,6.1632232666015625,417522.95224061655,0,_030007,3
4,_040106,6.17431640625,421211.7952132157,0,_040106,4
4,_030022,6.83465576171875,437989.9497620292,0,_030022,3
4,_040021,6.8451995849609375,449507.0998297631,0,_040021,4
4,_040105,6.95355224609375,451322.44778885297,0,_040105,4
4,_040063,7.005401611328125,508998.2361342845,0,_040063,4
4,_020027,7.209808349609375,678995.1146260756,0,_020027,2
4,_030012,7.516738891601562,687731.5826005802,0,_030012,3
4,_040017,7.83367919921875,728545.1304423029,0,_040017,4
