# Timestep,-2147483647,0,200026,200199,200505,300839,300854,301036,401242,401248,401254,401258,401342,401353
1,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,nan,0.0,0.0,0.0,0.0,0.0,0.01269518956542015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,nan,0.0,0.0,0.0,0.0,0.0,0.02708342857658863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,nan,0.0,0.0,0.0,0.0,0.0,0.052356816828250885,0.008350769989192486,0.04828299209475517,0.0,0.00960239302366972,0.0,0.0,0.0
20,nan,0.0,0.0,0.0,0.0,0.0,0.08736550807952881,0.024919625371694565,0.1731223464012146,0.0,0.02581368200480938,0.0,0.0,0.0019151066662743688
21,nan,0.0,0.0,0.0,0.0,0.0,0.14018885791301727,0.06277605891227722,0.3638761341571808,0.0,0.04868437722325325,0.0,0.0,0.054826002568006516
22,nan,0.0,0.0,0.0,0.0024140803143382072,0.0,0.25164785981178284,0.12157592177391052,0.5694975852966309,0.0,0.08447802066802979,0.0,0.0,0.16236993670463562
23,nan,0.0,0.0,0.0,0.008526070974767208,0.0,0.4456450343132019,0.2762126624584198,0.7793176770210266,0.00911948923021555,0.12439944595098495,0.0,0.0,0.37505197525024414
