gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
50,0.0354801388353258,368.0,75,259,293.0,20.380434782608695,70.3804347826087,79.6195652173913
51,0.0202631885408175,348.0,44,64,304.0,12.64367816091954,18.39080459770115,87.35632183908046
52,0.0181583951904791,296.0,38,90,258.0,12.837837837837839,30.405405405405407,87.16216216216216
53,0.0197770108839925,298.0,50,48,248.0,16.778523489932887,16.107382550335572,83.22147651006712
54,0.020544209441852,339.0,59,18,280.0,17.404129793510325,5.3097345132743365,82.59587020648968
55,0.019908207665256,334.0,27,32,307.0,8.083832335329342,9.580838323353293,91.91616766467065
56,0.0193065862708719,333.0,26,27,307.0,7.807807807807808,8.108108108108109,92.1921921921922
57,0.0198944376776289,343.0,30,20,313.0,8.746355685131196,5.830903790087463,91.25364431486881
58,0.0198488258034735,344.0,27,26,317.0,7.848837209302325,7.558139534883721,92.15116279069767
59,0.0186208746981486,347.0,31,28,316.0,8.93371757925072,8.069164265129682,91.06628242074927
60,0.0174232435486909,370.0,55,32,315.0,14.864864864864865,8.64864864864865,85.13513513513513
61,0.0163383216518279,345.0,20,45,325.0,5.797101449275362,13.043478260869565,94.20289855072464
62,0.0186798247822365,371.0,44,18,327.0,11.859838274932615,4.8517520215633425,88.14016172506739
63,0.0185048476795117,376.0,32,27,344.0,8.51063829787234,7.180851063829787,91.48936170212765
64,0.0188429265420285,384.0,36,28,348.0,9.375,7.291666666666667,90.625
65,0.0200051163980557,391.0,44,37,347.0,11.253196930946292,9.462915601023019,88.74680306905371
66,0.0199362860959819,388.0,25,28,363.0,6.443298969072165,7.216494845360825,93.55670103092784
67,0.0181696471263268,380.0,26,34,354.0,6.842105263157895,8.947368421052632,93.15789473684211
68,0.0169998575430932,358.0,26,48,332.0,7.262569832402234,13.40782122905028,92.73743016759776
69,0.0184429252938572,375.0,35,18,340.0,9.333333333333334,4.8,90.66666666666667
70,0.0181887258393883,383.0,48,40,335.0,12.532637075718016,10.443864229765014,87.46736292428199
71,0.0155374089604943,352.0,22,53,330.0,6.25,15.056818181818182,93.75
72,0.0155615407635415,364.0,26,14,338.0,7.142857142857143,3.8461538461538463,92.85714285714286
73,0.0164731182795698,383.0,42,23,341.0,10.966057441253264,6.005221932114883,89.03394255874673
74,0.0166082781886596,384.0,41,40,343.0,10.677083333333334,10.416666666666666,89.32291666666667
75,0.0167532249958116,400.0,38,22,362.0,9.5,5.5,90.5
76,0.0150919161916994,376.0,27,51,349.0,7.180851063829787,13.563829787234043,92.81914893617021
77,0.0159387290416062,385.0,40,31,345.0,10.38961038961039,8.051948051948052,89.6103896103896
78,0.014999020951635,383.0,44,46,339.0,11.488250652741515,12.010443864229766,88.51174934725849
79,0.0151095037170986,376.0,34,41,342.0,9.042553191489361,10.904255319148936,90.95744680851064
80,0.0161316537992685,397.0,35,14,362.0,8.816120906801007,3.526448362720403,91.183879093199
81,0.0157630483010936,405.0,46,38,359.0,11.358024691358025,9.382716049382717,88.64197530864197
82,0.015041513086861,404.0,30,31,374.0,7.425742574257426,7.673267326732673,92.57425742574257
83,0.0155858395989974,398.0,32,38,366.0,8.040201005025125,9.547738693467336,91.95979899497488
84,0.0162211469818354,409.0,33,22,376.0,8.06845965770171,5.378973105134475,91.93154034229829
85,0.0172619292260901,420.0,42,31,378.0,10.0,7.380952380952381,90.0
86,0.0160611854684512,420.0,37,37,383.0,8.80952380952381,8.80952380952381,91.19047619047619
87,0.0159443072086234,426.0,42,36,384.0,9.859154929577464,8.450704225352112,90.14084507042253
88,0.0159130816505706,435.0,47,38,388.0,10.804597701149426,8.735632183908047,89.19540229885058
89,0.0155736480430236,417.0,31,49,386.0,7.434052757793765,11.750599520383693,92.56594724220624
90,0.0169015154392494,445.0,46,18,399.0,10.337078651685394,4.044943820224719,89.66292134831461
91,0.0169542498402315,451.0,34,28,417.0,7.5388026607538805,6.208425720620842,92.46119733924613
92,0.0174242140367969,465.0,41,27,424.0,8.817204301075268,5.806451612903226,91.18279569892474
93,0.0167270094134685,462.0,31,34,431.0,6.70995670995671,7.359307359307359,93.29004329004329
94,0.0161419377283005,464.0,39,37,425.0,8.405172413793103,7.974137931034483,91.59482758620689
95,0.0169369886608296,472.0,39,31,433.0,8.26271186440678,6.567796610169491,91.73728813559322
96,0.0159399109540155,469.0,37,40,432.0,7.889125799573561,8.528784648187633,92.11087420042644
97,0.0160509731555307,461.0,26,34,435.0,5.639913232104122,7.375271149674621,94.36008676789588
98,0.0155832436747301,449.0,37,49,412.0,8.240534521158128,10.913140311804009,91.75946547884188
99,0.0159194621520883,457.0,36,28,421.0,7.87746170678337,6.12691466083151,92.12253829321664
100,0.0161302256751757,436.0,25,46,411.0,5.73394495412844,10.55045871559633,94.26605504587155
101,0.0161050993449386,445.0,33,24,412.0,7.415730337078652,5.393258426966292,92.58426966292134
102,0.0168838649290805,469.0,50,26,419.0,10.660980810234541,5.543710021321962,89.33901918976545
103,0.0171713785525384,461.0,37,45,424.0,8.026030368763557,9.761388286334057,91.97396963123644
104,0.0164549128108049,452.0,31,40,421.0,6.8584070796460175,8.849557522123893,93.14159292035399
105,0.0168979205360719,464.0,38,26,426.0,8.189655172413794,5.603448275862069,91.8103448275862
106,0.0168823860438942,480.0,33,17,447.0,6.875,3.5416666666666665,93.125
107,0.0161861406170966,480.0,33,33,447.0,6.875,6.875,93.125
