gen_num,diversity_within
50,0.03548013883532588
51,0.020263188540817514
52,0.018158395190479112
53,0.019777010883992568
54,0.02054420944185201
55,0.019908207665256004
56,0.019306586270871985
57,0.01989443767762891
58,0.019848825803473545
59,0.018620874698148646
60,0.017423243548690903
61,0.016338321651827997
62,0.018679824782236544
63,0.01850484767951179
64,0.01884292654202856
65,0.02000511639805577
66,0.019936286095981914
67,0.018169647126326863
68,0.016999857543093213
69,0.018442925293857278
70,0.018188725839388326
71,0.015537408960494372
72,0.015561540763541533
73,0.016473118279569893
74,0.01660827818865966
75,0.016753224995811694
76,0.015091916191699447
77,0.015938729041606294
78,0.01499902095163501
79,0.015109503717098655
80,0.01613165379926859
81,0.015763048301093683
82,0.015041513086861014
83,0.015585839598997493
84,0.016221146981835487
85,0.017261929226090173
86,0.01606118546845124
87,0.0159443072086234
88,0.015913081650570676
89,0.015573648043023603
90,0.016901515439249497
91,0.01695424984023157
92,0.01742421403679694
93,0.0167270094134685
94,0.016141937728300575
95,0.016936988660829624
96,0.015939910954015566
97,0.016050973155530796
98,0.015583243674730157
99,0.01591946215208834
100,0.01613022567517573
101,0.016105099344938655
102,0.016883864929080568
103,0.017171378552538457
104,0.016454912810804908
105,0.01689792053607196
106,0.016882386043894203
107,0.01618614061709661
108,0.01548986704530786
109,0.015250268936277922
110,0.014796394156046005
111,0.015619998719672236
112,0.015205639680080927
113,0.01615529516937518
114,0.01532101167315175
115,0.015084082559216226
116,0.01581727781230578
117,0.016218735435762
118,0.01504218795461158
119,0.01518803542906926
120,0.01553862244135664
121,0.014650075015444356
122,0.01539450327477505
123,0.0149749429172968
124,0.014773454312801722
125,0.014318523349116789
126,0.014209491715810166
127,0.01499410021009008
128,0.01538780834914611
129,0.015158461802968651
130,0.015686506644567437
131,0.014960607525811314
132,0.014720503756076005
133,0.014290443610681968
134,0.014713519127574865
135,0.014153272258489221
136,0.014888266559981711
137,0.014517313449697792
138,0.014060930699698694
139,0.014769789317344188
140,0.014941153557218775
141,0.014495587085241872
142,0.014602229648142428
143,0.014128772076206369
144,0.01478000854335754
145,0.015069872098531502
146,0.014074012749399786
147,0.013367033196101934
148,0.013099438958137645
149,0.012976438858073381
150,0.014055491811828517
151,0.01412219808171268
152,0.014189732548185426
153,0.013240698786688819
154,0.013599161592973351
155,0.01332542213651759
156,0.01358314988993396
157,0.013375177463946798
158,0.013268665343150805
159,0.01344327836081959
160,0.01351456109977002
161,0.013173950940107084
162,0.012791046267612672
163,0.012613459303044543
164,0.01336130466272071
165,0.012920630413176204
166,0.013107227488151659
167,0.013312371630702133
168,0.013224465260732355
169,0.01276803118908382
170,0.013020569459925017
171,0.013264684995434716
172,0.013689253935660506
173,0.013472977782297016
174,0.01324683013468844
175,0.012900892211237039
176,0.013212674195398
177,0.013489163621802892
178,0.012869626179924385
179,0.013031669698253309
180,0.012454516593811815
181,0.012936769996550194
182,0.012379577248088622
183,0.012556181779268032
184,0.012433944668946224
185,0.01309428370138231
186,0.012436008321840155
187,0.012914376245229122
188,0.013512855473315153
189,0.013912478769107802
190,0.013241345921084483
191,0.013220643089853157
192,0.013904282115869018
193,0.014304359175150091
194,0.01365686809101274
195,0.013645465107655798
196,0.0132500798938027
197,0.01330120718904433
198,0.01303538175046555
199,0.012865330194287889
200,0.012737971616476289
