gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
89,0.0274352651048088,267,43,39,224.0,16.10486891385768,14.606741573033707,83.89513108614233
90,0.0256115408739284,245,26,48,219.0,10.612244897959183,19.591836734693878,89.38775510204081
91,0.026120173446211,253,38,30,215.0,15.019762845849803,11.857707509881424,84.9802371541502
92,0.0245327102803738,252,31,32,221.0,12.301587301587302,12.698412698412698,87.6984126984127
93,0.0262342491220822,254,39,37,215.0,15.354330708661417,14.566929133858268,84.64566929133858
94,0.0253009589879616,248,33,39,215.0,13.306451612903226,15.725806451612904,86.69354838709677
95,0.0267071979155357,246,32,34,214.0,13.008130081300813,13.821138211382113,86.99186991869918
96,0.0249802527646129,253,38,31,215.0,15.019762845849803,12.25296442687747,84.9802371541502
97,0.0260421923892197,258,36,31,222.0,13.953488372093023,12.015503875968992,86.04651162790698
98,0.0277628899131739,259,33,32,226.0,12.741312741312742,12.355212355212355,87.25868725868726
99,0.0252941176470588,258,36,37,222.0,13.953488372093023,14.34108527131783,86.04651162790698
100,0.024928092042186,260,43,41,217.0,16.53846153846154,15.76923076923077,83.46153846153847
101,0.0258324924318869,256,36,40,220.0,14.0625,15.625,85.9375
