gen_num,diversity_within
0,0.04244986059897473
1,0.04275749615001359
2,0.043506373545169036
3,0.046229207061945096
4,0.04634506003791868
5,0.037201991092481006
6,0.039611964430072755
7,0.03568464730290456
8,0.03809709875940217
9,0.03337241814737982
10,0.027647809442790303
11,0.02734880510741092
12,0.027792118396145243
13,0.028754281593654226
14,0.02714023911336068
15,0.028056468081328244
16,0.027198470629127565
17,0.026789523078235646
18,0.03160382002559811
19,0.02974677586369199
20,0.028459188127455258
21,0.028176846788395587
22,0.032937936877780134
23,0.03042354344800159
24,0.03196535368117138
25,0.03139780617892724
26,0.032411230388109
27,0.03306408185245019
28,0.03238913396795914
29,0.03545201316789061
30,0.029199372056514912
31,0.036259778964361104
32,0.03424497428705002
33,0.03327107167872986
34,0.029687973341411694
35,0.028641732283464567
36,0.02925101214574899
37,0.03332942142940969
38,0.029761255859587922
39,0.032486709982279975
40,0.029749256268593285
41,0.029837837837837836
42,0.03109783089862771
43,0.029628848587094053
44,0.025778210116731516
45,0.028436505492249256
46,0.027202838557066823
47,0.02530163875382676
48,0.028217973622329005
49,0.02778888444622151
50,0.029535864978902954
51,0.027127355796687607
52,0.028522475307397703
53,0.02667308618199326
54,0.025574532772958954
55,0.026016411786646775
56,0.024784672174371594
57,0.026417650474162956
58,0.0297134397800571
59,0.02751930310829539
60,0.02690626517727052
61,0.028668310727496916
62,0.02826891447368421
63,0.028758032234277888
64,0.02653383310317617
65,0.027434272056531227
66,0.027939464493597205
67,0.02630526105221044
68,0.023843671566869847
69,0.02422650321074139
70,0.024526718269141098
71,0.02466408982146144
72,0.02495000476145129
73,0.025851822503961966
74,0.02422145328719723
75,0.02514792899408284
76,0.025885421892244406
77,0.02433179723502304
78,0.02580582335183562
79,0.026321222130470685
80,0.025941755292714443
81,0.0252034912229087
82,0.026016260162601626
83,0.027297152068780226
84,0.026280531794290424
85,0.024919289749798224
86,0.028495398602949328
87,0.026659804426145135
88,0.02986939239068711
89,0.027435265104808877
90,0.025611540873928498
91,0.026120173446211026
92,0.02453271028037383
93,0.026234249122082214
94,0.02530095898796164
95,0.026707197915535774
96,0.024980252764612954
97,0.026042192389219742
98,0.027762889913173973
99,0.025294117647058825
100,0.024928092042186004
101,0.025832492431886983
