subsetID,Q_peak,Qpeak_reduction,cost,floodedArea
_010015,147.873046875,16.760498046875,2114116.4222377324,275718.653056134
_010016,158.1007080078125,6.5328369140625,1075843.1708961434,128020.72101635
_010017,160.45130920410156,4.1822357177734375,705009.5695839487,91290.5613371
_010018,160.77383422851562,3.859710693359375,412903.0268755106,47919.9449309
_010019,157.45755004882812,7.175994873046875,798393.8423301872,91715.23295358999
_010020,148.70712280273438,15.926422119140625,2204334.0088174925,274768.8643747
_010021,148.81497192382812,15.818572998046875,2080602.6566296024,242980.33883265997
_010022,154.2045135498047,10.429031372070312,1276047.7073890863,159611.28124943998
_010023,152.01156616210938,12.621978759765625,1887117.7116139957,207050.70110516003
_010024,151.63259887695312,13.000946044921875,1914097.2087960234,218485.44066769
_010025,156.5042724609375,8.1292724609375,850259.7454043238,109932.5823252
_010026,163.71681213378906,0.9167327880859375,311598.96833662695,34146.3072207
_010027,156.9720001220703,7.6615447998046875,1039088.1247895368,137834.922724494
_010028,156.22515869140625,8.40838623046875,1146085.6476510938,145892.73892330003
_010029,149.75057983398438,14.882965087890625,2297984.7350731106,274805.02273756
_010030,163.3252716064453,1.3082733154296875,218114.19942025412,23935.974740600002
_010031,152.9423065185547,11.691238403320312,1746572.0308996725,199557.56601094396
_010032,154.6703643798828,9.963180541992188,1211013.3859340185,171533.4134354
_010033,150.19503784179688,14.438507080078125,1946171.2059584905,237440.41407494002
_010034,160.175537109375,4.4580078125,807112.4234872051,84852.38481910001
_010035,151.63397216796875,12.99957275390625,1942303.9320603306,247589.50544856
_010036,158.49459838867188,6.138946533203125,743966.113038917,90716.83679209999
_010037,156.76121520996094,7.8723297119140625,1630108.1479325772,209939.41805052
_010038,156.9093475341797,7.7241973876953125,748975.3326411471,99740.9802854
_010039,154.2816619873047,10.351882934570312,1248189.5672020805,141380.971921494
_010040,147.77296447753906,16.860580444335938,2090874.8160612201,266364.274701034
_010041,163.09291076660156,1.5406341552734375,231679.8147785472,37672.9468731
_010042,159.99838256835938,4.635162353515625,633145.7805109799,67010.351707034
_010043,157.9099578857422,6.7235870361328125,820960.7365002828,128722.14551850002
_010044,157.64329528808594,6.9902496337890625,1129207.192982214,116691.6084904
_010045,163.23545837402344,1.3980865478515625,120881.01594458596,20724.439951459997
_010046,156.60621643066406,8.027328491210938,1173462.8675920395,145234.2107439
_010047,150.9268798828125,13.7066650390625,1910616.4234511498,241119.25043729402
_010048,158.95465087890625,5.67889404296875,450110.0686464541,67454.9558861
_010049,162.94265747070312,1.690887451171875,270527.5870776994,37777.8680484
_010050,161.43582153320312,3.197723388671875,372284.7027315963,54205.880129900004
_010051,160.1281280517578,4.5054168701171875,901333.1089188699,113825.6862627
_010052,158.76177978515625,5.87176513671875,557332.7645486849,68154.6713772
_010053,152.49862670898438,12.134918212890625,1449675.8640221695,169611.74181255
_010054,148.64027404785156,15.993270874023438,2109332.7574836025,250065.54980736
_010055,159.64895629882812,4.984588623046875,705447.6997168855,75410.5285323
_010056,153.3123016357422,11.321243286132812,1577416.3373884284,224913.95983760004
_010057,156.60476684570312,8.028778076171875,1334022.610773404,154952.80812998998
_010058,153.24449157714844,11.389053344726562,1510253.6802318003,197975.74639065002
_010059,154.4492645263672,10.184280395507812,1306605.8046376104,161412.36495956403
_010060,155.03421020507812,9.599334716796875,1465395.5174469575,184527.7970991
_010061,145.1898956298828,19.443649291992188,2368596.310658816,310490.26140499994
_010062,152.80775451660156,11.825790405273438,1388113.241590298,195383.95164436
_010063,155.95155334472656,8.681991577148438,1498497.4042342107,178780.626671354
_010064,152.19363403320312,12.439910888671875,1615817.007895032,202669.813457194
_010065,163.07582092285156,1.5577239990234375,344509.21192662016,46251.8016703
_010066,144.8599090576172,19.773635864257812,2958162.34154104,382435.02417034993
_010067,156.00311279296875,8.63043212890625,1382240.6452897494,187714.41694130003
_010068,157.25155639648438,7.381988525390625,812780.2494523437,103437.9597692
_010069,151.419921875,13.213623046875,1618221.0993971103,205651.70895809398
_010070,156.69583129882812,7.937713623046875,1118146.957900079,144987.86774729402
_010071,154.34402465820312,10.289520263671875,1445446.5304763983,184147.07921467
_010072,151.3389434814453,13.294601440429688,1943275.5261213987,251088.07788867
_010073,162.99635314941406,1.6371917724609375,180639.30315935315,19477.499622299998
_010074,157.5433807373047,7.0901641845703125,1157061.2548188758,133815.96471824998
_010075,160.90509033203125,3.72845458984375,395202.42456484144,44875.6593096
_010076,158.27854919433594,6.3549957275390625,974340.5639939995,121833.68621760001
_010077,156.9666290283203,7.6669158935546875,1142892.3912441446,148770.0764624
_010078,153.22164916992188,11.411895751953125,1717079.238122459,212335.19836280006
_010079,156.4818572998047,8.151687622070312,858357.1462117744,111843.53714229999
_010080,155.02890014648438,9.604644775390625,1408493.9658435616,165194.312880194
_010081,151.3143310546875,13.3192138671875,1649027.5083086684,221600.56660243
_010082,153.28164672851562,11.351898193359375,1957745.7387814405,246878.23772339
_010083,156.04429626464844,8.589248657226562,1275932.225607467,167950.9555382
_010084,153.71145629882812,10.922088623046875,1245899.7176199101,182416.4682395
_010085,156.81996154785156,7.8135833740234375,1075617.1230467863,141562.98706369402
_010086,154.6171417236328,10.016403198242188,1285976.8220037192,171797.88806321
_010087,162.72824096679688,1.905303955078125,325397.28246547363,51928.04448429999
_010088,162.1849822998047,2.4485626220703125,209691.93815611492,21220.9329296
_010089,156.20372009277344,8.429824829101562,1114985.1858401238,126774.126277794
_010090,154.468994140625,10.16455078125,1610737.4670725395,216981.3498234
_010091,152.5438995361328,12.089645385742188,1678782.9816870978,214218.3795406
_010092,164.2961883544922,0.3373565673828125,157015.53942780447,13500.8608376
_010093,157.34494018554688,7.288604736328125,779239.0544045477,88333.43712549
_010094,152.3419952392578,12.291549682617188,2059130.1837247328,261978.98141742998
_010095,157.2047119140625,7.4288330078125,815670.9534578252,91336.68877309
_010096,156.72650146484375,7.90704345703125,1141537.57395219,140594.3277579
_010097,152.15989685058594,12.473648071289062,1910730.7938321056,233956.37151835999
_010098,162.7138671875,1.919677734375,324985.4583352803,51226.90792869999
_010099,152.55540466308594,12.078140258789062,1591371.604926857,209027.49153184998
_010100,158.86940002441406,5.7641448974609375,534799.5319065587,67194.1087603
_010101,157.1885223388672,7.4450225830078125,905628.6081454207,125130.84806441999
_010102,148.21316528320312,16.420379638671875,2209942.807203831,283435.85494899
_010103,160.2256317138672,4.4079132080078125,514414.0065496567,60735.785307
_010104,157.52101135253906,7.1125335693359375,753362.5288206127,88232.55311159001
_010105,158.4051055908203,6.2284393310546875,698564.4792389666,105798.10528207
_010106,161.35365295410156,3.2798919677734375,152485.55479769572,22800.099386399997
_010107,163.82691955566406,0.8066253662109375,168691.01246726885,15237.9035145
