subsetID,Q_peak,Qpeak_reduction,cost,floodedArea
_560311,153.67491149902344,10.958633422851562,337030.54854796006,51164.5081193
_550034,141.27940368652344,23.354141235351562,1230222.5967406828,164325.0443599
_560286,137.95980834960938,26.673736572265625,1714787.4267219934,227362.93424454
_560043,152.69493103027344,11.938613891601562,406189.6523688456,61504.13244309999
_550168,146.79864501953125,17.83489990234375,719335.2724401935,111778.29893120001
_560321,137.22340393066406,27.410140991210938,1970275.4215235596,252541.46947729
_560235,135.41729736328125,29.21624755859375,2175894.6065608575,272048.1294321899
_560256,138.7232666015625,25.9102783203125,1591344.080552136,217845.52678554
_530222,141.8617401123047,22.771804809570312,1148119.3782090107,160395.1463778
_550161,137.2668914794922,27.366653442382812,1936915.3741028733,244819.48332708998
_550099,136.19007873535156,28.443466186523438,2043103.147416667,260478.70290859
_550238,139.233154296875,25.400390625,1460421.9466041098,195551.7406453
_560086,148.8579559326172,15.775588989257812,517984.29960913124,89833.35494105001
_550095,144.9276580810547,19.705886840820312,815579.2183943538,123731.9126163
_530278,142.16912841796875,22.46441650390625,1142231.684795424,165013.5543881
_560105,138.47952270507812,26.154022216796875,1597609.6281181425,226259.86331499997
_560292,144.38339233398438,20.250152587890625,916700.2017773507,141974.1854803
_360238,159.43663024902344,5.1969146728515625,158849.42329226533,22254.396842699996
_560200,159.2899627685547,5.3435821533203125,171534.85626749275,23015.134774399998
_550042,141.85813903808594,22.775405883789062,1184128.9983635913,164902.32149569402
_550291,138.2245635986328,26.408981323242188,1654285.745591319,215021.20642653998
_540042,141.6088104248047,23.024734497070312,1223344.9335241406,164274.2309498
_570000,142.7532196044922,21.880325317382812,1203962.0079704511,173169.0275973
_570001,149.42959594726562,15.203948974609375,497489.3785749301,80782.45822875001
_570002,144.1833038330078,20.450241088867188,968682.1488332228,143134.16810231
_570003,142.99517822265625,21.63836669921875,1107671.1682224257,153716.7716316
_570004,159.25360107421875,5.37994384765625,209913.0851711632,31630.5811635
_570005,157.3162841796875,7.3172607421875,289024.2419999404,41097.5166364
_570006,138.14234924316406,26.491195678710938,1731491.472714499,233259.16998604
_570007,136.08860778808594,28.544937133789062,2476973.7370804893,290352.5360723899
_570008,145.57965087890625,19.05389404296875,917293.7546177806,133591.63332801
_570009,152.8610382080078,11.772506713867188,372439.8512453985,54346.02416886
_570010,137.80030822753906,26.833236694335938,1924245.2790583498,241873.65456569
_570011,137.6780548095703,26.955490112304688,1957479.11989076,243148.34356029
_570012,155.22900390625,9.404541015625,419404.72193545714,66469.7781652
_570013,151.80209350585938,12.831451416015625,424288.5361425527,70311.85263670002
_570014,157.0366973876953,7.5968475341796875,308229.6401360405,34039.257135399996
_570015,140.63124084472656,24.002304077148438,1351712.176116133,182169.8373254
_570016,139.9508514404297,24.682693481445312,1332536.4424297775,174523.78414459998
_570017,139.13523864746094,25.498306274414062,1516521.7454936705,199342.549998
_570018,137.23846435546875,27.39508056640625,1990170.8681931135,243163.03930868997
_570019,143.87403869628906,20.759506225585938,1087948.8713250174,152957.3268232
_570020,143.06488037109375,21.56866455078125,999104.103637241,146677.80474229998
_570021,146.96182250976562,17.671722412109375,794110.2528983264,102260.92424356
_570022,137.7109375,26.922607421875,1885559.929882066,239876.63651139
_570023,142.27716064453125,22.35638427734375,1069496.8472123165,153473.3762363
_570024,155.8048553466797,8.828689575195312,315405.57347937895,54652.016383
_570025,140.92437744140625,23.70916748046875,1360147.7770083484,190758.17701759996
_570026,149.58206176757812,15.051483154296875,642502.7432248357,92391.16968195
_570027,160.89205932617188,3.741485595703125,145468.16108440017,23232.760794399997
_570028,138.76089477539062,25.872650146484375,1578987.4866340833,224905.99098849998
_570029,152.42831420898438,12.205230712890625,502736.2656833319,82393.61386900001
_570030,149.86419677734375,14.76934814453125,536218.6915795935,77226.05755576
_570031,144.12551879882812,20.508026123046875,1072187.256655947,147304.05070856
_570032,142.7876739501953,21.845870971679688,1291491.3232142394,158182.8666004
_570033,139.2701416015625,25.3634033203125,1485875.839043672,198962.89550044
_570034,144.02386474609375,20.60968017578125,991640.5686864044,152004.5535423
_570035,155.8854217529297,8.748123168945312,287432.5697602404,36196.188062494
_570036,144.0039825439453,20.629562377929688,1018579.9944819908,153338.70587481
_570037,152.64013671875,11.993408203125,432094.64163625287,72067.74141130001
_570038,148.553955078125,16.07958984375,534139.1389794521,90907.33716425001
_570039,137.4505615234375,27.1829833984375,1950340.20652976,249493.09065229
_570040,144.5021209716797,20.131423950195312,870282.4055270682,130977.1233052
_570041,157.72996520996094,6.9035797119140625,306695.98936572834,40583.1980817
_570042,142.2755584716797,22.357986450195312,1119726.0807030038,156439.85280589998
_570043,141.15554809570312,23.477996826171875,1290356.279795765,168655.20455169998
_570044,140.76675415039062,23.866790771484375,1288019.899506533,177842.4906422
_570045,142.21275329589844,22.420791625976562,1208127.404751603,166313.16068839398
_570046,136.74594116210938,27.887603759765625,2007946.6994904482,244937.16384479002
_570047,135.08004760742188,29.553497314453125,2490991.3192718523,305538.7326917899
_570048,139.71580505371094,24.917739868164062,1416598.2178091458,185334.3904559
_570049,153.37730407714844,11.256240844726562,370173.4529156603,54540.60873500001
_570050,141.78575134277344,22.847793579101562,1233950.0054353315,177932.99569393997
_570051,157.96334838867188,6.670196533203125,247938.91735800024,30778.437908494
_570052,135.70913696289062,28.924407958984375,2204801.4401478753,271252.68416555994
_570053,157.0746307373047,7.5589141845703125,261146.24905743942,43443.4675068
_570054,146.80189514160156,17.831649780273438,745907.4343397606,111188.12446670001
_570055,139.60043334960938,25.033111572265625,1407020.3964049183,184508.14886679998
_570056,145.28656005859375,19.34698486328125,812553.7552686213,121806.13480414
_570057,134.01316833496094,30.620376586914062,2673575.1723102415,327171.52835059
_570058,138.15882873535156,26.474716186523438,1844526.5138840145,231231.12260369
_570059,152.95245361328125,11.68109130859375,411928.80169855134,57374.317061300004
_570060,136.8131103515625,27.8204345703125,2075873.9978327765,253002.15462639998
_570061,143.19802856445312,21.435516357421875,1077169.320993929,144348.05337719998
_570062,150.17843627929688,14.455108642578125,587210.8911608788,88266.2529972
_570063,135.28759765625,29.345947265625,2441797.9701416544,296892.16860934993
_570064,138.6724395751953,25.961105346679688,1757179.6423168958,229499.83204024
_570065,155.8478546142578,8.785690307617188,389977.8834035222,60194.6169926
_570066,137.28294372558594,27.350601196289062,1947012.2789531518,241876.07753928998
_570067,154.39955139160156,10.233993530273438,337245.8751338309,59717.85967319999
_570068,135.65379333496094,28.979751586914062,2185400.669821029,267452.4751537899
_570069,144.3962860107422,20.237258911132812,947145.1853360255,144434.5556935
_570070,142.5737762451172,22.059768676757812,1101702.6789393038,144564.10011939998
_570071,142.4871826171875,22.1463623046875,1368215.7965595836,183518.07946449998
_570072,139.93707275390625,24.69647216796875,1468436.2320223078,196658.19367123998
_570073,146.88528442382812,17.748260498046875,787704.2937625006,127931.94369049999
_570074,155.47792053222656,9.155624389648438,300723.3165459187,52235.181090900005
_570075,146.0851593017578,18.548385620117188,808732.1624458672,118733.5023267
_570076,153.7219696044922,10.911575317382812,421528.23612095084,63889.115513959994
_570077,137.4064483642578,27.227096557617188,1979674.0094782503,254525.6133917
_570078,136.1651611328125,28.4683837890625,2061804.3775708051,262547.58015649
_570079,139.8166961669922,24.816848754882812,1447889.2116514994,186755.2980591
_570080,141.1788330078125,23.4547119140625,1224675.3953895313,173580.85889919996
_570081,142.27537536621094,22.358169555664062,1179633.9793555941,165777.99743795
_570082,147.5536651611328,17.079879760742188,711001.3371373232,109641.53483350002
_570083,158.64639282226562,5.987152099609375,214013.50800233104,28813.357555099996
_570084,157.31863403320312,7.314910888671875,249900.16019230848,53430.8159958
_570085,137.39581298828125,27.23773193359375,1893376.0113928623,237076.43474169
_570086,137.5611114501953,27.072433471679688,1873526.4962299492,247398.94270169002
_570087,158.42774963378906,6.2057952880859375,216169.3137550969,29609.299740099996
_570088,154.4687957763672,10.164749145507812,313664.82635857485,53919.252052899996
_570089,149.04840087890625,15.58514404296875,774617.887077349,104709.68795146003
_570090,144.18331909179688,20.450225830078125,976122.2961742445,140546.56751091
_570091,136.00833129882812,28.625213623046875,2110577.1240310953,273247.65122629
_570092,152.46728515625,12.166259765625,469567.8379103981,67394.55509216001
_570093,140.73179626464844,23.901748657226562,1431734.0962622287,193910.75209189998
_570094,145.81289672851562,18.820648193359375,839148.4401549099,125314.1500187
_570095,135.35643005371094,29.277114868164062,2501081.8177556535,296614.7364313899
_570096,137.76478576660156,26.868759155273438,1913216.422099911,240839.76211094
_570097,147.707275390625,16.92626953125,702607.486511509,95792.12217026
_570098,139.5623016357422,25.071243286132812,1435196.3488229597,186945.2197397
_570099,141.4119873046875,23.2215576171875,1219002.960520609,168589.94444619998
_570100,135.81149291992188,28.822052001953125,2049288.5203940016,261175.53509619
_570101,137.27992248535156,27.353622436523438,1982131.2435148868,247675.10779309002
_570102,134.8480987548828,29.785446166992188,2368146.056746999,288549.0751806899
_570103,142.15737915039062,22.476165771484375,1306311.7458029345,181622.69970245997
_570104,159.07980346679688,5.553741455078125,300209.90304638474,44733.314003900006
_570105,144.46865844726562,20.164886474609375,914468.6931772381,137382.2875848
_570106,158.88221740722656,5.7513275146484375,224425.10622479714,31378.085894299995
_570107,144.18214416503906,20.451400756835938,965275.8939363789,140875.51724551
_570108,150.08006286621094,14.553482055664062,539103.3911177358,78317.829082094
_570109,139.9635772705078,24.669967651367188,1857434.7768087871,235606.89411759
_570110,134.9550323486328,29.678512573242188,2423394.7550469944,296283.05004314997
_570111,144.00112915039062,20.632415771484375,1019614.0732160686,140728.86246749997
_570112,149.24969482421875,15.38385009765625,657076.2828502187,90318.0277335
_570113,143.823974609375,20.8095703125,982252.851619379,156921.26155951
_570114,160.793212890625,3.84033203125,151147.72416937715,21955.281464199998
_570115,140.33676147460938,24.296783447265625,1345789.7890606525,173624.668408
_570116,154.9457244873047,9.687820434570312,404061.3287138836,65585.3922049
_570117,134.47677612304688,30.156768798828125,2627257.535239265,313647.8929525899
_570118,142.18316650390625,22.45037841796875,1228504.3290104154,171841.31288943996
_570119,135.7067413330078,28.926803588867188,2099875.4409920787,271761.40712218994
_570120,141.49517822265625,23.13836669921875,1327985.166843282,163219.8534226
_570121,156.1227569580078,8.510787963867188,365412.5437311049,47956.5513132
_570122,157.88958740234375,6.74395751953125,396879.9359024829,46091.699831699996
_570123,160.83277893066406,3.8007659912109375,151538.79940921578,20831.1979696
_570124,143.460693359375,21.1728515625,996371.5331567557,140115.60610459998
_570125,154.4454345703125,10.1881103515625,469521.2238255183,75090.4038219
_570126,151.9132537841797,12.720291137695312,434806.2312712694,55655.319586499994
_570127,149.4735565185547,15.159988403320312,655913.9754709299,86042.45173346
_570128,149.76861572265625,14.86492919921875,828869.5229551613,109625.13555755
_570129,137.50889587402344,27.124649047851562,1920216.8087535612,241746.71450029
_570130,137.93545532226562,26.698089599609375,1755784.2589296862,222072.43266833998
_570131,139.0134735107422,25.620071411132812,1607738.9977783528,206840.2381913
_570132,144.85919189453125,19.77435302734375,862868.914852241,126303.57226194
_570133,149.2853546142578,15.348190307617188,619688.4788186501,98514.96093516002
_570134,136.3649139404297,28.268630981445312,2060993.919047867,261620.54476959002
_570135,134.92759704589844,29.705947875976562,2248649.4968071543,272566.2566634899
_570136,135.34425354003906,29.289291381835938,2198898.9717686134,267733.7086160899
_570137,141.72640991210938,22.907135009765625,1273734.722326717,168901.50164819998
_570138,136.83047485351562,27.803070068359375,2042865.993352749,246075.53891199
_570139,144.2625274658203,20.371017456054688,953211.3674026054,149809.6104892
_570140,143.36094665527344,21.272598266601562,1001233.5989116742,135203.50751549998
_570141,154.08062744140625,10.55291748046875,365718.077130364,66754.88790924
_570142,146.1766357421875,18.4569091796875,772498.1507701331,104724.81850224001
_570143,145.48294067382812,19.150604248046875,836576.9156785453,124678.64087476
_570144,153.93914794921875,10.69439697265625,352227.36702069204,57498.033193100004
_570145,135.58984375,29.043701171875,2162425.4267246947,271268.74504978996
_570146,146.09054565429688,18.542999267578125,763800.4523022985,115213.07234290002
_570147,150.49664306640625,14.13690185546875,580310.73370469,84517.6117244
_570148,147.65805053710938,16.975494384765625,686239.0473698827,112290.51566165
_570149,143.28334045410156,21.350204467773438,962581.9652372805,139432.2284674
_570150,159.9591827392578,4.6743621826171875,210623.5722037292,23549.223822399996
_570151,151.46661376953125,13.16693115234375,588835.0644130626,81329.62941220001
_570152,153.66995239257812,10.963592529296875,359754.2247848235,52257.5694172
_570153,156.16384887695312,8.469696044921875,255305.37713249822,32901.06359359399
_570154,141.8595428466797,22.774002075195312,1246129.5663891719,169614.5150751
_570155,148.7239990234375,15.9095458984375,609493.3003405591,89306.49391880001
_570156,152.473876953125,12.15966796875,563194.948781741,71907.33289210002
_570157,136.48593139648438,28.147613525390625,2404097.9394211755,287146.8093380899
_570158,159.0738983154297,5.5596466064453125,216739.12769671367,29499.774119399997
_570159,159.35122680664062,5.282318115234375,203478.539209687,26899.585427799997
_570160,151.31161499023438,13.321929931640625,481583.8688190857,63795.34102806
_570161,143.80361938476562,20.829925537109375,1014864.8036445228,148359.0273457
_570162,156.97872924804688,7.654815673828125,483287.10487234493,63224.54986364
_570163,141.2045135498047,23.429031372070312,1287694.224588873,168248.69060089998
_570164,151.3697052001953,13.263839721679688,624703.3948894998,87167.12629030002
_570165,143.20944213867188,21.424102783203125,1200153.1205738725,178820.51392330998
_570166,140.19882202148438,24.434722900390625,1888491.3409980338,236620.73609979
_570167,144.59132385253906,20.042221069335938,883652.1766907515,127543.38259549999
_570168,141.33091735839844,23.302627563476562,1332208.62315638,173203.9493759
_570169,141.9161376953125,22.7174072265625,1391226.252960154,181655.54949638998
_570170,136.10226440429688,28.531280517578125,2079349.6819491694,264075.29088508995
_570171,137.69325256347656,26.940292358398438,1910136.8093093033,241576.50878009
_570172,158.30838012695312,6.325164794921875,223143.13583403337,40243.3749774
_570173,140.88487243652344,23.748672485351562,1359389.6873634784,184084.0950352
_570174,156.03323364257812,8.600311279296875,243901.6099201801,32339.711270694002
_570175,145.93580627441406,18.697738647460938,793512.7112419303,122665.9854172
_570176,153.98788452148438,10.645660400390625,423747.9003358837,66302.27483879999
_570177,137.91375732421875,26.71978759765625,2593971.0177600537,317294.14459548995
_570178,159.45018005371094,5.1833648681640625,385001.15605036746,52861.6760713
_570179,138.80471801757812,25.828826904296875,1560744.5293993342,213042.16247954
_570180,152.1335906982422,12.499954223632812,474171.44676137506,77793.13188619
_570181,143.40505981445312,21.228485107421875,1024103.7327201894,142986.76869889998
_570182,138.63243103027344,26.001113891601562,1612664.3485826137,214245.84680153997
_570183,140.98268127441406,23.650863647460938,1388620.3089033966,183994.76064074
_570184,138.08346557617188,26.550079345703125,1734352.897423242,230209.51637493997
_570185,134.5756378173828,30.057907104492188,2585712.283246907,316150.4078145899
_570186,139.6173553466797,25.016189575195312,1439503.5915022679,189339.08045599997
_570187,142.03036499023438,22.603179931640625,1200413.019852358,161531.1843799
_570188,145.0157012939453,19.617843627929688,816855.3440103703,123577.38354630001
_570189,152.0164794921875,12.6170654296875,454631.63574479276,61239.86285929
_570190,149.55075073242188,15.082794189453125,525760.0714219259,84207.89459325
_570191,152.66905212402344,11.964492797851562,437485.37630024884,63918.4597948
_570192,139.35836791992188,25.275177001953125,1677324.5656515039,192329.05782023
_570193,138.9925537109375,25.6409912109375,1507403.3486639827,205739.64476039997
_570194,142.7787628173828,21.854782104492188,1133964.831122463,161496.1887314
_570195,148.90383911132812,15.729705810546875,554740.1295897206,86426.27132430002
_570196,139.36077880859375,25.27276611328125,1469399.4813862173,192117.86976799998
_570197,157.80560302734375,6.82794189453125,260372.0734476035,33244.5814883
_570198,136.82455444335938,27.808990478515625,2144188.4342411356,272332.25538688997
_570199,152.35911560058594,12.274429321289062,388111.3596160462,58459.00570460001
_570200,146.49818420410156,18.135360717773438,789475.2129819429,116104.58534830001
_570201,138.77224731445312,25.861297607421875,1645756.1759332598,223788.90810433996
_570202,141.280029296875,23.353515625,1257048.75264713,166059.081804
_570203,135.90109252929688,28.732452392578125,2220744.2178561054,269156.40345738997
_570204,139.43527221679688,25.198272705078125,1600218.0882488673,212233.34783989997
_570205,134.7630615234375,29.8704833984375,2642357.7299484396,323383.36911678984
_570206,137.1353302001953,27.498214721679688,2014455.9544598493,252621.1232384
_570207,137.79197692871094,26.841567993164062,1944577.7487927643,243900.54511779
_570208,139.27688598632812,25.356658935546875,1442062.5885936737,188005.55483329998
_570209,156.97561645507812,7.657928466796875,272889.9611592794,47830.947131
_570210,141.9846954345703,22.648849487304688,1149392.3168430587,168968.57845865
_570211,145.2860565185547,19.347488403320312,1014898.4801287202,135237.88579109998
_570212,152.1172637939453,12.516281127929688,446148.97098169173,69452.60866720001
_570213,147.7663116455078,16.867233276367188,682566.0539046852,100440.21172660003
_570214,159.1861572265625,5.4473876953125,238527.2626556999,35632.4024908
_570215,137.4972686767578,27.136276245117188,2052001.2626629036,259587.00648469003
_570216,136.86224365234375,27.77130126953125,2176660.849386589,269855.80175678997
_570217,147.20596313476562,17.427581787109375,732487.368413944,106416.1887794
_570218,139.55775451660156,25.075790405273438,1360696.6335354445,176486.6650899
_570219,161.017578125,3.615966796875,180525.6272361789,21454.936301499998
_570220,156.46153259277344,8.172012329101562,279282.36917484214,32317.106864394
_570221,137.68536376953125,26.94818115234375,1778136.5285929511,225561.19564754
_570222,144.35720825195312,20.276336669921875,922210.3872828251,134645.88316559
_570223,151.70167541503906,12.931869506835938,405308.81834284833,65367.3202004
_570224,142.12718200683594,22.506362915039062,1173863.3808619287,166792.72612409998
_570225,142.11599731445312,22.517547607421875,1135809.5273651856,163907.36205065
_570226,135.14727783203125,29.48626708984375,2501122.386721574,298059.9544544899
_570227,142.6228485107422,22.010696411132812,1147720.4862492736,169962.107559
_570228,138.33628845214844,26.297256469726562,1638630.2552442097,212284.24835742998
_570229,148.42530822753906,16.208236694335938,790805.1171053565,101851.8512797
_570230,159.30455017089844,5.3289947509765625,204706.62340396963,24930.542504799996
_570231,158.6937713623047,5.9397735595703125,261068.7359866875,37647.9576951
_570232,135.84657287597656,28.786972045898438,2277310.5526695573,275270.6514372499
_570233,154.1421661376953,10.491378784179688,383683.9328480396,62287.7665375
_570234,152.74002075195312,11.893524169921875,453273.5024108545,61382.6305686
_570235,158.4653778076172,6.1681671142578125,252024.6694424495,33430.4315017
_570236,148.8170166015625,15.8165283203125,538205.4156818434,85427.15673415003
_570237,144.49403381347656,20.139511108398438,883460.8884887729,131890.4584305
_570238,145.57089233398438,19.062652587890625,788496.746229147,120977.89971099999
_570239,154.8922119140625,9.7413330078125,389357.1966749294,74915.65206770001
_570240,137.14273071289062,27.490814208984375,1992862.0061680246,255924.75304180002
_570241,138.58242797851562,26.051116943359375,1674590.7328340434,215874.1493162
_570242,150.40467834472656,14.228866577148438,503626.38661220775,98835.43649979001
_570243,155.11865234375,9.514892578125,380693.9568266064,56124.436255299996
_570244,142.77703857421875,21.85650634765625,1083889.4702784987,154946.29545019995
_570245,147.00357055664062,17.629974365234375,732982.5747764603,103217.80532170001
_570246,135.94776916503906,28.685775756835938,2272607.6330953105,285477.2697527899
_570247,149.8324737548828,14.801071166992188,496246.3292900538,77012.25950475
_570248,137.63600158691406,26.997543334960938,1773309.458060352,240687.15434553998
_570249,135.2884979248047,29.345046997070312,2267583.9712337623,274364.70212658995
_570250,149.9397430419922,14.693801879882812,651286.0566362067,122051.72953079002
_570251,139.9223175048828,24.711227416992188,1382008.3725083382,179194.90408563998
_570252,158.58932495117188,6.044219970703125,272277.52708623494,31436.744657899995
_570253,159.9789581298828,4.6545867919921875,181887.0057359416,27153.3139914
_570254,152.27162170410156,12.361923217773438,454631.0799604387,66174.8669928
_570255,140.3470458984375,24.2864990234375,1377225.5613027653,183360.56644660002
_570256,148.27024841308594,16.363296508789062,570087.287045912,79680.380326
_570257,159.09091186523438,5.542633056640625,225622.23250404527,28980.633480999997
_570258,142.29611206054688,22.337432861328125,1166539.1195368404,159779.33934829998
_570259,149.91883850097656,14.714706420898438,594079.9954715491,91180.5535866
_570260,155.55796813964844,9.075576782226562,288739.3240421704,50345.75267750001
_570261,152.5204315185547,12.113113403320312,422733.6110865244,62697.172154299995
_570262,144.64048767089844,19.993057250976562,848624.8953073064,127524.3895643
_570263,137.95004272460938,26.683502197265625,1754620.8727770313,218155.76750572998
_570264,157.5896453857422,7.0438995361328125,282643.93250977556,42610.638058900004
_570265,153.82351684570312,10.810028076171875,375356.14194176864,59432.1772266
_570266,146.6329345703125,18.0006103515625,713180.9430951362,113072.5108922
_570267,146.22227478027344,18.411270141601562,856807.3562854135,125021.86376270001
_570268,153.01773071289062,11.615814208984375,408535.2265550151,64783.4453715
_570269,137.2152862548828,27.418258666992188,1911724.6846990658,247566.00807199
_570270,158.42483520507812,6.208709716796875,268189.15733968816,40567.54203040001
_570271,147.94326782226562,16.690277099609375,679406.8982407993,89388.63685336
_570272,157.75962829589844,6.8739166259765625,278487.4665053141,34107.373818299995
_570273,136.2047119140625,28.4288330078125,2073202.173922523,266705.25640449
_570274,142.7918701171875,21.8416748046875,1074792.3464476392,151856.49374150002
_570275,153.55615234375,11.077392578125,349542.6051539377,51693.4108564
_570276,161.0830535888672,3.5504913330078125,136294.59544166896,19697.31103116
_570277,141.86077880859375,22.77276611328125,1153459.996291455,161178.45896209998
_570278,156.6156463623047,8.017898559570312,282489.8658120532,54268.2411537
_570279,141.27029418945312,23.363250732421875,1346109.7484987169,171278.3707788
_570280,139.1931915283203,25.440353393554688,2040032.0417921618,249060.56651209
_570281,154.86666870117188,9.766876220703125,365503.16498712054,46340.268961
_570282,148.19847106933594,16.435073852539062,585801.3243608011,82507.96924310001
_570283,142.49090576171875,22.14263916015625,1113134.9645222593,155581.06278839998
_570284,145.65203857421875,18.98150634765625,1233162.9914517964,171556.85797424402
_570285,153.42286682128906,11.210678100585938,416063.1514205331,70145.2188597
_570286,144.8507843017578,19.782760620117188,960408.1947120068,136519.66306229998
_570287,155.54551696777344,9.088027954101562,285869.6441187025,52272.87365290001
_570288,136.71629333496094,27.917251586914062,1967203.8551696127,246198.85965619
_570289,154.11947631835938,10.514068603515625,499894.54988247453,69387.982052294
_570290,144.88577270507812,19.747772216796875,811786.3589065569,122744.07390490001
_570291,139.15469360351562,25.478851318359375,1449017.2356211045,178064.1903868
_570292,140.26490783691406,24.368637084960938,1349258.9041499658,173252.40209269998
_570293,148.9832763671875,15.6502685546875,519365.6544268076,90017.86581095001
_570294,142.39364624023438,22.239898681640625,1123989.013862359,154731.6888615
_570295,135.0366668701172,29.596878051757812,2344076.5466632172,285066.87698849
_570296,141.3110809326172,23.322463989257812,1250171.85181059,173639.7416641
_570297,155.10948181152344,9.524063110351562,547986.852514387,86398.45617909999
_570298,135.71414184570312,28.919403076171875,2225333.493281859,263965.17857538996
_570299,158.09600830078125,6.53753662109375,267401.77732043795,42575.309106400004
