gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
63,0.0186572245676154,137,4,5,133.0,2.9197080291970803,3.6496350364963503,97.08029197080292
64,0.0203127283355253,139,4,2,135.0,2.8776978417266186,1.4388489208633093,97.12230215827338
65,0.0190062449090415,140,5,4,135.0,3.5714285714285716,2.857142857142857,96.42857142857143
66,0.0198882985969214,146,8,2,138.0,5.47945205479452,1.36986301369863,94.52054794520548
67,0.0205353349383939,145,6,7,139.0,4.137931034482759,4.827586206896552,95.86206896551724
68,0.0215637377145371,147,4,2,143.0,2.7210884353741496,1.3605442176870748,97.27891156462584
69,0.0226570545829042,154,10,3,144.0,6.4935064935064934,1.948051948051948,93.50649350649351
70,0.0192045764096976,141,3,16,138.0,2.127659574468085,11.347517730496454,97.87234042553192
71,0.020435362061306,138,6,9,132.0,4.3478260869565215,6.521739130434782,95.65217391304348
72,0.0198666296193387,143,6,1,137.0,4.195804195804196,0.6993006993006993,95.8041958041958
73,0.0209912536443148,144,7,6,137.0,4.861111111111111,4.166666666666667,95.13888888888889
74,0.0200808625336927,149,9,4,140.0,6.040268456375839,2.684563758389262,93.95973154362416
75,0.0187347619658668,146,4,7,142.0,2.73972602739726,4.794520547945205,97.26027397260275
76,0.0188326265901721,151,10,5,141.0,6.622516556291391,3.3112582781456954,93.37748344370861
77,0.0193669026312274,145,2,8,143.0,1.3793103448275863,5.517241379310345,98.62068965517241
78,0.0183737294761532,141,6,10,135.0,4.25531914893617,7.092198581560283,95.74468085106383
79,0.0193351873923983,146,8,3,138.0,5.47945205479452,2.0547945205479454,94.52054794520548
80,0.0188581089868643,145,4,5,141.0,2.7586206896551726,3.4482758620689653,97.24137931034483
81,0.0194309507286606,140,2,7,138.0,1.4285714285714286,5.0,98.57142857142857
82,0.0209545983701979,144,5,1,139.0,3.4722222222222223,0.6944444444444444,96.52777777777777
83,0.0209831254585473,143,3,4,140.0,2.097902097902098,2.797202797202797,97.9020979020979
84,0.0194769059543683,140,3,6,137.0,2.142857142857143,4.285714285714286,97.85714285714286
85,0.0189787001638448,139,5,6,134.0,3.597122302158273,4.316546762589928,96.40287769784173
86,0.0209625036905816,142,6,3,136.0,4.225352112676056,2.112676056338028,95.77464788732394
87,0.0204288611996522,141,4,5,137.0,2.8368794326241136,3.5460992907801416,97.16312056737588
88,0.0201256066228946,141,5,5,136.0,3.5460992907801416,3.5460992907801416,96.45390070921985
89,0.0202299519720564,139,3,5,136.0,2.158273381294964,3.597122302158273,97.84172661870504
90,0.0195267958950969,137,2,4,135.0,1.4598540145985401,2.9197080291970803,98.54014598540147
91,0.0194978257820171,139,6,4,133.0,4.316546762589928,2.8776978417266186,95.68345323741008
92,0.017838266384778,135,5,9,130.0,3.7037037037037037,6.666666666666667,96.29629629629629
93,0.0178430858042508,136,7,6,129.0,5.147058823529412,4.411764705882353,94.8529411764706
94,0.0163633983505694,125,5,16,120.0,4.0,12.8,96.0
95,0.0189622225488754,129,5,1,124.0,3.875968992248062,0.7751937984496124,96.12403100775194
96,0.0179137384594184,130,6,5,124.0,4.615384615384615,3.8461538461538463,95.38461538461539
97,0.0179408220645334,134,6,2,128.0,4.477611940298507,1.492537313432836,95.5223880597015
98,0.0168882978723404,127,3,10,124.0,2.3622047244094486,7.874015748031496,97.63779527559055
99,0.0166866906955012,125,5,7,120.0,4.0,5.6,96.0
100,0.0169718027529065,0,0,0,,,,
