gen_num,diversity_within
0,0.04244986059897473
1,0.04050111549682513
2,0.047400611620795105
3,0.04677636344820449
4,0.03892350763117493
5,0.04020727377410997
6,0.04142571759015876
7,0.035360814836167966
8,0.0335195530726257
9,0.03929775607487501
10,0.03393435980551054
11,0.032959464777646594
12,0.035273561210003274
13,0.03545334770631213
14,0.03515021968887305
15,0.028857208553690502
16,0.027202507556252097
17,0.026979407554234114
18,0.029248916706788638
19,0.02871275183978767
20,0.031643757159221075
21,0.026417525773195876
22,0.024464831804281346
23,0.022043191227481256
24,0.022586307782328847
25,0.023355636914530995
26,0.025281309367236594
27,0.020477815699658702
28,0.025199131064446052
29,0.024383121623594687
30,0.02738259140278415
31,0.023545900490539593
32,0.026048284625158832
33,0.027277319414042767
34,0.02459736456808199
35,0.021913706274669934
36,0.02200956937799043
37,0.025982256020278833
38,0.026124818577648767
39,0.019191309595654796
40,0.021996838777660694
41,0.021355975813714137
42,0.021608171817705604
43,0.021828284164572033
44,0.023434171282488283
45,0.023053134664042733
46,0.021338105726872246
47,0.02127659574468085
48,0.020764576457645765
49,0.020039814200398142
50,0.020491247116298007
51,0.020034044781982455
52,0.022978347326557666
53,0.021575441644946423
54,0.021946060285563194
55,0.022086255782718996
56,0.022415039768618944
57,0.020279632195490616
58,0.020858243656171116
59,0.021748281184228987
60,0.022983392645314352
61,0.023449094686850698
62,0.023565891472868215
63,0.020972354623450904
64,0.02367382726874178
65,0.02253597610643497
66,0.022476501838986515
67,0.023509417929471747
68,0.024644271673756785
69,0.026188024128291895
70,0.02288204848815037
71,0.02517399674218866
72,0.02153375937760489
73,0.024489795918367346
74,0.022506738544474394
75,0.021429488002053125
76,0.02132701421800948
77,0.02270602377454254
78,0.022022413343758145
79,0.02185141040921732
80,0.0222395630120952
81,0.02359472588480222
82,0.025174621653084983
83,0.02362435803374908
84,0.022815804117974403
85,0.022665210267613325
86,0.024653085326247416
87,0.023906114169805853
88,0.023408506994005138
89,0.023722893319749673
90,0.023517673888255416
91,0.023425445364006172
92,0.021538054968287527
93,0.021254263972710574
94,0.021468778635947112
95,0.022196089960311628
96,0.02149648615130219
97,0.02008300977373142
98,0.021143617021276595
99,0.021091977039113603
100,0.018842710142990778
101,0.01936785474108944
