gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
0,0.0424498605989747,472,0,0,,,,
1,0.0405011154968251,472,0,0,472.0,0.0,0.0,100.0
2,0.0474006116207951,465,0,7,465.0,0.0,1.5053763440860215,100.0
3,0.0467763634482044,452,0,13,452.0,0.0,2.8761061946902653,100.0
4,0.0389235076311749,431,2,23,429.0,0.46403712296983757,5.336426914153132,99.53596287703016
5,0.0402072737741099,419,6,18,413.0,1.431980906921241,4.2959427207637235,98.56801909307876
6,0.0414257175901587,394,3,28,391.0,0.7614213197969543,7.106598984771574,99.23857868020305
7,0.0353608148361679,368,3,29,365.0,0.8152173913043478,7.880434782608695,99.18478260869566
8,0.0335195530726257,342,6,32,336.0,1.7543859649122806,9.35672514619883,98.24561403508773
9,0.039297756074875,338,8,12,330.0,2.366863905325444,3.5502958579881656,97.63313609467455
10,0.0339343598055105,335,7,10,328.0,2.08955223880597,2.985074626865672,97.91044776119404
11,0.0329594647776465,335,7,7,328.0,2.08955223880597,2.08955223880597,97.91044776119404
12,0.0352735612100032,323,8,20,315.0,2.476780185758514,6.191950464396285,97.52321981424149
13,0.0354533477063121,296,14,41,282.0,4.72972972972973,13.85135135135135,95.27027027027027
14,0.035150219688873,296,19,19,277.0,6.418918918918919,6.418918918918919,93.58108108108108
15,0.0288572085536905,251,10,55,241.0,3.9840637450199203,21.91235059760956,96.01593625498008
16,0.027202507556252,243,12,20,231.0,4.938271604938271,8.23045267489712,95.06172839506173
17,0.0269794075542341,245,17,15,228.0,6.938775510204081,6.122448979591836,93.06122448979592
18,0.0292489167067886,243,16,18,227.0,6.584362139917696,7.407407407407407,93.4156378600823
19,0.0287127518397876,238,18,23,220.0,7.563025210084033,9.663865546218487,92.43697478991596
20,0.031643757159221,221,23,40,198.0,10.407239819004525,18.099547511312217,89.59276018099547
21,0.0264175257731958,205,22,38,183.0,10.731707317073171,18.536585365853657,89.26829268292683
22,0.0244648318042813,200,22,27,178.0,11.0,13.5,89.0
23,0.0220431912274812,197,14,17,183.0,7.106598984771574,8.629441624365482,92.89340101522842
24,0.0225863077823288,193,19,23,174.0,9.844559585492227,11.917098445595855,90.15544041450777
25,0.0233556369145309,185,16,24,169.0,8.64864864864865,12.972972972972974,91.35135135135135
26,0.0252813093672365,173,22,34,151.0,12.716763005780347,19.653179190751445,87.28323699421965
27,0.0204778156996587,168,22,27,146.0,13.095238095238095,16.071428571428573,86.9047619047619
28,0.025199131064446,174,25,19,149.0,14.367816091954023,10.919540229885058,85.63218390804597
29,0.0243831216235946,167,19,26,148.0,11.377245508982035,15.568862275449101,88.62275449101796
30,0.0273825914027841,179,34,22,145.0,18.99441340782123,12.29050279329609,81.00558659217877
31,0.0235459004905395,168,26,37,142.0,15.476190476190476,22.023809523809526,84.52380952380952
