subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,n,rank,distance,subsetID
_990104,161.50144958496094,3.1320953369140625,52836.69407460532,6495.189616590001,0,0,inf,990104
_820222,161.30429077148438,3.329254150390625,54623.276749764525,7768.824809900001,0,0,0.013543333816677019,820222
_930212,161.20339965820312,3.430145263671875,60260.78651313321,8286.558808900001,0,0,0.009186355376670959,930212
_770019,161.1265411376953,3.5070037841796875,62079.77964588595,7767.0531572,0,0,0.006784703371019598,770019
_990005,161.0591278076172,3.5744171142578125,64479.690175415686,9383.685459,0,0,0.006606327504951754,990005
_950029,160.9912109375,3.642333984375,66698.24411849515,9308.2597392,0,0,0.007332233949255469,950029
_840040,160.88580322265625,3.74774169921875,67312.89123904379,8088.1345583,0,0,0.008230021451262465,840040
_1010165,160.80056762695312,3.832977294921875,70265.4125562789,8182.08188589,0,0,0.006611535548983206,1010165
_960143,160.7419891357422,3.891555786132813,71104.40651430619,8821.5298289,0,0,0.006053855047281425,960143
_960132,160.6819305419922,3.951614379882813,75030.64498099385,9650.3268589,0,0,0.009368260207108195,960132
_910026,160.5714569091797,4.0620880126953125,79773.13588406342,10845.91536136,0,0,0.008632988750598806,910026
_960152,160.49899291992188,4.134552001953125,80461.98743723627,8993.310471,0,0,0.00843590567791744,960152
_1000186,160.36070251464844,4.2728424072265625,81908.40865708927,11070.5777283,0,0,0.012595870528162773,1000186
_960162,160.2229766845703,4.410568237304688,87483.97349853463,11330.6305318,0,0,0.015078610296416672,960162
_960031,160.02633666992188,4.607208251953125,89923.3621732842,12608.844363700002,0,0,0.014698889042197044,960031
_990027,159.88800048828125,4.74554443359375,94401.71311763432,14500.6737687,0,0,0.0185284861567621,990027
_950223,159.7079315185547,4.9256134033203125,108939.4996275472,15156.584507,0,0,0.012368875908343855,950223
_1000038,159.69451904296875,4.93902587890625,108987.20147960375,17337.366972300002,0,0,0.0007574484579588953,1000038
_1010022,159.69100952148438,4.942535400390625,109329.65472789128,17276.3383747,0,0,0.005122493727378031,1010022
_990086,159.57858276367188,5.054962158203125,111477.45420777069,16130.204144000005,0,0,0.00839737099667629,990086
_960010,159.5104522705078,5.123092651367188,114353.735144167,15923.292673500002,0,0,0.012387904231391127,960010
_990043,159.3125,5.321044921875,118916.55257298346,16597.821095000003,0,0,0.011444110705783998,990043
_950013,159.30545043945312,5.328094482421875,125272.23686499656,19155.8503011,0,0,0.010227763189086286,950013
_900214,159.17190551757812,5.461639404296875,132900.15323022814,20438.9029923,0,0,0.022870369768562052,900214
_950142,158.83102416992188,5.802520751953125,140673.07238240828,25949.8128302,0,0,0.016030657611756982,950142
_970155,158.83006286621094,5.803482055664063,142773.02722930224,25957.796909994,0,0,0.007311488972304098,970155
_970042,158.6671600341797,5.9663848876953125,144387.6294845811,26261.667099999995,0,0,0.010990474387109674,970042
_990186,158.60031127929688,6.033233642578125,149999.1202115315,27141.5990489,0,0,0.018105838087535145,990186
_940035,158.2265167236328,6.407028198242188,150130.09376387417,23331.467409360004,0,0,0.014415215706187435,940035
_1010127,158.2258758544922,6.4076690673828125,152230.0486107681,23339.451489154,0,0,0.006366399636259975,1010127
_980036,158.08251953125,6.551025390625,153234.19508067577,23580.872173360003,0,0,0.01321933071405237,980036
_870041,158.07460021972656,6.5589447021484375,173322.07052171175,26201.721699,0,0,0.015093907499066866,870041
_1000212,157.8704376220703,6.763107299804688,173415.22908338773,23987.106984360005,0,0,0.015896133340580806,1000212
_990041,157.6763458251953,6.957199096679688,177234.51045086037,25934.415905660004,0,0,0.016252035733982064,990041
_910090,157.57192993164062,7.061614990234375,188189.11323391815,29526.843781989995,0,0,0.012879063292784012,910090
_960205,157.43739318847656,7.1961517333984375,188704.4716483073,29765.645895459995,0,0,0.007824830659016808,960205
_1010218,157.37326049804688,7.260284423828125,189854.26643834065,26575.769633360003,0,0,0.013119134324428985,1010218
_980038,157.09356689453125,7.53997802734375,190431.75725394813,27329.6286561,0,0,0.018593894470547403,980038
_980066,156.9968719482422,7.6366729736328125,203299.9890663528,32748.08906546,0,0,0.023464489053698835,980066
_1000009,156.61444091796875,8.01910400390625,206988.66028683103,31006.18014846,0,0,0.017442542656216913,1000009
_940112,156.60488891601562,8.028656005859375,212056.16610989475,33009.535327,0,0,0.006959718045725997,940112
_1000179,156.47555541992188,8.157989501953125,212219.4321797965,34030.2152482,0,0,0.012247570689040947,1000179
_980024,156.36953735351562,8.264007568359375,222159.0965799837,33019.3479392,0,0,0.011279114577255105,980024
_820215,156.2973175048828,8.336227416992188,225341.08137263937,34119.6820102,0,0,0.01111614193656234,820215
_990066,156.1205596923828,8.512985229492188,227822.03760214668,34194.5700871,0,0,0.01671741517313372,990066
_890204,155.8710479736328,8.762496948242188,228718.0789585231,33561.5744591,0,0,0.010540539946005824,890204
_1000137,155.86444091796875,8.76910400390625,231205.4619932839,33595.54398746,0,0,0.010158606777772987,1000137
_940093,155.67337036132812,8.960174560546875,236853.1427435841,34420.493642999994,0,0,0.012459143225020328,940093
_1000022,155.65762329101562,8.975921630859375,244715.1265655143,40104.3987692,0,0,0.004486373280602452,1000022
_980002,155.63148498535156,9.002059936523438,244948.75251995889,35316.399534,0,0,0.006071038398762368,980002
_980069,155.54714965820312,9.086395263671877,250336.66945509007,35303.8840459,0,0,0.010753869252061982,980069
_980028,155.4469451904297,9.186599731445312,256011.57568965183,44711.708313994,0,0,0.018150290750424514,980028
_970014,155.13963317871094,9.493911743164062,259484.98503337492,41468.1668192,0,0,0.023506411100495103,970014
_980007,154.88768005371094,9.745864868164062,264737.2234968844,45193.00498649,0,0,0.022871020514428034,980007
_1000001,154.5893096923828,10.044235229492188,267362.4722248284,45760.52344129,0,0,0.032531869158466675,1000001
_1010045,154.12075805664062,10.512786865234377,277514.8310578252,46095.54731729,0,0,0.036394718170790895,1010045
_1010015,154.03009033203125,10.60345458984375,311279.746069075,50035.072396170006,0,0,0.018689884882386452,1010015
_1010206,153.95755004882812,10.675994873046877,312359.2370424489,51303.7991139,0,0,0.004235554344679542,1010206
_950044,153.95240783691406,10.681137084960938,315141.33634675154,54232.1628713,0,0,0.003777973033208794,950044
_960053,153.9272003173828,10.706344604492188,319664.55009202735,54190.19882217,0,0,0.01111170880645108,960053
_870181,153.70355224609375,10.92999267578125,320804.2773689145,55407.3850192,0,0,0.013235563526827813,870181
_870025,153.59266662597656,11.040878295898438,322631.05681652203,58034.8651778,0,0,0.007309975338056595,870025
_980035,153.5273895263672,11.106155395507812,323295.31103642704,57263.1512758,0,0,0.00880348261032675,980035
_1010155,153.4014434814453,11.232101440429688,327706.3737138097,55848.219512200005,0,0,0.009362077095402663,1010155
_990007,153.34103393554688,11.292510986328123,330378.29051094793,59178.2899465,0,0,0.01253623529621376,990007
_1010137,153.09226989746094,11.541275024414062,331278.0319118274,57677.7225632,0,0,0.014874804885152998,1010137
_1010017,153.08758544921875,11.54595947265625,345859.68992664054,60395.6024263,0,0,0.023745415941016788,1010017
_1010062,152.59848022460938,12.035064697265623,347148.0198965542,51737.58193408999,0,0,0.03647685882284747,1010062
_980025,152.1122283935547,12.521316528320312,348741.62907806825,51992.77792339001,0,0,0.03366105980765185,980025
_970009,151.80592346191406,12.827621459960938,360466.8353380526,52691.08565649,0,0,0.020162384788369216,970009
_1000019,151.79493713378906,12.838607788085938,372329.0056107872,52971.95876439,0,0,0.04122953648020693,1000019
_1000006,150.7905731201172,13.842971801757812,372359.0353384211,53601.27465039,0,0,0.040031699292466694,1000006
_1010003,150.74952697753906,13.884017944335938,377970.52606537146,54481.20659929,0,0,0.009948635852267167,1010003
_1010023,150.61273193359375,14.02081298828125,381887.60540677,61042.47904959,0,0,0.014156918827714533,1010023
_980032,150.51414489746094,14.119400024414062,393283.2488035655,65323.51959729,0,0,0.011451846396633655,980032
_1000126,150.46348571777344,14.170059204101562,398355.33425179217,65635.25117059,0,0,0.010556349267429637,1000126
_960123,150.30426025390625,14.32928466796875,401293.8979613771,65709.97306059,0,0,0.011796347391334151,960123
_950017,150.2057647705078,14.427780151367188,405008.4550635499,66021.82733038999,0,0,0.008753014614581223,950017
_990110,150.17236328125,14.461181640625,412113.5535808485,66830.80384989001,0,0,0.02152537960930491,990110
_940048,149.7852783203125,14.8482666015625,422085.3311166164,67510.25424039,0,0,0.02476088727913718,940048
_970176,149.7740478515625,14.8594970703125,440222.1020524075,68461.08330409,0,0,0.007581398086262362,970176
_1010107,149.76223754882812,14.871307373046877,440499.2627306802,68472.92887059003,0,0,0.009061900108143938,1010107
_1010221,149.7607421875,14.872802734375,463643.2600862357,70250.28080939001,0,0,0.014634633067112683,1010221
_970146,149.63211059570312,15.001434326171877,467552.1490414326,69505.31106239001,0,0,0.04639562503430532,970146
_1010004,148.57281494140625,16.06072998046875,472528.8782672495,83168.16616989,0,0,0.054634831714884015,1010004
_990038,148.3401641845703,16.293380737304688,488618.7008296839,85084.76613650002,0,0,0.019124299320101883,990038
_1010135,148.33343505859375,16.30010986328125,501006.9463641849,85790.6787853,0,0,0.009462605420753382,1010135
_1000110,148.31715393066406,16.316390991210938,512171.6474979063,88734.70276050002,0,0,0.005906497893232822,1000110
_1010140,148.31317138671875,16.32037353515625,515123.4857136695,88850.64626780001,0,0,0.00699646604080913,1010140
_990080,148.2649688720703,16.368576049804688,526098.9996675729,92258.9261171,0,0,0.011344893597302144,990080
_950145,148.14894104003906,16.484603881835938,529813.5567697458,92570.7803869,0,0,0.007079267638321564,950145
_990088,148.14451599121094,16.489028930664062,533483.7341577827,92736.4412434,0,0,0.005365954134723398,990088
_970074,148.0574188232422,16.576126098632812,535389.1216111912,92830.8331904,0,0,0.019381658621344375,970074
_1010213,147.64378356933594,16.989761352539062,536751.6185530198,92238.34362250002,0,0,0.04090632014425406,1010213
_960118,147.45352172851562,17.180023193359375,587194.024254304,104417.291929,0,0,0.030111810106840955,960118
_1000173,147.36630249023438,17.267242431640625,591449.6124541408,101004.5211,0,0,0.021240690369185515,1000173
_990136,147.33547973632812,17.298065185546875,633480.6872559318,107581.4182765,0,0,0.027651203215182392,990136
_950156,147.09043884277344,17.543106079101562,639590.1325312763,103348.63012866,0,0,0.015346401693410304,950156
_960056,147.04490661621094,17.588638305664062,646568.7531596478,102870.43816095,0,0,0.010453361127918129,960056
_960109,146.9485321044922,17.685012817382812,654059.5420135681,103749.2761051,0,0,0.010828164236907375,960109
_1010111,146.9388427734375,17.6947021484375,665615.2169361415,104700.47314,0,0,0.006885058458510324,1010111
_1010118,146.93109130859375,17.70245361328125,671127.5892723245,105470.1145491,0,0,0.024231251426906502,1010118
_1010002,146.69448852539062,17.939056396484375,707542.8575659201,117579.07825476,0,0,0.02579975705144822,1010002
_1000160,146.64454650878906,17.988998413085938,713154.3482928707,118459.01020366,0,0,0.025760607325722346,1000160
_1000066,146.1352081298828,18.498336791992188,722421.2995652951,118801.68074276,0,0,0.02738643913769589,1000066
_1010131,146.1185760498047,18.514968872070312,735774.2078816391,119611.84558886,0,0,0.013046810440376871,1010131
_1010219,145.91677856445312,18.716766357421875,736384.076406561,120559.19790676,0,0,0.018380376857617932,1010219
_980221,145.88258361816406,18.750961303710938,762557.1137225905,118845.6728962,0,0,0.03272707075500405,980221
_950003,145.38951110839844,19.24403381347656,773456.0969978881,110407.07170400002,0,0,0.024563109630295638,950003
_990169,145.34805297851562,19.28549194335937,776620.1112194945,111006.7537175,0,0,0.010320619257592728,990169
_1000131,145.3477325439453,19.285812377929688,797490.6979913753,112537.77716550004,0,0,0.008959492531090515,1000131
_1000197,145.33309936523438,19.300445556640625,799598.2882650585,117068.49427900002,0,0,0.002945440358537768,1000197
_1010189,145.32106018066406,19.312484741210938,802887.6740415292,111861.5888289,0,0,0.008720411083450858,1010189
_900156,145.14625549316406,19.487289428710938,804881.0069575728,117837.98695900002,0,0,0.010507723918643585,900156
_940041,145.1091766357422,19.52436828613281,810567.3795612254,117792.32820610002,0,0,0.014799000213702819,940041
_980223,144.80836486816406,19.825180053710938,811783.1033024678,118278.82145200002,0,0,0.01741194879239389,980223
_1000208,144.77279663085938,19.860748291015625,824753.0091494911,118885.723881,0,0,0.014778223378019581,1000208
_1010136,144.57928466796875,20.05426025390625,829416.9087223008,118513.1855091,0,0,0.014021691436193248,1010136
_960013,144.53228759765625,20.10125732421875,839188.2083067627,119008.8592564,0,0,0.012508705212917992,960013
_950153,144.5259552001953,20.107589721679688,858280.0661900257,123811.01222540002,0,0,0.010704900202053468,950153
_960191,144.51605224609375,20.11749267578125,866804.5374415988,120342.41036580002,0,0,0.0061664406317335895,960191
_1010192,144.4740447998047,20.159500122070312,869968.5516632053,120942.0923793,0,0,0.004267514194013923,1010192
_990155,144.4707489013672,20.16279602050781,873963.7399803206,122026.2043704,0,0,0.0026840559089114074,990155
