gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
0,0.0213673143078637,441,175,11,266.0,39.682539682539684,2.494331065759637,60.317460317460316
1,0.0191325426370011,442,6,5,436.0,1.3574660633484164,1.1312217194570136,98.64253393665159
2,0.0189366659606015,447,11,6,436.0,2.460850111856823,1.342281879194631,97.53914988814317
3,0.0177488112805377,433,3,17,430.0,0.6928406466512702,3.9260969976905313,99.30715935334872
4,0.0181142591732466,429,12,16,417.0,2.797202797202797,3.7296037296037294,97.2027972027972
5,0.0170778751105038,425,3,7,422.0,0.7058823529411765,1.6470588235294117,99.29411764705883
6,0.0164820107270093,421,4,8,417.0,0.9501187648456056,1.9002375296912113,99.04988123515439
7,0.0176931502232707,420,5,6,415.0,1.1904761904761905,1.4285714285714286,98.80952380952381
8,0.0168472216501215,409,9,20,400.0,2.2004889975550124,4.88997555012225,97.79951100244499
9,0.0157317654536786,396,1,14,395.0,0.25252525252525254,3.5353535353535355,99.74747474747475
10,0.0155816768852266,399,4,1,395.0,1.0025062656641603,0.2506265664160401,98.99749373433583
11,0.0158710217755443,379,2,22,377.0,0.5277044854881267,5.804749340369393,99.47229551451187
12,0.0157135711903967,377,3,5,374.0,0.7957559681697612,1.3262599469496021,99.20424403183024
13,0.0151552488910793,369,10,18,359.0,2.710027100271003,4.878048780487805,97.289972899729
14,0.0147560524476961,359,1,11,358.0,0.2785515320334262,3.064066852367688,99.72144846796657
15,0.0144706778370144,361,8,6,353.0,2.21606648199446,1.6620498614958448,97.78393351800554
16,0.0147526501766784,334,9,36,325.0,2.694610778443114,10.778443113772456,97.30538922155688
17,0.0157576901302132,334,7,7,327.0,2.095808383233533,2.095808383233533,97.90419161676647
18,0.0152047851696269,333,8,9,325.0,2.4024024024024024,2.7027027027027026,97.5975975975976
19,0.0140707777071413,332,9,10,323.0,2.710843373493976,3.0120481927710845,97.28915662650603
20,0.0134425964798966,333,10,9,323.0,3.003003003003003,2.7027027027027026,96.996996996997
21,0.0139501957191638,335,7,5,328.0,2.08955223880597,1.492537313432836,97.91044776119404
22,0.0143928294406618,334,4,5,330.0,1.1976047904191616,1.4970059880239521,98.80239520958084
23,0.0141680535996244,332,9,11,323.0,2.710843373493976,3.3132530120481927,97.28915662650603
24,0.0155180496952648,331,5,6,326.0,1.5105740181268883,1.8126888217522659,98.48942598187311
25,0.0152108570908097,334,6,3,328.0,1.7964071856287425,0.8982035928143712,98.20359281437126
26,0.0163740964744062,333,7,8,326.0,2.1021021021021022,2.4024024024024024,97.89789789789789
27,0.0151154967481498,337,7,3,330.0,2.077151335311573,0.8902077151335311,97.92284866468843
28,0.0153547396468409,340,6,3,334.0,1.7647058823529411,0.8823529411764706,98.23529411764706
29,0.0156491675006823,344,8,4,336.0,2.3255813953488373,1.1627906976744187,97.67441860465117
30,0.0154323764959956,343,10,11,333.0,2.9154518950437316,3.206997084548105,97.08454810495627
31,0.0152198170051327,341,8,10,333.0,2.346041055718475,2.932551319648094,97.65395894428153
32,0.0164811334393523,342,6,5,336.0,1.7543859649122806,1.4619883040935673,98.24561403508773
33,0.0158930828968755,352,14,4,338.0,3.977272727272727,1.1363636363636365,96.02272727272727
34,0.0138600983619883,341,4,15,337.0,1.1730205278592376,4.39882697947214,98.82697947214076
35,0.0151077538324816,340,10,11,330.0,2.9411764705882355,3.235294117647059,97.05882352941177
36,0.0139191131184561,339,9,10,330.0,2.6548672566371683,2.949852507374631,97.34513274336283
37,0.014638879514006,347,11,3,336.0,3.170028818443804,0.8645533141210374,96.82997118155619
38,0.0150656652172003,343,6,10,337.0,1.749271137026239,2.9154518950437316,98.25072886297376
39,0.0152474364690147,342,10,11,332.0,2.9239766081871346,3.216374269005848,97.07602339181287
40,0.0151582701738742,340,4,6,336.0,1.1764705882352942,1.7647058823529411,98.82352941176471
41,0.0153601694915254,348,10,2,338.0,2.8735632183908044,0.5747126436781609,97.1264367816092
42,0.0158079358571363,347,5,6,342.0,1.440922190201729,1.7291066282420748,98.55907780979827
43,0.0146559504878153,341,5,11,336.0,1.466275659824047,3.225806451612903,98.53372434017595
44,0.0157889891364389,343,10,8,333.0,2.9154518950437316,2.3323615160349855,97.08454810495627
45,0.0146494894222069,340,7,10,333.0,2.0588235294117645,2.9411764705882355,97.94117647058823
46,0.0150567635174138,313,9,36,304.0,2.8753993610223643,11.501597444089457,97.12460063897764
47,0.0147954329210275,311,9,11,302.0,2.8938906752411575,3.536977491961415,97.10610932475885
48,0.0137555982085732,301,5,15,296.0,1.6611295681063123,4.983388704318937,98.33887043189368
49,0.0142953084524609,298,8,11,290.0,2.684563758389262,3.6912751677852347,97.31543624161074
50,0.0143267826004995,304,10,4,294.0,3.289473684210526,1.3157894736842106,96.71052631578948
51,0.0137242669993761,308,11,7,297.0,3.5714285714285716,2.272727272727273,96.42857142857143
52,0.0154710974032434,311,15,12,296.0,4.823151125401929,3.8585209003215435,95.17684887459806
53,0.0125233257308729,302,4,13,298.0,1.3245033112582782,4.304635761589404,98.67549668874172
54,0.0132328454999561,302,7,7,295.0,2.3178807947019866,2.3178807947019866,97.68211920529801
55,0.013881957991199,306,6,2,300.0,1.9607843137254901,0.6535947712418301,98.03921568627452
56,0.0133339299297507,298,4,12,294.0,1.342281879194631,4.026845637583893,98.65771812080537
57,0.0136973493525314,293,6,11,287.0,2.04778156996587,3.7542662116040955,97.95221843003414
58,0.0132723522554031,296,10,7,286.0,3.3783783783783785,2.364864864864865,96.62162162162163
