# Timestep,0,1,2
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.00019560464716050774,0.0003456702979747206
7,0.0,0.0006291722529567778,0.001060911687090993
8,0.0,0.001287361141294241,0.001990402350202203
9,0.0,0.0022926959209144115,0.003189544193446636
10,0.0,0.0038784313946962357,0.004819837398827076
11,0.0,0.006428798194974661,0.007139261811971664
12,0.0,0.010476058349013329,0.010496899485588074
13,0.0,0.016550656408071518,0.015277753584086895
14,0.0,0.02491251565515995,0.02178730070590973
15,0.0,0.035394106060266495,0.030158227309584618
16,0.0,0.04753706604242325,0.04038552567362785
17,0.0,0.06090687960386276,0.05248033627867699
18,0.0,0.07532914727926254,0.0666242241859436
19,0.0,0.09093403816223145,0.08323981612920761
20,0.0,0.10808451473712921,0.10299666970968246
21,0.0,0.12732216715812683,0.12680713832378387
22,0.0,0.14940054714679718,0.15580056607723236
23,0.0,0.17537954449653625,0.19117042422294617
24,0.0,0.20670601725578308,0.23380015790462494
25,0.0,0.2452469915151596,0.28377577662467957
26,0.0,0.29339712858200073,0.3401528000831604
27,0.0,0.35468798875808716,0.4013639986515045
28,0.0,0.4355430006980896,0.4663543701171875
29,0.0,0.5479664206504822,0.5362008213996887
30,0.0,0.7102423906326294,0.6158421635627747
31,0.0,0.9410707354545593,0.7153971791267395
32,0.0,1.248803973197937,0.8499880433082581
33,0.0,1.627648949623108,1.0362803936004639
34,0.0,2.0670082569122314,1.285010576248169
35,0.0,2.5622997283935547,1.593245267868042
36,0.0,3.1146178245544434,1.9434295892715454
37,0.0,3.721640110015869,2.3113608360290527
38,0.0,4.370871067047119,2.676978349685669
39,0.0,5.0420379638671875,3.0311083793640137
40,0.0,5.716174125671387,3.3767058849334717
41,0.0,6.384359836578369,3.726780414581299
42,0.0,7.051473140716553,4.100902557373047
43,0.0,7.734694957733154,4.520539283752441
44,0.0,8.458476066589355,5.002949237823486
45,0.0,9.247410774230957,5.554689884185791
46,0.0,10.118395805358887,6.167802333831787
47,0.0,11.074408531188965,6.8218817710876465
48,0.0,12.103150367736816,7.492262840270996
49,0.0,13.182512283325195,8.161075592041016
50,0.0,14.29182243347168,8.827478408813477
51,0.0,15.42520809173584,9.515827178955078
52,0.0,16.603551864624023,10.282408714294434
53,0.0,17.883056640625,11.219918251037598
54,0.0,19.358386993408203,12.453962326049805
55,0.0,21.15593147277832,14.12140941619873
56,0.0,23.409635543823242,16.325546264648438
57,0.0,26.216938018798828,19.084976196289062
58,0.0,29.590221405029297,22.314281463623047
59,0.0,33.4366455078125,25.85863494873047
60,0.0,37.588191986083984,29.55835723876953
61,0.0,41.864898681640625,33.29856872558594
62,0.0,46.13036346435547,37.023048400878906
63,0.0,50.313419342041016,40.72156524658203
64,0.0,54.39950942993164,44.409873962402344
65,0.0,58.41004180908203,48.115394592285156
66,0.0,62.287208557128906,51.78696060180664
67,0.0,66.13270568847656,55.523223876953125
68,0.0,70.00576782226562,59.39006042480469
69,0.0,73.98747253417969,63.48526382446289
70,0.0,78.19166564941406,67.94477081298828
71,0.0,82.76512145996094,72.92820739746094
72,0.0,87.8671646118164,78.58174896240234
73,0.0,93.6283187866211,84.9847640991211
74,0.0,100.09749603271484,92.09852600097656
75,0.0,107.19876861572266,99.74281311035156
76,0.0,114.72066497802734,107.61723327636719
77,0.0,122.34913635253906,115.363037109375
78,0.0,129.7337188720703,122.63892364501953
79,0.0,136.5587158203125,129.18099975585938
80,0.0,142.5936737060547,134.83016967773438
81,0.0,147.7113800048828,139.5284881591797
82,0.0,151.87905883789062,143.2964630126953
83,0.0,155.13409423828125,146.2051544189453
84,0.0,157.556640625,148.35060119628906
85,0.0,159.24624633789062,149.8355255126953
86,0.0,160.30563354492188,150.757568359375
87,0.0,160.8305206298828,151.20355224609375
88,0.0,160.90455627441406,151.24710083007812
89,0.0,160.59823608398438,150.9491424560547
90,0.0,159.9691619873047,150.3592071533203
91,0.0,159.064208984375,149.51734924316406
92,0.0,157.9209442138672,148.4562530517578
93,0.0,156.56964111328125,147.2024383544922
94,0.0,155.03504943847656,145.77822875976562
95,0.0,153.33787536621094,144.20242309570312
96,0.0,151.4956817626953,142.49143981933594
97,0.0,149.523681640625,140.65956115722656
98,0.0,147.43580627441406,138.72000122070312
99,0.0,145.24461364746094,136.68463134765625
100,0.0,142.96214294433594,134.56454467773438
101,0.0,140.59957885742188,132.37002563476562
102,0.0,138.16763305664062,130.11048889160156
103,0.0,135.67660522460938,127.79528045654297
104,0.0,133.13632202148438,125.43284606933594
105,0.0,130.5560302734375,123.0314712524414
106,0.0,127.94464874267578,120.5988998413086
107,0.0,125.31058502197266,118.14266204833984
108,0.0,122.66156768798828,115.66971588134766
109,0.0,120.00505065917969,113.18675231933594
110,0.0,117.3477554321289,110.7000503540039
111,0.0,114.69598388671875,108.21551513671875
