gen_num,diversity_within
0,0.04563182527301092
1,0.043559322033898305
2,0.037894736842105266
3,0.041577444682369735
4,0.0382830626450116
5,0.04416094210009813
6,0.040054179566563465
7,0.03223330775134305
8,0.03163087637840975
9,0.03207261724659607
10,0.028904291402448018
11,0.03174856413529036
12,0.033244118889984506
13,0.036202735317779566
14,0.03616578652584414
15,0.037049021193981554
16,0.03774680603948897
17,0.03962524957763784
18,0.033739456419868794
19,0.03494926719278467
20,0.034688346883468835
21,0.03631532329495128
22,0.0321491287315953
23,0.030662020905923345
24,0.029426496368645128
25,0.03050496075818155
26,0.030730025483435768
27,0.02760866487328331
28,0.030542531815137306
29,0.03275240384615385
30,0.028961522548613984
31,0.027906324498667787
32,0.02908305816611633
33,0.030194676201827572
34,0.030846582416089143
35,0.025352477040486352
36,0.024911438692720833
37,0.02420321111909897
38,0.02497551420176298
39,0.022116218560277536
40,0.02409264812325509
41,0.025228066223673837
42,0.02505459142627284
43,0.023240298009562992
44,0.020790448744339236
45,0.026178709763590224
46,0.026181437360911115
47,0.02558719328172156
48,0.025328441235649188
49,0.024802431610942248
50,0.022176261059404803
51,0.025303247684883266
52,0.02683873915029694
53,0.026686074721009218
54,0.02293475840570029
55,0.025
56,0.023718439173680182
57,0.022456770716370984
58,0.022414958323946833
59,0.02186834137041606
60,0.02269242563630788
61,0.023006304612321647
62,0.02509090909090909
63,0.022200241784811517
64,0.02233797455674647
65,0.025111476179300634
66,0.022340536590458294
67,0.02463964518910928
68,0.025855165312893263
69,0.025372959003876424
70,0.02532088681446908
71,0.022928994082840236
72,0.024830002060581082
73,0.02565226923920193
74,0.0244005941014216
75,0.02379448304906296
76,0.023383230603659134
77,0.022702702702702703
78,0.0240582462804685
79,0.0225115004404424
80,0.02282657155595185
81,0.02305503777101933
82,0.0222052067381317
83,0.02102826275682454
84,0.022582458770614693
85,0.022884012539184952
86,0.024620573355817875
87,0.023477226008871577
88,0.021910851984201618
89,0.022677757971875618
90,0.020976353928299007
91,0.020296422165581043
92,0.021511358368103847
93,0.022314931599883573
94,0.022281115037298783
95,0.021646658474335948
96,0.022063157894736844
97,0.022593406593406595
98,0.020939690231028815
99,0.020084475476252046
100,0.0208265272786671
