gen_num,diversity_within
61,0.012111037832004316
62,0.01212047012732615
63,0.013415315818893237
64,0.014383645489043946
65,0.015165357208112552
66,0.01513367094570722
67,0.015066674363562894
68,0.015189721421709894
69,0.016149142076827168
70,0.015327450069670227
71,0.015371076562041654
72,0.015460976722957554
73,0.015039220989991886
74,0.015002757859900717
75,0.014575205895101863
76,0.014636810486073184
77,0.01592477852057177
78,0.015332654264729535
79,0.015723601177955408
80,0.01484868725273596
81,0.015349863956055238
82,0.014778325123152709
83,0.014837819185645272
84,0.015446138465383653
85,0.014478016656982375
86,0.014150009895111814
87,0.014740266341364237
88,0.014011310949202629
89,0.013915373911250837
90,0.015150718080909044
91,0.01448020397363737
92,0.01383482624396192
93,0.013222907157310244
94,0.013087310395856457
95,0.01419079259610821
96,0.013405074446866738
97,0.013481474594393566
98,0.014042592764809821
99,0.012957071056393231
100,0.01328934103198607
101,0.014228692181263207
102,0.013856812933025405
103,0.013710826210826211
104,0.01366580885615405
105,0.013685195916729818
106,0.01359064963305246
107,0.013266419375954614
108,0.013291600565964927
109,0.014502644599897628
110,0.013995279698563207
111,0.013615042962102029
112,0.013790563489790072
113,0.013728472193678327
114,0.01403010956096792
115,0.01354600833600513
116,0.013425453403470206
117,0.013224107665301346
118,0.013298400222301617
119,0.012912369104794898
120,0.014008576679599755
121,0.013979348689436061
122,0.013576106053346111
123,0.014025413569887317
124,0.01302906777401044
125,0.013598853202123127
126,0.012903474308604885
127,0.012194223401119952
128,0.012719082409054776
129,0.013193504736129905
130,0.013056514973241735
131,0.01324779836015791
132,0.013816266554711652
133,0.013853761654901665
134,0.01311714337766442
135,0.013246724811152064
136,0.014054293956653599
137,0.01422070534698521
138,0.014321998024551997
139,0.01396792550439731
140,0.013592832869941304
141,0.01428318896941842
142,0.013947545870745644
143,0.014216833297879884
144,0.014109226057331635
145,0.014262515003883359
146,0.014562051727885243
147,0.014218176686423934
148,0.013624161073825504
149,0.013150428890891493
150,0.01326178350480227
151,0.013888888888888888
152,0.013243950294310006
153,0.013467902051621444
154,0.013351886823708711
155,0.013781851003263209
156,0.014203655352480417
157,0.014273033907331794
158,0.013878049608089308
159,0.013665381034712062
160,0.013275482450459786
161,0.014064930337227388
162,0.014422916039219623
163,0.01374639576208677
164,0.014055667383910599
165,0.014196616243409944
166,0.014189258662645234
167,0.013817725033883177
168,0.013692480359147026
169,0.014030367095906209
170,0.014119709166450273
171,0.014271185328565335
172,0.01396472418015156
173,0.013954103564579063
174,0.013244402096236303
175,0.013194722111155539
176,0.01237947501292697
177,0.01267002049562139
178,0.012816843176541678
179,0.01281572726141595
180,0.012762990359546474
181,0.012542268675069168
182,0.012909118587304003
183,0.0126512143318866
184,0.012802145883500473
185,0.013132340701008046
186,0.01347488770926909
187,0.013586259933350423
188,0.013811087502414526
189,0.01354970852371199
190,0.01342345174473436
191,0.01365734199868136
192,0.01341136308217508
193,0.014390720466457835
194,0.014213663457129757
195,0.013786902442679454
196,0.013529481271416755
197,0.014959329323402
198,0.014692207550678817
199,0.014292739902870843
200,0.014457683707538211
