gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
61,0.0121110378320043,202.0,55,325,147.0,27.22772277227723,160.8910891089109,72.77227722772277
62,0.0121204701273261,198.0,27,31,171.0,13.636363636363637,15.656565656565656,86.36363636363636
63,0.0134153158188932,216.0,38,20,178.0,17.59259259259259,9.25925925925926,82.4074074074074
64,0.0143836454890439,235.0,37,18,198.0,15.74468085106383,7.659574468085107,84.25531914893617
65,0.0151653572081125,249.0,37,23,212.0,14.859437751004016,9.236947791164658,85.14056224899599
66,0.0151336709457072,257.0,24,16,233.0,9.33852140077821,6.22568093385214,90.6614785992218
67,0.0150666743635628,261.0,28,24,233.0,10.727969348659004,9.195402298850574,89.272030651341
68,0.0151897214217098,253.0,21,29,232.0,8.300395256916996,11.462450592885375,91.699604743083
69,0.0161491420768271,272.0,31,12,241.0,11.397058823529411,4.411764705882353,88.6029411764706
70,0.0153274500696702,264.0,22,30,242.0,8.333333333333334,11.363636363636363,91.66666666666667
71,0.0153710765620416,262.0,18,20,244.0,6.870229007633588,7.633587786259542,93.12977099236642
72,0.0154609767229575,271.0,25,16,246.0,9.22509225092251,5.904059040590406,90.77490774907749
73,0.0150392209899918,278.0,33,26,245.0,11.870503597122303,9.352517985611511,88.12949640287769
74,0.0150027578599007,272.0,25,31,247.0,9.191176470588236,11.397058823529411,90.80882352941177
75,0.0145752058951018,269.0,23,26,246.0,8.550185873605948,9.66542750929368,91.44981412639405
76,0.0146368104860731,268.0,23,24,245.0,8.582089552238806,8.955223880597014,91.41791044776119
77,0.0159247785205717,293.0,37,12,256.0,12.627986348122867,4.09556313993174,87.37201365187714
78,0.0153326542647295,286.0,35,42,251.0,12.237762237762238,14.685314685314685,87.76223776223776
79,0.0157236011779554,299.0,35,22,264.0,11.705685618729097,7.357859531772576,88.29431438127091
80,0.0148486872527359,289.0,21,31,268.0,7.26643598615917,10.726643598615917,92.73356401384083
81,0.0153498639560552,299.0,28,18,271.0,9.364548494983278,6.0200668896321075,90.63545150501672
82,0.0147783251231527,300.0,28,27,272.0,9.333333333333334,9.0,90.66666666666667
83,0.0148378191856452,301.0,26,25,275.0,8.637873754152825,8.305647840531561,91.36212624584718
84,0.0154461384653836,309.0,32,24,277.0,10.35598705501618,7.766990291262136,89.64401294498381
85,0.0144780166569823,299.0,16,26,283.0,5.351170568561873,8.695652173913043,94.64882943143813
86,0.0141500098951118,286.0,23,36,263.0,8.041958041958042,12.587412587412587,91.95804195804196
87,0.0147402663413642,290.0,37,33,253.0,12.758620689655173,11.379310344827585,87.24137931034483
88,0.0140113109492026,275.0,20,35,255.0,7.2727272727272725,12.727272727272727,92.72727272727273
89,0.0139153739112508,270.0,22,27,248.0,8.148148148148149,10.0,91.85185185185185
90,0.015150718080909,288.0,33,15,255.0,11.458333333333334,5.208333333333333,88.54166666666667
91,0.0144802039736373,301.0,31,18,270.0,10.299003322259136,5.980066445182724,89.70099667774086
92,0.0138348262439619,295.0,21,27,274.0,7.11864406779661,9.152542372881356,92.88135593220339
93,0.0132229071573102,281.0,13,27,268.0,4.6263345195729535,9.608540925266905,95.37366548042705
94,0.0130873103958564,283.0,20,18,263.0,7.067137809187279,6.360424028268551,92.93286219081273
95,0.0141907925961082,299.0,37,21,262.0,12.37458193979933,7.023411371237458,87.62541806020067
96,0.0134050744468667,289.0,29,39,260.0,10.034602076124568,13.494809688581315,89.96539792387543
97,0.0134814745943935,290.0,14,13,276.0,4.827586206896552,4.482758620689655,95.17241379310344
98,0.0140425927648098,302.0,30,18,272.0,9.933774834437086,5.960264900662252,90.06622516556291
99,0.0129570710563932,281.0,14,35,267.0,4.98220640569395,12.455516014234876,95.01779359430606
100,0.013289341031986,290.0,25,16,265.0,8.620689655172415,5.517241379310345,91.37931034482759
101,0.0142286921812632,303.0,26,13,277.0,8.58085808580858,4.29042904290429,91.41914191419141
102,0.0138568129330254,306.0,28,25,278.0,9.15032679738562,8.169934640522875,90.84967320261438
103,0.0137108262108262,308.0,31,29,277.0,10.064935064935066,9.415584415584416,89.93506493506493
104,0.013665808856154,308.0,27,27,281.0,8.766233766233766,8.766233766233766,91.23376623376623
105,0.0136851959167298,307.0,31,32,276.0,10.09771986970684,10.423452768729641,89.90228013029316
106,0.0135906496330524,300.0,31,38,269.0,10.333333333333334,12.666666666666666,89.66666666666667
107,0.0132664193759546,304.0,24,20,280.0,7.894736842105263,6.578947368421052,92.10526315789474
108,0.0132916005659649,310.0,24,18,286.0,7.741935483870968,5.806451612903226,92.25806451612904
109,0.0145026445998976,340.0,43,13,297.0,12.647058823529411,3.823529411764706,87.3529411764706
110,0.0139952796985632,338.0,36,38,302.0,10.650887573964496,11.242603550295858,89.3491124260355
111,0.013615042962102,328.0,21,31,307.0,6.402439024390244,9.451219512195122,93.59756097560975
112,0.01379056348979,337.0,29,20,308.0,8.6053412462908,5.9347181008902075,91.3946587537092
113,0.0137284721936783,334.0,28,31,306.0,8.383233532934131,9.281437125748504,91.61676646706587
114,0.0140301095609679,356.0,38,16,318.0,10.674157303370787,4.49438202247191,89.32584269662921
115,0.0135460083360051,338.0,26,44,312.0,7.6923076923076925,13.017751479289942,92.3076923076923
116,0.0134254534034702,342.0,37,33,305.0,10.818713450292398,9.649122807017545,89.18128654970761
117,0.0132241076653013,339.0,36,39,303.0,10.619469026548673,11.504424778761061,89.38053097345133
