gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
0,0.0240297424737033,265,0,0,,,,
1,0.023852735286492,276,22,11,254.0,7.971014492753623,3.9855072463768115,92.02898550724638
2,0.0249494860757269,284,17,9,267.0,5.985915492957746,3.1690140845070425,94.01408450704226
3,0.0257736477601472,294,20,10,274.0,6.802721088435374,3.401360544217687,93.19727891156462
4,0.0291998128217126,312,33,15,279.0,10.576923076923077,4.8076923076923075,89.42307692307692
5,0.0330507565189398,308,21,25,287.0,6.818181818181818,8.116883116883116,93.18181818181819
6,0.0346109175377468,298,24,34,274.0,8.053691275167786,11.409395973154362,91.94630872483222
7,0.034241620448517,284,22,36,262.0,7.746478873239437,12.67605633802817,92.25352112676056
8,0.0303206997084548,260,21,45,239.0,8.076923076923077,17.307692307692307,91.92307692307692
9,0.0340742712631438,256,29,33,227.0,11.328125,12.890625,88.671875
10,0.0295066300322542,247,34,43,213.0,13.765182186234817,17.408906882591094,86.23481781376518
11,0.0301152559177097,243,32,36,211.0,13.168724279835391,14.814814814814815,86.83127572016461
12,0.0295259218186858,213,23,53,190.0,10.7981220657277,24.88262910798122,89.2018779342723
13,0.0303576379262545,219,37,31,182.0,16.894977168949772,14.155251141552512,83.10502283105023
14,0.0309141568263234,233,43,29,190.0,18.454935622317596,12.446351931330472,81.54506437768241
15,0.0309120976974939,243,47,37,196.0,19.34156378600823,15.22633744855967,80.65843621399176
16,0.0319727891156462,235,41,49,194.0,17.4468085106383,20.851063829787233,82.55319148936171
17,0.0328472755180353,214,30,51,184.0,14.018691588785046,23.83177570093458,85.98130841121495
18,0.0333383166392584,223,46,37,177.0,20.62780269058296,16.591928251121075,79.37219730941705
19,0.0355237078822991,233,49,39,184.0,21.030042918454935,16.738197424892704,78.96995708154506
20,0.0317176987505148,231,38,40,193.0,16.450216450216452,17.316017316017316,83.54978354978356
21,0.0291071194440802,222,36,45,186.0,16.216216216216218,20.27027027027027,83.78378378378379
22,0.0284285017081503,233,43,32,190.0,18.454935622317596,13.733905579399142,81.54506437768241
23,0.0267909831228608,227,33,39,194.0,14.537444933920705,17.180616740088105,85.46255506607929
