gen,subsetID,Qpeak_reduction,cost,rank,subsetID,created_in_gen
5,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
5,_040062,1.7704925537109375,61788.78354315048,0,_040062,4
5,_040017,1.833709716796875,72139.8856521476,0,_040017,4
5,_050010,1.883056640625,75303.89987375402,0,_050010,5
5,_040073,2.149276733398437,77893.77639402002,0,_040073,4
5,_030096,2.1869659423828125,115403.14102384764,0,_030096,3
5,_040098,2.195068359375,148349.38578111705,0,_040098,4
5,_000275,2.2568511962890625,148639.5920174499,0,_000275,0
5,_040155,2.402923583984375,153148.83979065955,0,_040155,4
5,_050169,3.0068359375,160211.00871949914,0,_050169,5
5,_050103,3.1559600830078125,284250.0310177806,0,_050103,5
5,_040112,3.2038116455078125,287444.08017594845,0,_040112,4
5,_020086,3.2221221923828125,306348.3820642833,0,_020086,2
5,_050059,3.22564697265625,316651.79205420136,0,_050059,5
5,_050085,3.2393035888671875,319742.5915843598,0,_050085,5
5,_050044,3.4244384765625,327236.9940083676,0,_050044,5
5,_050128,4.495132446289063,327952.5103475278,0,_050128,5
5,_040159,4.571197509765625,362728.0420210855,0,_040159,4
5,_040096,4.58612060546875,378672.76016618847,0,_040096,4
5,_050193,4.587646484375,383389.6982636241,0,_050193,5
5,_030207,4.594757080078125,390748.418151577,0,_030207,3
5,_040208,4.7149505615234375,422010.77108361153,0,_040208,4
5,_050067,4.768646240234375,504039.253126182,0,_050067,5
5,_050035,5.112075805664063,518542.3819155095,0,_050035,5
5,_050040,5.9779205322265625,650816.4658051248,0,_050040,5
5,_040180,5.986602783203125,692320.7416441465,0,_040180,4
6,_000122,0.6562347412109375,19558.187445959626,0,_000122,0
6,_030084,1.066864013671875,30810.52090352571,0,_030084,3
6,_040175,1.217071533203125,37736.15549608087,0,_040175,4
6,_050133,1.6967010498046875,50717.06806446736,0,_050133,5
6,_040062,1.7704925537109375,61788.78354315048,0,_040062,4
6,_040017,1.833709716796875,72139.8856521476,0,_040017,4
6,_050010,1.883056640625,75303.89987375402,0,_050010,5
6,_060123,1.8944549560546875,77641.76354915931,0,_060123,6
6,_060094,2.0062408447265625,77841.85445397749,0,_060094,6
6,_040073,2.149276733398437,77893.77639402002,0,_040073,4
6,_060066,2.1517486572265625,95087.5286254653,0,_060066,6
6,_060024,2.64013671875,95226.8934965442,0,_060024,6
6,_060003,2.716064453125,95281.92367616734,0,_060003,6
6,_050169,3.0068359375,160211.00871949914,0,_050169,5
6,_060077,3.0070343017578125,165344.65356475167,0,_060077,6
6,_060196,3.1024627685546875,204734.01764943253,0,_060196,6
6,_060176,3.566009521484375,212300.4151732385,0,_060176,6
6,_060193,3.7470703125,310102.4840276936,0,_060193,6
6,_050128,4.495132446289063,327952.5103475278,0,_050128,5
6,_060168,5.3594818115234375,356331.9153118434,0,_060168,6
