gen_num,diversity_within
0,0.024029742473703302
1,0.023852735286492094
2,0.024949486075726963
3,0.02577364776014728
4,0.029199812821712683
5,0.0330507565189398
6,0.0346109175377468
7,0.034241620448517
8,0.030320699708454812
9,0.034074271263143885
10,0.029506630032254212
11,0.030115255917709752
12,0.02952592181868589
13,0.030357637926254503
14,0.03091415682632347
15,0.030912097697493958
16,0.03197278911564626
17,0.032847275518035304
18,0.033338316639258486
19,0.03552370788229913
20,0.031717698750514896
21,0.029107119444080242
22,0.028428501708150318
23,0.02679098312286085
24,0.028884964682139254
25,0.02491886879925823
26,0.028981790202616056
27,0.025045537340619307
28,0.02825478017293874
29,0.027692307692307693
30,0.03108880524187927
31,0.032076533483398985
32,0.033192604454796916
33,0.03249198159252545
34,0.03151410972640023
35,0.02973010001370051
36,0.030946948088990303
37,0.030200026147208785
38,0.027903371657408603
39,0.02830188679245283
40,0.02660561811656973
41,0.02919298245614035
42,0.026417445482866043
43,0.024898252334211158
44,0.029518314772574803
45,0.027594481103779243
46,0.02648244099021301
47,0.02482509591514331
48,0.02710843373493976
49,0.023303303303303304
50,0.024333449761322623
51,0.028963795255930087
52,0.02498769079271295
53,0.021815212319178722
54,0.027717460722953124
55,0.027285129604365622
56,0.02540220152413209
57,0.026101349630761394
58,0.02298578199052133
59,0.025561395126612516
60,0.024722159219777728
61,0.024940482938442355
62,0.02340588428305808
63,0.02184891270741008
64,0.02197688815517953
65,0.025623188405797102
66,0.022920290596541493
67,0.02121049812533476
68,0.02039987820968233
69,0.020784480920912386
70,0.01946866761306023
71,0.021244462343938782
72,0.021265974440894567
73,0.021579923835562932
74,0.018403115871470303
75,0.019525382997897266
76,0.020503169572107766
77,0.022078335633159963
78,0.02051025512756378
79,0.02130667474502676
80,0.021406421926577972
81,0.019825535289452814
82,0.019893394250904244
83,0.01982189026141913
84,0.02138605871078382
85,0.019042871385842472
86,0.018367346938775512
87,0.017828200972447326
88,0.020005884083553988
89,0.018709431080565102
90,0.020051110674267743
91,0.01983893144765272
92,0.017203546037040288
93,0.02005730659025788
94,0.02050271069492361
95,0.021155573296078235
96,0.019715859669469413
97,0.017986245812026097
98,0.018455048774057473
99,0.01755474776132636
100,0.016826129990102277
101,0.018941697801720392
