subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,rank,distance
_010118,163.6011505126953,1.0323944091796875,27908.91819002,5894.771401460001,0,inf
_030155,163.53793334960938,1.095611572265625,47738.95655177,7904.28617786,0,0.028817533203870933
_020048,163.4941864013672,1.1393585205078125,48649.16264927,7981.327979560001,0,0.036465630548619024
_020178,163.34034729003906,1.2931976318359375,64623.70536125,6835.7645082,0,0.047273499678278916
_000039,163.2757110595703,1.3578338623046875,76204.15861380001,10401.010025,0,0.02603114418356208
_040144,163.23782348632812,1.395721435546875,82470.88720057,9810.26955806,0,0.04917791349407757
_020136,162.9242401123047,1.7093048095703125,86190.55163979999,10481.944821,0,0.08280297833543473
_040068,162.69061279296875,1.94293212890625,105989.59789044,12214.3949021,0,0.0879688348332246
_020022,162.45582580566406,2.177719116210937,128161.86164971,15723.44633455,0,0.058274398352351583
_010092,162.39013671875,2.243408203125,135270.44536057,14818.7743979,0,0.04065586850033569
_010029,162.20068359375,2.432861328125,141745.17784635,20147.2152461,0,0.04646473524495723
_040032,162.10435485839844,2.5291900634765625,151669.06857635002,18425.88952149,0,0.049195786354231115
_030176,162.00750732421875,2.62603759765625,175561.71493836,23374.63990346,0,0.045054083164093796
_040129,161.9628448486328,2.6707000732421875,187963.23170533,19672.176680569995,0,0.08084161032191366
_040041,161.6444549560547,2.9890899658203125,224271.04686274004,27129.4653624,0,0.2995419744508086
_030039,159.78778076171875,4.84576416015625,243637.62424221003,31783.5550134,0,0.2726156326153847
_040028,159.5925750732422,5.0409698486328125,264061.53155764,32509.8864953,0,0.08205342919765549
_030023,159.27919006347656,5.3543548583984375,272006.83964705,33871.439138500005,0,0.14578037160902335
_040132,158.80577087402344,5.8277740478515625,332027.95911305,45757.8837513,0,0.30816568346984585
_040095,157.57899475097656,7.0545501708984375,410121.55645880994,37560.8097963,0,0.3210540397955115
_040114,156.87603759765625,7.75750732421875,452091.2145943199,47132.13627539999,0,0.17966450793980587
_040111,156.47177124023438,8.161773681640625,473199.74691828,52314.92484639999,0,0.09811159784100779
_040159,156.36058044433594,8.272964477539062,499949.3359161599,54698.5460765,0,0.07559596946464331
