subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,rank,distance
_870145,161.16339111328125,3.47015380859375,63618.43109209213,7987.954539600001,0,inf
_1300093,161.00146484375,3.632080078125,67368.82418807966,8425.568514100001,0,0.01721213211116348
_1270071,160.7318572998047,3.901687622070313,72462.43934871022,9435.4380434,0,0.02524755636186254
_1140080,160.38650512695312,4.247039794921875,81934.6198988649,9047.3206571,0,0.029046103306142233
_1050000,160.06369018554688,4.569854736328125,92692.42107467582,12295.1278175,0,0.03302823396986515
_1250147,159.632080078125,5.00146484375,105410.26586669208,12644.6034464,0,0.028228448208545465
_1250118,159.371337890625,5.26220703125,108555.1573579205,12549.471673200002,0,0.01596784703530689
_1350044,159.2169189453125,5.4166259765625,112305.55045390804,12987.085647700002,0,0.01947520206356928
_1310027,158.86862182617188,5.764923095703125,117286.14406298974,16137.479310100003,0,0.01700456370264594
_1350152,158.8050079345703,5.828536987304688,122316.54172286965,16597.591152400004,0,0.008483690988721548
_1190152,158.71542358398438,5.918121337890625,126901.06787195348,15969.5288177,0,0.012651844062653352
_1190055,158.48423767089844,6.1493072509765625,128502.048115316,18191.587701,0,0.013007713875981127
_1110130,158.3719940185547,6.2615509033203125,132056.00253085038,17501.247360100002,0,0.02016370070121262
_1290192,158.0147247314453,6.618820190429688,142044.45753460863,21443.3497567,0,0.020458085274711928
_1250026,157.8799591064453,6.753585815429688,144412.21210600453,19869.252839,0,0.015168459862226617
_1190048,157.69119262695312,6.942352294921875,154852.43505358082,20887.8512951,0,0.014438223720862762
_1350118,157.59205627441406,7.0414886474609375,158374.98894727047,21626.770003,0,0.01720093574146606
_1260131,157.2218780517578,7.4116668701171875,160328.6461731324,22683.8840097,0,0.017249099235396387
_1310067,157.110107421875,7.5234375,162866.60075335586,23657.503646700003,0,0.013679887532425786
_1330106,156.8677520751953,7.765792846679687,166372.73000602744,23692.5190584,0,0.02111991952602364
_1330026,156.6249542236328,8.008590698242188,177636.4592212165,25021.2716967,0,0.018854511985531848
_1060113,156.43853759765625,8.19500732421875,179902.74123392015,24906.8054831,0,0.014537818186040614
_1170167,156.24246215820312,8.391082763671875,183515.721483693,25740.2214803,0,0.03245471799708726
_1270051,155.535888671875,9.09765625,188720.679681844,24599.77046489,0,0.03414040373500281
_1310131,155.317626953125,9.31591796875,194973.19136424028,25885.24437169,0,0.02312228719839746
_1310141,154.93263244628906,9.700912475585938,198521.60271818645,26872.9045311,0,0.019206446922053744
_1350085,154.82200622558594,9.811538696289062,203597.6413354204,27198.7404243,0,0.011306364817482015
_1230151,154.6724090576172,9.961135864257812,206384.2763733136,26960.4297559,0,0.013510114866074261
_1250127,154.531005859375,10.1025390625,214754.5195535082,27729.0924771,0,0.016682943639689314
_1310022,154.31517028808594,10.318374633789062,220347.0532145796,28717.9469199,0,0.011784870067153128
_1220195,154.27537536621094,10.358169555664062,224328.46450531643,27505.554670900005,0,0.007369128353770913
_1350063,154.13526916503906,10.498275756835938,224562.2444234349,28805.827108900005,0,0.00891920506182691
_1170062,154.03305053710938,10.600494384765623,227258.9357673429,31433.3132604,0,0.014234559052215186
_1340026,153.81863403320312,10.814910888671877,235431.35465548653,32284.179501499995,0,0.019139150339321176
_1340027,153.58131408691406,11.052230834960938,239576.15519586703,32461.5549324,0,0.011975085532193376
_1360214,153.5772247314453,11.056320190429688,246780.47632806352,32660.22862586,0,0.009951238089863888
_1310122,153.366455078125,11.26708984375,247748.57408401064,33312.4211735,0,0.008667794689052348
_1360211,153.36199951171875,11.27154541015625,251418.75147204773,33478.08203,0,0.014331036254426686
_1350093,153.0370635986328,11.596481323242188,257754.1232459883,34306.9522854,0,0.019441687519102847
_1340022,152.86598205566406,11.767562866210938,260649.99699830916,35930.180382700004,0,0.013112066385083256
_1230077,152.79100036621094,11.842544555664062,271794.33577497274,37347.054989,0,0.012057496832063815
_1330120,152.6844024658203,11.949142456054688,277508.84819516167,37729.67864899,0,0.011619113572659727
_1220148,152.5034942626953,12.130050659179688,278100.3894513673,37820.9188558,0,0.018204526241645647
_1310064,152.20143127441406,12.432113647460938,284516.9780643157,34467.476525,0,0.02206580161413816
