gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
68,0.0274584216988503,246,24,6,222.0,9.75609756097561,2.4390243902439024,90.2439024390244
69,0.0296626352641629,233,6,19,227.0,2.575107296137339,8.15450643776824,97.42489270386267
70,0.0283861495167013,232,3,4,229.0,1.293103448275862,1.7241379310344827,98.70689655172414
71,0.0259004001778568,233,4,3,229.0,1.7167381974248928,1.2875536480686696,98.28326180257511
72,0.0267396568059795,254,27,6,227.0,10.62992125984252,2.3622047244094486,89.37007874015748
73,0.0257830811847432,242,1,13,241.0,0.4132231404958678,5.371900826446281,99.58677685950413
74,0.0260947474521223,233,4,13,229.0,1.7167381974248928,5.579399141630901,98.28326180257511
75,0.0270651918098376,230,6,9,224.0,2.608695652173913,3.9130434782608696,97.3913043478261
76,0.0252409818145682,254,31,7,223.0,12.204724409448819,2.7559055118110236,87.79527559055119
77,0.028485254691689,255,9,8,246.0,3.5294117647058822,3.1372549019607843,96.47058823529412
78,0.0262628401990892,248,3,10,245.0,1.2096774193548387,4.032258064516129,98.79032258064517
79,0.0239856086348191,240,4,12,236.0,1.6666666666666667,5.0,98.33333333333333
80,0.0246767437625204,271,35,4,236.0,12.915129151291513,1.4760147601476015,87.08487084870849
81,0.0234637945956341,244,1,28,243.0,0.4098360655737705,11.475409836065573,99.59016393442623
82,0.0255509421909932,240,3,7,237.0,1.25,2.9166666666666665,98.75
83,0.0239935749422748,239,3,4,236.0,1.2552301255230125,1.6736401673640167,98.74476987447699
84,0.0235803657362848,245,10,4,235.0,4.081632653061225,1.6326530612244898,95.91836734693878
85,0.0249078409883431,250,5,0,245.0,2.0,0.0,98.0
86,0.0241325737959606,233,2,19,231.0,0.8583690987124464,8.15450643776824,99.14163090128756
87,0.0236469269187646,232,4,5,228.0,1.7241379310344827,2.1551724137931036,98.27586206896552
88,0.0250218213558335,258,28,2,230.0,10.852713178294573,0.7751937984496124,89.14728682170542
89,0.0265308288230924,250,2,10,248.0,0.8,4.0,99.2
90,0.0231634037604186,239,5,16,234.0,2.092050209205021,6.694560669456067,97.90794979079497
91,0.0244534245155942,236,5,8,231.0,2.1186440677966103,3.389830508474576,97.88135593220339
92,0.0235573411249086,258,25,3,233.0,9.689922480620154,1.1627906976744187,90.31007751937985
93,0.0255091544949598,248,4,14,244.0,1.6129032258064515,5.645161290322581,98.38709677419355
94,0.0221305326331582,236,5,17,231.0,2.1186440677966103,7.203389830508475,97.88135593220339
95,0.0224258970358814,230,6,12,224.0,2.608695652173913,5.217391304347826,97.3913043478261
96,0.0234396800297646,252,28,6,224.0,11.11111111111111,2.380952380952381,88.88888888888889
97,0.0222449739389426,239,2,15,237.0,0.8368200836820083,6.2761506276150625,99.16317991631799
98,0.0238588188898747,242,5,2,237.0,2.0661157024793386,0.8264462809917356,97.93388429752066
99,0.0257932225339952,239,3,6,236.0,1.2552301255230125,2.510460251046025,98.74476987447699
100,0.0232344567912572,0,0,0,,,,
