gen_num,diversity_within
0,0.03741343646011332
1,0.034144601943478646
2,0.03592322693215642
3,0.031541360841102956
4,0.02723457451558175
5,0.027450274502745026
6,0.027813357731015554
7,0.02720348204570185
8,0.027500650646308668
9,0.029948659440958356
10,0.025534088007489998
11,0.027049715511612723
12,0.02702702702702703
13,0.033670751198721365
14,0.029204819277108433
15,0.030080482897384304
16,0.028217909916325442
17,0.03292747485442033
18,0.02916546347097892
19,0.029938333001790333
20,0.0303517397881997
21,0.03155940594059406
22,0.025986277873070326
23,0.027803869998121362
24,0.026613965744400527
25,0.028311712905974812
26,0.02627302275189599
27,0.027244819646968534
28,0.026518236944519866
29,0.02851465474416294
30,0.02541818521633492
31,0.029747041580718708
32,0.028582577309530777
33,0.030915703893881045
34,0.02739081325301205
35,0.028615542974781267
36,0.03049859477464349
37,0.030770880240162966
38,0.030155539096391917
39,0.0273972602739726
40,0.02819174181300427
41,0.028603306623389797
42,0.026840416220947193
43,0.027600202942668697
44,0.028760396833350035
45,0.028470469459868752
46,0.02615101289134438
47,0.029455236486486486
48,0.02721765078216837
49,0.02802234213765029
50,0.028524353825558645
51,0.028148608092724826
52,0.028303690954293362
53,0.028666599374179872
54,0.027195250406971176
55,0.02633552014995314
56,0.02779603718659029
57,0.02521823472356935
58,0.02328602838297022
59,0.028599850783387216
60,0.027733333333333332
61,0.02806773370447692
62,0.02500276579267618
63,0.024051309460181722
64,0.022627523651614162
65,0.023836202505857187
66,0.026372140200608588
67,0.026985442064149604
68,0.027458421698850318
69,0.029662635264162955
70,0.028386149516701334
71,0.025900400177856824
72,0.026739656805979575
73,0.025783081184743234
74,0.0260947474521223
75,0.02706519180983761
76,0.02524098181456822
77,0.02848525469168901
78,0.026262840199089272
79,0.02398560863481911
80,0.02467674376252049
81,0.023463794595634194
82,0.025550942190993294
83,0.023993574942274873
84,0.02358036573628489
85,0.02490784098834313
86,0.024132573795960642
87,0.023646926918764653
88,0.025021821355833578
89,0.026530828823092434
90,0.023163403760418685
91,0.02445342451559424
92,0.023557341124908694
93,0.025509154494959885
94,0.02213053263315829
95,0.022425897035881437
96,0.023439680029764674
97,0.022244973938942664
98,0.02385881888987479
99,0.025793222533995252
100,0.02323445679125723
