gen_num,diversity_within,total,num_of_new_from_prev_1,num_of_lost_from_prev_1,num_of_kept_from_prev_1,num_of_inherited_from_prev_1,perc_new_from_prev_1,perc_lost_from_prev_1,perc_inherited_from_prev_1
22,0.0283018867924528,330,11,12,0,319.0,3.3333333333333335,3.6363636363636362,96.66666666666667
23,0.0305278978019913,325,12,17,0,313.0,3.6923076923076925,5.230769230769231,96.3076923076923
24,0.0341677646025472,389,78,14,0,311.0,20.051413881748072,3.5989717223650386,79.94858611825192
25,0.0303001609696051,320,8,77,0,312.0,2.5,24.0625,97.5
26,0.0280787287829541,311,7,16,0,304.0,2.2508038585209005,5.144694533762058,97.7491961414791
27,0.0300268610897927,313,22,20,0,291.0,7.0287539936102235,6.389776357827476,92.97124600638978
28,0.0347542764051045,384,84,13,0,300.0,21.875,3.3854166666666665,78.125
29,0.0312965722801788,315,5,74,0,310.0,1.5873015873015872,23.49206349206349,98.41269841269842
30,0.02822166152696,302,9,22,0,293.0,2.980132450331126,7.28476821192053,97.01986754966887
31,0.0305070024970144,281,8,29,0,273.0,2.8469750889679717,10.320284697508896,97.15302491103203
32,0.0353136279387376,362,84,3,0,278.0,23.204419889502763,0.8287292817679558,76.79558011049724
33,0.0333761232349165,312,6,56,0,306.0,1.9230769230769231,17.94871794871795,98.07692307692308
34,0.0289909638554216,308,11,15,0,297.0,3.5714285714285716,4.87012987012987,96.42857142857143
35,0.0317035512094698,308,11,11,0,297.0,3.5714285714285716,3.5714285714285716,96.42857142857143
36,0.0401790361194962,386,91,13,0,295.0,23.575129533678755,3.3678756476683938,76.42487046632124
37,0.0325935456202423,304,5,87,0,299.0,1.644736842105263,28.61842105263158,98.35526315789474
38,0.0316368638239339,299,11,16,0,288.0,3.678929765886288,5.351170568561873,96.32107023411372
39,0.0291711836010643,296,11,14,0,285.0,3.7162162162162162,4.72972972972973,96.28378378378379
40,0.0356905552918841,376,88,8,0,288.0,23.404255319148938,2.127659574468085,76.59574468085107
41,0.0310376305913378,306,5,75,0,301.0,1.6339869281045751,24.50980392156863,98.36601307189542
42,0.0282991344938247,291,6,21,0,285.0,2.0618556701030926,7.216494845360825,97.9381443298969
43,0.0298325722983257,294,17,14,0,277.0,5.782312925170068,4.761904761904762,94.21768707482993
44,0.0358753382102415,358,73,9,0,285.0,20.391061452513966,2.5139664804469275,79.60893854748603
45,0.0300858152448258,298,7,67,0,291.0,2.348993288590604,22.483221476510067,97.6510067114094
46,0.0270718232044198,294,11,15,0,283.0,3.741496598639456,5.1020408163265305,96.25850340136054
47,0.0310388513513513,294,11,11,0,283.0,3.741496598639456,3.741496598639456,96.25850340136054
48,0.0354462428791029,392,104,6,0,288.0,26.53061224489796,1.530612244897959,73.46938775510205
49,0.0292530531099119,309,5,88,0,304.0,1.6181229773462784,28.478964401294498,98.38187702265373
50,0.0313047060035011,304,8,13,0,296.0,2.6315789473684212,4.276315789473684,97.36842105263158
51,0.0301148711580254,291,13,26,0,278.0,4.4673539518900345,8.934707903780069,95.53264604810997
52,0.0353796136928667,370,92,13,0,278.0,24.864864864864863,3.5135135135135136,75.13513513513513
53,0.0309881901685676,307,10,73,0,297.0,3.257328990228013,23.778501628664497,96.74267100977198
54,0.0286316192664943,299,13,21,0,286.0,4.3478260869565215,7.023411371237458,95.65217391304348
55,0.0272727272727272,291,8,16,0,283.0,2.7491408934707904,5.498281786941581,97.2508591065292
56,0.0338998967039158,361,76,6,0,285.0,21.05263157894737,1.6620498614958448,78.94736842105263
57,0.0293889427740058,303,5,63,0,298.0,1.6501650165016502,20.792079207920793,98.34983498349835
58,0.0275834499300419,276,12,39,0,264.0,4.3478260869565215,14.130434782608695,95.65217391304348
59,0.0308380999751305,248,12,40,0,236.0,4.838709677419355,16.129032258064516,95.16129032258064
60,0.0363733333333333,341,101,8,0,240.0,29.618768328445746,2.346041055718475,70.38123167155425
61,0.0320111343075852,276,8,73,0,268.0,2.898550724637681,26.44927536231884,97.10144927536231
62,0.0276579267618099,250,10,36,0,240.0,4.0,14.4,96.0
63,0.0258685195082843,242,17,25,0,225.0,7.024793388429752,10.330578512396695,92.97520661157024
64,0.034038817906954,349,114,7,0,235.0,32.664756446991404,2.005730659025788,67.3352435530086
65,0.0255678924314963,251,12,110,0,239.0,4.780876494023905,43.82470119521912,95.2191235059761
66,0.0276118561929448,245,14,20,0,231.0,5.714285714285714,8.16326530612245,94.28571428571429
67,0.02864244289265,242,8,11,0,234.0,3.3057851239669422,4.545454545454546,96.69421487603306
68,0.0414108717490791,371,134,5,0,237.0,36.118598382749326,1.3477088948787062,63.881401617250674
69,0.0336091661362189,264,11,118,0,253.0,4.166666666666667,44.696969696969695,95.83333333333333
70,0.0299767527223785,245,12,31,0,233.0,4.8979591836734695,12.653061224489797,95.10204081632654
71,0.0276789684304135,249,18,14,0,231.0,7.228915662650603,5.622489959839357,92.7710843373494
72,0.0381092746604905,362,118,5,0,244.0,32.59668508287293,1.3812154696132597,67.40331491712708
73,0.0286597059450245,269,7,100,0,262.0,2.6022304832713754,37.174721189591075,97.39776951672863
74,0.0287826184343151,257,16,28,0,241.0,6.22568093385214,10.894941634241246,93.77431906614785
75,0.029654036243822,252,16,21,0,236.0,6.349206349206349,8.333333333333334,93.65079365079364
76,0.0364702375037265,367,125,10,0,242.0,34.059945504087196,2.7247956403269753,65.9400544959128
77,0.0308310991957104,276,11,102,0,265.0,3.9855072463768115,36.95652173913044,96.01449275362319
78,0.0282749126336969,267,16,25,0,251.0,5.992509363295881,9.363295880149813,94.00749063670412
79,0.0259844093543873,260,15,22,0,245.0,5.769230769230769,8.461538461538462,94.23076923076923
80,0.0318703332726279,350,99,9,0,251.0,28.285714285714285,2.5714285714285716,71.71428571428571
81,0.0263486873737859,274,6,82,0,268.0,2.18978102189781,29.927007299270073,97.81021897810218
82,0.0267220270414138,251,7,30,0,244.0,2.7888446215139444,11.952191235059761,97.21115537848605
83,0.0257002309005119,256,15,10,0,241.0,5.859375,3.90625,94.140625
84,0.0358036573628488,372,121,5,0,251.0,32.526881720430104,1.3440860215053763,67.47311827956989
85,0.0254059978081099,255,1,118,0,254.0,0.39215686274509803,46.27450980392157,99.6078431372549
86,0.0273433454168824,264,17,8,0,247.0,6.4393939393939394,3.0303030303030303,93.56060606060606
87,0.0249719702374885,245,12,31,0,233.0,4.8979591836734695,12.653061224489797,95.10204081632654
88,0.0348171855300164,359,121,7,0,238.0,33.70473537604457,1.9498607242339834,66.29526462395543
89,0.0274859386607237,259,5,105,0,254.0,1.9305019305019304,40.54054054054054,98.06949806949807
90,0.0243264198488079,251,9,17,0,242.0,3.585657370517928,6.772908366533865,96.41434262948208
91,0.0260076675992125,251,16,16,0,235.0,6.374501992031872,6.374501992031872,93.62549800796813
92,0.0324141709276844,355,110,6,0,245.0,30.985915492957748,1.6901408450704225,69.01408450704226
93,0.0267434684221353,260,6,101,0,254.0,2.3076923076923075,38.84615384615385,97.6923076923077
94,0.0245686421605401,262,18,16,0,244.0,6.870229007633588,6.106870229007634,93.12977099236642
95,0.0238884555382215,245,12,29,0,233.0,4.8979591836734695,11.83673469387755,95.10204081632654
96,0.0326481257557436,351,113,7,0,238.0,32.193732193732195,1.9943019943019944,67.80626780626781
97,0.0241064780342516,259,7,99,0,252.0,2.7027027027027026,38.22393822393823,97.29729729729729
98,0.0248447204968944,252,12,19,0,240.0,4.761904761904762,7.5396825396825395,95.23809523809524
99,0.0273041225987481,253,13,12,0,240.0,5.138339920948616,4.743083003952569,94.86166007905139
100,0.0314078427771145,342,95,6,0,247.0,27.77777777777778,1.7543859649122806,72.22222222222223
101,0.0266066311911584,260,6,88,0,254.0,2.3076923076923075,33.84615384615385,97.6923076923077
