subsetID,Q_peak,Qpeak_reduction,cost,floodedArea,n,rank,distance,subsetID
_900091,161.3247528076172,3.3087921142578125,103762.3855793236,22768.165883700003,0,0,inf,900091
_900023,160.99481201171875,3.63873291015625,110222.83921230811,24891.6898698,0,0,0.03815516716984745,900023
_990014,160.34310913085938,4.290435791015625,114430.3833194646,24991.7766899,0,0,0.0341731442028644,990014
_990010,160.1533660888672,4.4801788330078125,123455.25920498784,26095.7975876,0,0,0.02324637604908665,990010
_890044,159.8566436767578,4.776901245117188,131803.60567761425,26161.8617239,0,0,0.02409973455943357,890044
_930023,159.66024780273438,4.973297119140625,142557.8932336999,27019.3278722,0,0,0.02351939125972103,930023
_650094,159.334228515625,5.29931640625,146435.06030330676,27811.5425479,0,0,0.026493708277685983,650094
_980010,159.08106994628906,5.5524749755859375,159946.0405158472,28892.8577532,0,0,0.033663071465992116,980010
_900095,158.60011291503906,6.0334320068359375,168703.07798925965,32393.2809509,0,0,0.021396800714439536,900095
_980039,158.57470703125,6.058837890625,170227.58143534622,29042.2488166,0,0,0.017114689868370694,980039
_990022,158.13929748535156,6.4942474365234375,171491.59278710536,33981.4793269,0,0,0.024611722903401446,990022
_980014,158.015380859375,6.6181640625,184306.33520133275,37062.984176900005,0,0,0.018699577117094822,980014
_970070,157.83636474609375,6.79718017578125,194077.6347857948,37558.6579242,0,0,0.023076812964947166,970070
_950079,157.72679138183594,6.906753540039063,220485.329232844,40166.5192999,0,0,0.025749478983230076,950079
_900056,157.56578063964844,7.0677642822265625,239457.2102351204,49071.10658740001,0,0,0.02930188576746496,900056
_870021,157.1033172607422,7.5302276611328125,241381.8329307209,48151.6811659,0,0,0.033018044401903486,870021
_970003,156.75009155273438,7.883453369140625,251980.7480266493,54571.604729900006,0,0,0.02231256737349783,970003
_990069,156.60694885253906,8.026596069335938,255188.540655676,54901.7865797,0,0,0.02665766662242975,990069
_860098,156.17420959472656,8.459335327148438,270146.8097193262,52176.96497270001,0,0,0.03189379997093812,860098
_870007,155.9541778564453,8.679367065429688,280452.1883837569,53276.342503700005,0,0,0.03135878261514676,870007
_920094,155.60792541503906,9.025619506835938,302345.8639731248,57977.80604306001,0,0,0.033866403957814525,920094
_970013,155.3604736328125,9.2730712890625,316966.3872501889,52106.408110794,0,0,0.02698626721477656,970013
_990041,155.13633728027344,9.497207641601562,331588.3438090928,53402.108767794,0,0,0.04460152293845257,990041
_890098,154.25628662109375,10.37725830078125,333655.9088804238,54840.4687667,0,0,0.03918670351361379,890098
_950091,154.23570251464844,10.397842407226562,353022.6826343584,56918.43240006,0,0,0.03110174569004018,950091
_930089,153.69679260253906,10.936752319335938,365800.3606070799,56522.54702994,0,0,0.03960776943878172,930089
_970088,153.47732543945312,11.156219482421877,389489.714702177,57760.70285864,0,0,0.0458755589132966,970088
_970014,152.94139099121094,11.692153930664062,420020.1587108615,61907.32549954,0,0,0.042697252094765506,970014
_1000110,152.6917266845703,11.941818237304688,431912.3587112301,62817.51449344,0,0,0.025322864737430256,1000110
