gen_num,diversity_within
0,0.021367314307863754
1,0.020095476244601045
2,0.01939972349819382
3,0.019482264421354353
4,0.019332474112261678
5,0.01832886466528944
6,0.0169745809936131
7,0.014137569425564144
8,0.015695257487062016
9,0.013812600969305332
10,0.013145465994962217
11,0.011845464819388054
12,0.01229243045072245
13,0.01246232060107077
14,0.013165995737627278
15,0.011907076205287713
16,0.013728171681043552
17,0.01345985250889588
18,0.01349513547442201
19,0.012355441336364535
20,0.010188586823414156
21,0.011527078249130277
22,0.010422070266446593
23,0.010749462526873657
24,0.012418521015958642
25,0.010920121334681496
26,0.01221331859629732
27,0.01155824187476804
28,0.011072808941815523
29,0.011313196925408683
30,0.011370781806749108
31,0.010454448474503946
32,0.01125495684627945
33,0.012067188163240556
34,0.010382513661202186
35,0.011915454164421291
36,0.01165352504638219
37,0.011378002528445006
38,0.01166099425319422
39,0.011945690810558825
40,0.012613252798010304
41,0.011924844395323134
42,0.012997562956945572
43,0.013461412794876821
44,0.013523131672597865
45,0.011657142857142857
46,0.011716910032972209
47,0.010713496796995802
48,0.011300417246175243
49,0.011083386525851564
50,0.011020062164453235
51,0.01087195255875247
52,0.009903611905518483
53,0.010659409196575381
54,0.01001477589886718
55,0.011341222879684419
56,0.012019077901430843
57,0.010732833237160993
58,0.010725925925925925
59,0.010175145954962469
60,0.010036693287286855
61,0.00981568328061948
62,0.010202374979093494
63,0.011383039271485486
64,0.00876321785359584
65,0.010021429471826547
66,0.010634184068058779
67,0.010115252574791565
68,0.009899117276166457
69,0.010377723346654634
70,0.009138308011436901
71,0.009777574475384528
72,0.009461149475286826
73,0.009889862890537199
74,0.010753972995578922
75,0.009394627117749512
76,0.010402965443022839
77,0.010272549136037052
78,0.011343860779890429
79,0.011252679209335556
80,0.011105204087660228
81,0.010970610312373693
82,0.010622943248080365
83,0.010928290766208252
84,0.010849142372264985
85,0.0124054256696885
86,0.011972930765226444
87,0.010558893136719462
88,0.011327798159232799
89,0.010250844187168356
90,0.010004218646417163
91,0.011049723756906077
92,0.01025766271828062
93,0.011012228695819195
94,0.010713848414350434
95,0.0105571489595411
96,0.011587485515643106
97,0.010122791254866726
98,0.010378547003419522
99,0.010421867199201199
100,0.010234909673839325
